Id,Id2,Geography,Med_Hh_Income,Margin of Error; Median household income in the past 12 months (in 2015 Inflation-adjusted dollars)
1500000US530330057005,530330057005,"Block Group 5, Census Tract 57, King County, Washington",83438,48842
1500000US530330057006,530330057006,"Block Group 6, Census Tract 57, King County, Washington",61964,27402
1500000US530330058011,530330058011,"Block Group 1, Census Tract 58.01, King County, Washington",65050,27316
1500000US530330058012,530330058012,"Block Group 2, Census Tract 58.01, King County, Washington",52319,13280
1500000US530330058013,530330058013,"Block Group 3, Census Tract 58.01, King County, Washington",73922,5358
1500000US530330058014,530330058014,"Block Group 4, Census Tract 58.01, King County, Washington",71438,10591
1500000US530330058021,530330058021,"Block Group 1, Census Tract 58.02, King County, Washington",74272,22349
1500000US530330058022,530330058022,"Block Group 2, Census Tract 58.02, King County, Washington",61103,14006
1500000US530330058023,530330058023,"Block Group 3, Census Tract 58.02, King County, Washington",53897,22269
1500000US530330059001,530330059001,"Block Group 1, Census Tract 59, King County, Washington",67315,27017
1500000US530330059002,530330059002,"Block Group 2, Census Tract 59, King County, Washington",90938,49600
1500000US530330059003,530330059003,"Block Group 3, Census Tract 59, King County, Washington",52849,36557
1500000US530330059004,530330059004,"Block Group 4, Census Tract 59, King County, Washington",116154,41918
1500000US530330059005,530330059005,"Block Group 5, Census Tract 59, King County, Washington",168173,126933
1500000US530330060001,530330060001,"Block Group 1, Census Tract 60, King County, Washington",81359,7863
1500000US530330060002,530330060002,"Block Group 2, Census Tract 60, King County, Washington",147755,31346
1500000US530330060003,530330060003,"Block Group 3, Census Tract 60, King County, Washington",220197,45560
1500000US530330060004,530330060004,"Block Group 4, Census Tract 60, King County, Washington",70547,14472
1500000US530330061001,530330061001,"Block Group 1, Census Tract 61, King County, Washington",113649,11449
1500000US530330061002,530330061002,"Block Group 2, Census Tract 61, King County, Washington",82946,13050
1500000US530330061003,530330061003,"Block Group 3, Census Tract 61, King County, Washington",74050,11128
1500000US530330061004,530330061004,"Block Group 4, Census Tract 61, King County, Washington",61875,10342
1500000US530330062001,530330062001,"Block Group 1, Census Tract 62, King County, Washington",99485,19644
1500000US530330062002,530330062002,"Block Group 2, Census Tract 62, King County, Washington",143750,28740
1500000US530330062003,530330062003,"Block Group 3, Census Tract 62, King County, Washington",140417,58355
1500000US530330063001,530330063001,"Block Group 1, Census Tract 63, King County, Washington",105430,35140
1500000US530330063002,530330063002,"Block Group 2, Census Tract 63, King County, Washington",125000,66135
1500000US530330063003,530330063003,"Block Group 3, Census Tract 63, King County, Washington",154145,82412
1500000US530330063004,530330063004,"Block Group 4, Census Tract 63, King County, Washington",201200,88096
1500000US530330064001,530330064001,"Block Group 1, Census Tract 64, King County, Washington",148913,10547
1500000US530330064002,530330064002,"Block Group 2, Census Tract 64, King County, Washington",186406,15201
1500000US530330064003,530330064003,"Block Group 3, Census Tract 64, King County, Washington",147083,24318
1500000US530330065001,530330065001,"Block Group 1, Census Tract 65, King County, Washington",203462,122097
1500000US530330065002,530330065002,"Block Group 2, Census Tract 65, King County, Washington",93138,18825
1500000US530330065003,530330065003,"Block Group 3, Census Tract 65, King County, Washington",87969,31096
1500000US530330066001,530330066001,"Block Group 1, Census Tract 66, King County, Washington",69926,20253
1500000US530330066002,530330066002,"Block Group 2, Census Tract 66, King County, Washington",87426,15536
1500000US530330067001,530330067001,"Block Group 1, Census Tract 67, King County, Washington",102019,10576
1500000US530330067002,530330067002,"Block Group 2, Census Tract 67, King County, Washington",80682,19075
1500000US530330067003,530330067003,"Block Group 3, Census Tract 67, King County, Washington",83163,20145
1500000US530330067004,530330067004,"Block Group 4, Census Tract 67, King County, Washington",81850,44291
1500000US530330068001,530330068001,"Block Group 1, Census Tract 68, King County, Washington",108510,15122
1500000US530330068002,530330068002,"Block Group 2, Census Tract 68, King County, Washington",91925,26122
1500000US530330069001,530330069001,"Block Group 1, Census Tract 69, King County, Washington",92727,56525
1500000US530330069002,530330069002,"Block Group 2, Census Tract 69, King County, Washington",130000,34944
1500000US530330069003,530330069003,"Block Group 3, Census Tract 69, King County, Washington",84375,31968
1500000US530330069004,530330069004,"Block Group 4, Census Tract 69, King County, Washington",95833,51493
1500000US530330070001,530330070001,"Block Group 1, Census Tract 70, King County, Washington",95465,23921
1500000US530330070002,530330070002,"Block Group 2, Census Tract 70, King County, Washington",40978,16200
1500000US530330070003,530330070003,"Block Group 3, Census Tract 70, King County, Washington",75086,23977
1500000US530330070004,530330070004,"Block Group 4, Census Tract 70, King County, Washington",69412,33567
1500000US530330070005,530330070005,"Block Group 5, Census Tract 70, King County, Washington",49074,15102
1500000US530330070006,530330070006,"Block Group 6, Census Tract 70, King County, Washington",76250,24775
1500000US530330071001,530330071001,"Block Group 1, Census Tract 71, King County, Washington",56518,18212
1500000US530330071002,530330071002,"Block Group 2, Census Tract 71, King County, Washington",86301,7172
1500000US530330072001,530330072001,"Block Group 1, Census Tract 72, King County, Washington",83750,19768
1500000US530330072002,530330072002,"Block Group 2, Census Tract 72, King County, Washington",70466,42633
1500000US530330072003,530330072003,"Block Group 3, Census Tract 72, King County, Washington",62255,42389
1500000US530330073001,530330073001,"Block Group 1, Census Tract 73, King County, Washington",84196,16490
1500000US530330073002,530330073002,"Block Group 2, Census Tract 73, King County, Washington",35016,9432
1500000US530330073003,530330073003,"Block Group 3, Census Tract 73, King County, Washington",105909,42307
1500000US530330074011,530330074011,"Block Group 1, Census Tract 74.01, King County, Washington",75203,14461
1500000US530330074012,530330074012,"Block Group 2, Census Tract 74.01, King County, Washington",61742,23404
1500000US530330074013,530330074013,"Block Group 3, Census Tract 74.01, King County, Washington",62475,17021
1500000US530330074014,530330074014,"Block Group 4, Census Tract 74.01, King County, Washington",67917,34225
1500000US530330074021,530330074021,"Block Group 1, Census Tract 74.02, King County, Washington",69632,22633
1500000US530330074022,530330074022,"Block Group 2, Census Tract 74.02, King County, Washington",34154,6561
1500000US530330074023,530330074023,"Block Group 3, Census Tract 74.02, King County, Washington",42754,14106
1500000US530330075001,530330075001,"Block Group 1, Census Tract 75, King County, Washington",41806,30589
1500000US530330075002,530330075002,"Block Group 2, Census Tract 75, King County, Washington",71161,19037
1500000US530330075003,530330075003,"Block Group 3, Census Tract 75, King County, Washington",52315,37690
1500000US530330075004,530330075004,"Block Group 4, Census Tract 75, King County, Washington",71920,23123
1500000US530330075005,530330075005,"Block Group 5, Census Tract 75, King County, Washington",76010,26683
1500000US530330076001,530330076001,"Block Group 1, Census Tract 76, King County, Washington",79722,18710
1500000US530330076002,530330076002,"Block Group 2, Census Tract 76, King County, Washington",66196,14069
1500000US530330076003,530330076003,"Block Group 3, Census Tract 76, King County, Washington",63359,7275
1500000US530330077001,530330077001,"Block Group 1, Census Tract 77, King County, Washington",105662,20926
1500000US530330077002,530330077002,"Block Group 2, Census Tract 77, King County, Washington",140250,49651
1500000US530330077003,530330077003,"Block Group 3, Census Tract 77, King County, Washington",100000,41005
1500000US530330077004,530330077004,"Block Group 4, Census Tract 77, King County, Washington",91809,19903
1500000US530330078001,530330078001,"Block Group 1, Census Tract 78, King County, Washington",213611,112581
1500000US530330078002,530330078002,"Block Group 2, Census Tract 78, King County, Washington",163984,59412
1500000US530330078003,530330078003,"Block Group 3, Census Tract 78, King County, Washington",123088,79278
1500000US530330078004,530330078004,"Block Group 4, Census Tract 78, King County, Washington",150294,30876
1500000US530330079001,530330079001,"Block Group 1, Census Tract 79, King County, Washington",69653,47896
1500000US530330079002,530330079002,"Block Group 2, Census Tract 79, King County, Washington",52778,36092
1500000US530330079003,530330079003,"Block Group 3, Census Tract 79, King County, Washington",78088,29835
1500000US530330079004,530330079004,"Block Group 4, Census Tract 79, King County, Washington",32390,16417
1500000US530330079005,530330079005,"Block Group 5, Census Tract 79, King County, Washington",54073,20894
1500000US530330080011,530330080011,"Block Group 1, Census Tract 80.01, King County, Washington",92294,29238
1500000US530330080013,530330080013,"Block Group 3, Census Tract 80.01, King County, Washington",76369,52840
1500000US530330080014,530330080014,"Block Group 4, Census Tract 80.01, King County, Washington",86589,10763
1500000US530330080015,530330080015,"Block Group 5, Census Tract 80.01, King County, Washington",108242,21791
1500000US530330080021,530330080021,"Block Group 1, Census Tract 80.02, King County, Washington",20811,12129
1500000US530330080022,530330080022,"Block Group 2, Census Tract 80.02, King County, Washington",46343,15682
1500000US530330081001,530330081001,"Block Group 1, Census Tract 81, King County, Washington",110788,26212
1500000US530330081003,530330081003,"Block Group 3, Census Tract 81, King County, Washington",23359,18391
1500000US530330082001,530330082001,"Block Group 1, Census Tract 82, King County, Washington",90841,31215
1500000US530330082002,530330082002,"Block Group 2, Census Tract 82, King County, Washington",56079,15102
1500000US530330082003,530330082003,"Block Group 3, Census Tract 82, King County, Washington",42721,14811
1500000US530330083001,530330083001,"Block Group 1, Census Tract 83, King County, Washington",55938,11688
1500000US530330083002,530330083002,"Block Group 2, Census Tract 83, King County, Washington",47917,2353
1500000US530330084001,530330084001,"Block Group 1, Census Tract 84, King County, Washington",32729,4483
1500000US530330084002,530330084002,"Block Group 2, Census Tract 84, King County, Washington",47951,13765
1500000US530330084003,530330084003,"Block Group 3, Census Tract 84, King County, Washington",46811,29019
1500000US530330085001,530330085001,"Block Group 1, Census Tract 85, King County, Washington",52072,6003
1500000US530330085002,530330085002,"Block Group 2, Census Tract 85, King County, Washington",22408,10070
1500000US530330085003,530330085003,"Block Group 3, Census Tract 85, King County, Washington",9770,3073
1500000US530330086001,530330086001,"Block Group 1, Census Tract 86, King County, Washington",54688,17075
1500000US530330086002,530330086002,"Block Group 2, Census Tract 86, King County, Washington",41905,9659
1500000US530330086003,530330086003,"Block Group 3, Census Tract 86, King County, Washington",27330,18228
1500000US530330087001,530330087001,"Block Group 1, Census Tract 87, King County, Washington",59432,36042
1500000US530330087002,530330087002,"Block Group 2, Census Tract 87, King County, Washington",46372,12459
