Id,Id2,Geography,Population,Margin of Error; Total
1500000US530330020003,530330020003,"Block Group 3, Census Tract 20, King County, Washington",809,156
1500000US530330021001,530330021001,"Block Group 1, Census Tract 21, King County, Washington",1641,253
1500000US530330021002,530330021002,"Block Group 2, Census Tract 21, King County, Washington",865,163
1500000US530330021003,530330021003,"Block Group 3, Census Tract 21, King County, Washington",1534,251
1500000US530330022001,530330022001,"Block Group 1, Census Tract 22, King County, Washington",1812,297
1500000US530330022002,530330022002,"Block Group 2, Census Tract 22, King County, Washington",1429,244
1500000US530330022003,530330022003,"Block Group 3, Census Tract 22, King County, Washington",1242,230
1500000US530330022004,530330022004,"Block Group 4, Census Tract 22, King County, Washington",1161,238
1500000US530330024001,530330024001,"Block Group 1, Census Tract 24, King County, Washington",954,168
1500000US530330024002,530330024002,"Block Group 2, Census Tract 24, King County, Washington",793,187
1500000US530330024003,530330024003,"Block Group 3, Census Tract 24, King County, Washington",1222,191
1500000US530330025001,530330025001,"Block Group 1, Census Tract 25, King County, Washington",1427,181
1500000US530330025002,530330025002,"Block Group 2, Census Tract 25, King County, Washington",1476,226
1500000US530330026001,530330026001,"Block Group 1, Census Tract 26, King County, Washington",1297,209
1500000US530330026002,530330026002,"Block Group 2, Census Tract 26, King County, Washington",1353,237
1500000US530330026003,530330026003,"Block Group 3, Census Tract 26, King County, Washington",1217,206
1500000US530330026004,530330026004,"Block Group 4, Census Tract 26, King County, Washington",1020,194
1500000US530330027001,530330027001,"Block Group 1, Census Tract 27, King County, Washington",1620,307
1500000US530330027002,530330027002,"Block Group 2, Census Tract 27, King County, Washington",1636,309
1500000US530330027003,530330027003,"Block Group 3, Census Tract 27, King County, Washington",855,204
1500000US530330027004,530330027004,"Block Group 4, Census Tract 27, King County, Washington",1478,259
1500000US530330028001,530330028001,"Block Group 1, Census Tract 28, King County, Washington",856,282
1500000US530330028002,530330028002,"Block Group 2, Census Tract 28, King County, Washington",1048,241
1500000US530330028003,530330028003,"Block Group 3, Census Tract 28, King County, Washington",1092,277
1500000US530330028004,530330028004,"Block Group 4, Census Tract 28, King County, Washington",1553,330
1500000US530330029001,530330029001,"Block Group 1, Census Tract 29, King County, Washington",1566,283
1500000US530330029002,530330029002,"Block Group 2, Census Tract 29, King County, Washington",1474,203
1500000US530330029003,530330029003,"Block Group 3, Census Tract 29, King County, Washington",1124,210
1500000US530330030001,530330030001,"Block Group 1, Census Tract 30, King County, Washington",1606,256
1500000US530330030002,530330030002,"Block Group 2, Census Tract 30, King County, Washington",1613,317
1500000US530330030003,530330030003,"Block Group 3, Census Tract 30, King County, Washington",1501,342
1500000US530330030004,530330030004,"Block Group 4, Census Tract 30, King County, Washington",1100,336
1500000US530330031001,530330031001,"Block Group 1, Census Tract 31, King County, Washington",1185,255
1500000US530330031002,530330031002,"Block Group 2, Census Tract 31, King County, Washington",882,212
1500000US530330031003,530330031003,"Block Group 3, Census Tract 31, King County, Washington",1024,259
1500000US530330031004,530330031004,"Block Group 4, Census Tract 31, King County, Washington",1897,293
1500000US530330031005,530330031005,"Block Group 5, Census Tract 31, King County, Washington",1360,224
1500000US530330032001,530330032001,"Block Group 1, Census Tract 32, King County, Washington",855,240
1500000US530330032002,530330032002,"Block Group 2, Census Tract 32, King County, Washington",1448,293
1500000US530330032003,530330032003,"Block Group 3, Census Tract 32, King County, Washington",1216,223
1500000US530330032004,530330032004,"Block Group 4, Census Tract 32, King County, Washington",1133,230
1500000US530330032005,530330032005,"Block Group 5, Census Tract 32, King County, Washington",604,201
1500000US530330032006,530330032006,"Block Group 6, Census Tract 32, King County, Washington",1640,543
1500000US530330032007,530330032007,"Block Group 7, Census Tract 32, King County, Washington",1114,328
1500000US530330033001,530330033001,"Block Group 1, Census Tract 33, King County, Washington",1315,308
1500000US530330033002,530330033002,"Block Group 2, Census Tract 33, King County, Washington",814,258
1500000US530330033003,530330033003,"Block Group 3, Census Tract 33, King County, Washington",2077,393
1500000US530330033004,530330033004,"Block Group 4, Census Tract 33, King County, Washington",1040,285
1500000US530330033005,530330033005,"Block Group 5, Census Tract 33, King County, Washington",966,263
1500000US530330034001,530330034001,"Block Group 1, Census Tract 34, King County, Washington",1271,262
1500000US530330034002,530330034002,"Block Group 2, Census Tract 34, King County, Washington",1373,240
1500000US530330034003,530330034003,"Block Group 3, Census Tract 34, King County, Washington",1103,212
1500000US530330035001,530330035001,"Block Group 1, Census Tract 35, King County, Washington",1421,228
1500000US530330035002,530330035002,"Block Group 2, Census Tract 35, King County, Washington",1423,227
1500000US530330035003,530330035003,"Block Group 3, Census Tract 35, King County, Washington",1203,234
1500000US530330036001,530330036001,"Block Group 1, Census Tract 36, King County, Washington",1492,324
1500000US530330036002,530330036002,"Block Group 2, Census Tract 36, King County, Washington",1485,347
1500000US530330036003,530330036003,"Block Group 3, Census Tract 36, King County, Washington",1141,258
1500000US530330036004,530330036004,"Block Group 4, Census Tract 36, King County, Washington",1889,334
1500000US530330038001,530330038001,"Block Group 1, Census Tract 38, King County, Washington",1185,185
1500000US530330038002,530330038002,"Block Group 2, Census Tract 38, King County, Washington",910,154
1500000US530330039001,530330039001,"Block Group 1, Census Tract 39, King County, Washington",2107,256
1500000US530330039002,530330039002,"Block Group 2, Census Tract 39, King County, Washington",915,133
1500000US530330040001,530330040001,"Block Group 1, Census Tract 40, King County, Washington",1906,300
1500000US530330040002,530330040002,"Block Group 2, Census Tract 40, King County, Washington",1198,195
1500000US530330041001,530330041001,"Block Group 1, Census Tract 41, King County, Washington",1372,277
1500000US530330041002,530330041002,"Block Group 2, Census Tract 41, King County, Washington",2153,379
1500000US530330041003,530330041003,"Block Group 3, Census Tract 41, King County, Washington",1479,295
1500000US530330041004,530330041004,"Block Group 4, Census Tract 41, King County, Washington",1167,331
1500000US530330041005,530330041005,"Block Group 5, Census Tract 41, King County, Washington",967,251
1500000US530330041006,530330041006,"Block Group 6, Census Tract 41, King County, Washington",946,381
1500000US530330042001,530330042001,"Block Group 1, Census Tract 42, King County, Washington",1571,284
1500000US530330042002,530330042002,"Block Group 2, Census Tract 42, King County, Washington",1620,343
1500000US530330042003,530330042003,"Block Group 3, Census Tract 42, King County, Washington",1400,279
1500000US530330042004,530330042004,"Block Group 4, Census Tract 42, King County, Washington",1998,489
1500000US530330042005,530330042005,"Block Group 5, Census Tract 42, King County, Washington",1763,403
1500000US530330043011,530330043011,"Block Group 1, Census Tract 43.01, King County, Washington",1154,268
1500000US530330043012,530330043012,"Block Group 2, Census Tract 43.01, King County, Washington",1035,261
1500000US530330043013,530330043013,"Block Group 3, Census Tract 43.01, King County, Washington",1277,240
1500000US530330043021,530330043021,"Block Group 1, Census Tract 43.02, King County, Washington",1795,406
1500000US530330043022,530330043022,"Block Group 2, Census Tract 43.02, King County, Washington",1691,292
1500000US530330044001,530330044001,"Block Group 1, Census Tract 44, King County, Washington",1331,424
1500000US530330044002,530330044002,"Block Group 2, Census Tract 44, King County, Washington",1579,459
1500000US530330044003,530330044003,"Block Group 3, Census Tract 44, King County, Washington",1541,601
1500000US530330044004,530330044004,"Block Group 4, Census Tract 44, King County, Washington",1758,625
1500000US530330045001,530330045001,"Block Group 1, Census Tract 45, King County, Washington",1063,295
1500000US530330045002,530330045002,"Block Group 2, Census Tract 45, King County, Washington",1828,227
1500000US530330046001,530330046001,"Block Group 1, Census Tract 46, King County, Washington",977,192
1500000US530330046002,530330046002,"Block Group 2, Census Tract 46, King County, Washington",1397,171
1500000US530330046003,530330046003,"Block Group 3, Census Tract 46, King County, Washington",942,158
1500000US530330047001,530330047001,"Block Group 1, Census Tract 47, King County, Washington",1262,395
1500000US530330047002,530330047002,"Block Group 2, Census Tract 47, King County, Washington",1481,411
1500000US530330047003,530330047003,"Block Group 3, Census Tract 47, King County, Washington",2490,412
1500000US530330047004,530330047004,"Block Group 4, Census Tract 47, King County, Washington",2667,441
1500000US530330048001,530330048001,"Block Group 1, Census Tract 48, King County, Washington",1016,181
1500000US530330048002,530330048002,"Block Group 2, Census Tract 48, King County, Washington",1231,286
1500000US530330048003,530330048003,"Block Group 3, Census Tract 48, King County, Washington",1077,237
1500000US530330048004,530330048004,"Block Group 4, Census Tract 48, King County, Washington",1289,225
1500000US530330049001,530330049001,"Block Group 1, Census Tract 49, King County, Washington",1032,232
1500000US530330049002,530330049002,"Block Group 2, Census Tract 49, King County, Washington",1218,322
1500000US530330049003,530330049003,"Block Group 3, Census Tract 49, King County, Washington",1156,240
1500000US530330049004,530330049004,"Block Group 4, Census Tract 49, King County, Washington",1695,415
1500000US530330049005,530330049005,"Block Group 5, Census Tract 49, King County, Washington",1710,328
1500000US530330050001,530330050001,"Block Group 1, Census Tract 50, King County, Washington",1445,257
1500000US530330050002,530330050002,"Block Group 2, Census Tract 50, King County, Washington",731,171
1500000US530330050003,530330050003,"Block Group 3, Census Tract 50, King County, Washington",1555,276
1500000US530330051001,530330051001,"Block Group 1, Census Tract 51, King County, Washington",1466,232
1500000US530330051002,530330051002,"Block Group 2, Census Tract 51, King County, Washington",1361,182
1500000US530330051003,530330051003,"Block Group 3, Census Tract 51, King County, Washington",853,133
1500000US530330052001,530330052001,"Block Group 1, Census Tract 52, King County, Washington",1114,313
1500000US530330052002,530330052002,"Block Group 2, Census Tract 52, King County, Washington",1240,306
1500000US530330052003,530330052003,"Block Group 3, Census Tract 52, King County, Washington",1057,260
1500000US530330052004,530330052004,"Block Group 4, Census Tract 52, King County, Washington",2171,919
1500000US530330052005,530330052005,"Block Group 5, Census Tract 52, King County, Washington",1144,291
1500000US530330053011,530330053011,"Block Group 1, Census Tract 53.01, King County, Washington",2767,380
1500000US530330053012,530330053012,"Block Group 2, Census Tract 53.01, King County, Washington",1786,299
1500000US530330053013,530330053013,"Block Group 3, Census Tract 53.01, King County, Washington",1113,238
1500000US530330053014,530330053014,"Block Group 4, Census Tract 53.01, King County, Washington",953,222
1500000US530330053021,530330053021,"Block Group 1, Census Tract 53.02, King County, Washington",1097,256
1500000US530330053022,530330053022,"Block Group 2, Census Tract 53.02, King County, Washington",735,230
1500000US530330053023,530330053023,"Block Group 3, Census Tract 53.02, King County, Washington",3671,1105
1500000US530330054001,530330054001,"Block Group 1, Census Tract 54, King County, Washington",847,222
1500000US530330054002,530330054002,"Block Group 2, Census Tract 54, King County, Washington",1286,268
1500000US530330054003,530330054003,"Block Group 3, Census Tract 54, King County, Washington",1327,251
1500000US530330054004,530330054004,"Block Group 4, Census Tract 54, King County, Washington",1344,195
1500000US530330056001,530330056001,"Block Group 1, Census Tract 56, King County, Washington",1256,203
1500000US530330056002,530330056002,"Block Group 2, Census Tract 56, King County, Washington",1591,342
1500000US530330056003,530330056003,"Block Group 3, Census Tract 56, King County, Washington",1129,200
1500000US530330056004,530330056004,"Block Group 4, Census Tract 56, King County, Washington",1113,253
1500000US530330056005,530330056005,"Block Group 5, Census Tract 56, King County, Washington",1138,263
1500000US530330057001,530330057001,"Block Group 1, Census Tract 57, King County, Washington",644,403
1500000US530330057002,530330057002,"Block Group 2, Census Tract 57, King County, Washington",1408,443
1500000US530330057003,530330057003,"Block Group 3, Census Tract 57, King County, Washington",739,228
1500000US530330057004,530330057004,"Block Group 4, Census Tract 57, King County, Washington",992,361
1500000US530330057005,530330057005,"Block Group 5, Census Tract 57, King County, Washington",1258,325
1500000US530330057006,530330057006,"Block Group 6, Census Tract 57, King County, Washington",1589,335
1500000US530330058011,530330058011,"Block Group 1, Census Tract 58.01, King County, Washington",1401,261
1500000US530330058012,530330058012,"Block Group 2, Census Tract 58.01, King County, Washington",1333,272
1500000US530330058013,530330058013,"Block Group 3, Census Tract 58.01, King County, Washington",1131,337
1500000US530330058014,530330058014,"Block Group 4, Census Tract 58.01, King County, Washington",1377,340
1500000US530330058021,530330058021,"Block Group 1, Census Tract 58.02, King County, Washington",1625,324
1500000US530330058022,530330058022,"Block Group 2, Census Tract 58.02, King County, Washington",1829,415
1500000US530330058023,530330058023,"Block Group 3, Census Tract 58.02, King County, Washington",1655,334
1500000US530330059001,530330059001,"Block Group 1, Census Tract 59, King County, Washington",2046,426
1500000US530330059002,530330059002,"Block Group 2, Census Tract 59, King County, Washington",1451,374
1500000US530330059003,530330059003,"Block Group 3, Census Tract 59, King County, Washington",1673,647
1500000US530330059004,530330059004,"Block Group 4, Census Tract 59, King County, Washington",1451,275
1500000US530330059005,530330059005,"Block Group 5, Census Tract 59, King County, Washington",1109,279
1500000US530330060001,530330060001,"Block Group 1, Census Tract 60, King County, Washington",1341,235
1500000US530330060002,530330060002,"Block Group 2, Census Tract 60, King County, Washington",1379,297
1500000US530330060003,530330060003,"Block Group 3, Census Tract 60, King County, Washington",1470,375
1500000US530330060004,530330060004,"Block Group 4, Census Tract 60, King County, Washington",1158,358
1500000US530330061001,530330061001,"Block Group 1, Census Tract 61, King County, Washington",1232,232
1500000US530330061002,530330061002,"Block Group 2, Census Tract 61, King County, Washington",1279,307
1500000US530330061003,530330061003,"Block Group 3, Census Tract 61, King County, Washington",1399,259
1500000US530330061004,530330061004,"Block Group 4, Census Tract 61, King County, Washington",1423,288
1500000US530330062001,530330062001,"Block Group 1, Census Tract 62, King County, Washington",1575,206
1500000US530330062002,530330062002,"Block Group 2, Census Tract 62, King County, Washington",1573,158
1500000US530330062003,530330062003,"Block Group 3, Census Tract 62, King County, Washington",868,126
1500000US530330063001,530330063001,"Block Group 1, Census Tract 63, King County, Washington",1343,240
1500000US530330063002,530330063002,"Block Group 2, Census Tract 63, King County, Washington",1144,239
1500000US530330063003,530330063003,"Block Group 3, Census Tract 63, King County, Washington",1292,302
1500000US530330063004,530330063004,"Block Group 4, Census Tract 63, King County, Washington",1300,236
1500000US530330064001,530330064001,"Block Group 1, Census Tract 64, King County, Washington",997,189
1500000US530330064002,530330064002,"Block Group 2, Census Tract 64, King County, Washington",1006,171
1500000US530330064003,530330064003,"Block Group 3, Census Tract 64, King County, Washington",1222,173
1500000US530330065001,530330065001,"Block Group 1, Census Tract 65, King County, Washington",967,222
1500000US530330065002,530330065002,"Block Group 2, Census Tract 65, King County, Washington",1627,305
1500000US530330065003,530330065003,"Block Group 3, Census Tract 65, King County, Washington",1663,238
1500000US530330066001,530330066001,"Block Group 1, Census Tract 66, King County, Washington",1486,305
1500000US530330066002,530330066002,"Block Group 2, Census Tract 66, King County, Washington",1878,340
1500000US530330067001,530330067001,"Block Group 1, Census Tract 67, King County, Washington",2018,313
1500000US530330067002,530330067002,"Block Group 2, Census Tract 67, King County, Washington",1824,342
1500000US530330067003,530330067003,"Block Group 3, Census Tract 67, King County, Washington",876,228
1500000US530330067004,530330067004,"Block Group 4, Census Tract 67, King County, Washington",2159,506
1500000US530330068001,530330068001,"Block Group 1, Census Tract 68, King County, Washington",1193,168
1500000US530330068002,530330068002,"Block Group 2, Census Tract 68, King County, Washington",1861,203
1500000US530330069001,530330069001,"Block Group 1, Census Tract 69, King County, Washington",1211,288
1500000US530330069002,530330069002,"Block Group 2, Census Tract 69, King County, Washington",1267,230
1500000US530330069003,530330069003,"Block Group 3, Census Tract 69, King County, Washington",945,190
1500000US530330069004,530330069004,"Block Group 4, Census Tract 69, King County, Washington",1045,212
1500000US530330070001,530330070001,"Block Group 1, Census Tract 70, King County, Washington",985,286
1500000US530330070002,530330070002,"Block Group 2, Census Tract 70, King County, Washington",1055,228
1500000US530330070003,530330070003,"Block Group 3, Census Tract 70, King County, Washington",1576,307
1500000US530330070004,530330070004,"Block Group 4, Census Tract 70, King County, Washington",1005,222
1500000US530330070005,530330070005,"Block Group 5, Census Tract 70, King County, Washington",1170,246
1500000US530330070006,530330070006,"Block Group 6, Census Tract 70, King County, Washington",1473,309
1500000US530330071001,530330071001,"Block Group 1, Census Tract 71, King County, Washington",1429,252
1500000US530330071002,530330071002,"Block Group 2, Census Tract 71, King County, Washington",1946,235
1500000US530330072001,530330072001,"Block Group 1, Census Tract 72, King County, Washington",3130,421
1500000US530330072002,530330072002,"Block Group 2, Census Tract 72, King County, Washington",1554,419
1500000US530330072003,530330072003,"Block Group 3, Census Tract 72, King County, Washington",1296,233
1500000US530330073001,530330073001,"Block Group 1, Census Tract 73, King County, Washington",2280,499
1500000US530330073002,530330073002,"Block Group 2, Census Tract 73, King County, Washington",1447,238
1500000US530330073003,530330073003,"Block Group 3, Census Tract 73, King County, Washington",1542,283
1500000US530330074011,530330074011,"Block Group 1, Census Tract 74.01, King County, Washington",1176,269
1500000US530330074012,530330074012,"Block Group 2, Census Tract 74.01, King County, Washington",1428,347
1500000US530330074013,530330074013,"Block Group 3, Census Tract 74.01, King County, Washington",1325,376
1500000US530330074014,530330074014,"Block Group 4, Census Tract 74.01, King County, Washington",826,237
1500000US530330074021,530330074021,"Block Group 1, Census Tract 74.02, King County, Washington",2031,368
1500000US530330074022,530330074022,"Block Group 2, Census Tract 74.02, King County, Washington",1603,295
1500000US530330074023,530330074023,"Block Group 3, Census Tract 74.02, King County, Washington",1509,260
1500000US530330075001,530330075001,"Block Group 1, Census Tract 75, King County, Washington",1558,404
1500000US530330075002,530330075002,"Block Group 2, Census Tract 75, King County, Washington",1095,249
1500000US530330075003,530330075003,"Block Group 3, Census Tract 75, King County, Washington",1765,521
1500000US530330075004,530330075004,"Block Group 4, Census Tract 75, King County, Washington",1902,458
1500000US530330075005,530330075005,"Block Group 5, Census Tract 75, King County, Washington",1074,226
1500000US530330076001,530330076001,"Block Group 1, Census Tract 76, King County, Washington",1178,204
1500000US530330076002,530330076002,"Block Group 2, Census Tract 76, King County, Washington",1481,313
1500000US530330076003,530330076003,"Block Group 3, Census Tract 76, King County, Washington",1188,187
1500000US530330077001,530330077001,"Block Group 1, Census Tract 77, King County, Washington",1380,361
1500000US530330077002,530330077002,"Block Group 2, Census Tract 77, King County, Washington",945,206
1500000US530330077003,530330077003,"Block Group 3, Census Tract 77, King County, Washington",1100,340
1500000US530330077004,530330077004,"Block Group 4, Census Tract 77, King County, Washington",1240,233
1500000US530330078001,530330078001,"Block Group 1, Census Tract 78, King County, Washington",1342,275
1500000US530330078002,530330078002,"Block Group 2, Census Tract 78, King County, Washington",1551,296
1500000US530330078003,530330078003,"Block Group 3, Census Tract 78, King County, Washington",1189,352
1500000US530330078004,530330078004,"Block Group 4, Census Tract 78, King County, Washington",1451,345
1500000US530330079001,530330079001,"Block Group 1, Census Tract 79, King County, Washington",1613,490
1500000US530330079002,530330079002,"Block Group 2, Census Tract 79, King County, Washington",1188,298
1500000US530330079003,530330079003,"Block Group 3, Census Tract 79, King County, Washington",874,342
1500000US530330079004,530330079004,"Block Group 4, Census Tract 79, King County, Washington",1235,211
1500000US530330079005,530330079005,"Block Group 5, Census Tract 79, King County, Washington",1265,199
1500000US530330080011,530330080011,"Block Group 1, Census Tract 80.01, King County, Washington",1118,256
1500000US530330080012,530330080012,"Block Group 2, Census Tract 80.01, King County, Washington",1126,358
1500000US530330080013,530330080013,"Block Group 3, Census Tract 80.01, King County, Washington",1133,321
1500000US530330080014,530330080014,"Block Group 4, Census Tract 80.01, King County, Washington",1243,324
1500000US530330080015,530330080015,"Block Group 5, Census Tract 80.01, King County, Washington",1129,383
1500000US530330080021,530330080021,"Block Group 1, Census Tract 80.02, King County, Washington",1967,311
1500000US530330080022,530330080022,"Block Group 2, Census Tract 80.02, King County, Washington",1215,185
1500000US530330081001,530330081001,"Block Group 1, Census Tract 81, King County, Washington",1802,329
1500000US530330081002,530330081002,"Block Group 2, Census Tract 81, King County, Washington",1159,368
1500000US530330081003,530330081003,"Block Group 3, Census Tract 81, King County, Washington",1377,234
1500000US530330082001,530330082001,"Block Group 1, Census Tract 82, King County, Washington",1151,216
1500000US530330082002,530330082002,"Block Group 2, Census Tract 82, King County, Washington",1621,339
1500000US530330082003,530330082003,"Block Group 3, Census Tract 82, King County, Washington",1005,156
1500000US530330083001,530330083001,"Block Group 1, Census Tract 83, King County, Washington",1122,159
1500000US530330083002,530330083002,"Block Group 2, Census Tract 83, King County, Washington",1640,176
1500000US530330084001,530330084001,"Block Group 1, Census Tract 84, King County, Washington",1554,260
1500000US530330084002,530330084002,"Block Group 2, Census Tract 84, King County, Washington",1424,233
1500000US530330084003,530330084003,"Block Group 3, Census Tract 84, King County, Washington",1323,284
1500000US530330085001,530330085001,"Block Group 1, Census Tract 85, King County, Washington",1300,185
1500000US530330085002,530330085002,"Block Group 2, Census Tract 85, King County, Washington",1016,178
1500000US530330085003,530330085003,"Block Group 3, Census Tract 85, King County, Washington",1917,178
1500000US530330086001,530330086001,"Block Group 1, Census Tract 86, King County, Washington",1305,298
1500000US530330086002,530330086002,"Block Group 2, Census Tract 86, King County, Washington",2419,272
1500000US530330086003,530330086003,"Block Group 3, Census Tract 86, King County, Washington",1035,277
1500000US530330087001,530330087001,"Block Group 1, Census Tract 87, King County, Washington",1713,352
1500000US530330087002,530330087002,"Block Group 2, Census Tract 87, King County, Washington",1329,455
1500000US530330087003,530330087003,"Block Group 3, Census Tract 87, King County, Washington",1394,305
1500000US530330088001,530330088001,"Block Group 1, Census Tract 88, King County, Washington",1419,294
1500000US530330088002,530330088002,"Block Group 2, Census Tract 88, King County, Washington",1495,310
1500000US530330088003,530330088003,"Block Group 3, Census Tract 88, King County, Washington",829,200
1500000US530330089001,530330089001,"Block Group 1, Census Tract 89, King County, Washington",1183,289
1500000US530330089002,530330089002,"Block Group 2, Census Tract 89, King County, Washington",981,313
1500000US530330089003,530330089003,"Block Group 3, Census Tract 89, King County, Washington",1312,421
1500000US530330089004,530330089004,"Block Group 4, Census Tract 89, King County, Washington",974,310
1500000US530330090001,530330090001,"Block Group 1, Census Tract 90, King County, Washington",1322,239
