Id,Id2,Geography,Population,Margin of Error; Total
1500000US530330090002,530330090002,"Block Group 2, Census Tract 90, King County, Washington",1911,284
1500000US530330091001,530330091001,"Block Group 1, Census Tract 91, King County, Washington",1450,353
1500000US530330091002,530330091002,"Block Group 2, Census Tract 91, King County, Washington",1119,196
1500000US530330092001,530330092001,"Block Group 1, Census Tract 92, King County, Washington",1378,205
1500000US530330092002,530330092002,"Block Group 2, Census Tract 92, King County, Washington",1192,184
1500000US530330093001,530330093001,"Block Group 1, Census Tract 93, King County, Washington",909,220
1500000US530330093002,530330093002,"Block Group 2, Census Tract 93, King County, Washington",538,245
1500000US530330093003,530330093003,"Block Group 3, Census Tract 93, King County, Washington",953,201
1500000US530330094001,530330094001,"Block Group 1, Census Tract 94, King County, Washington",1070,365
1500000US530330094002,530330094002,"Block Group 2, Census Tract 94, King County, Washington",1272,412
1500000US530330094003,530330094003,"Block Group 3, Census Tract 94, King County, Washington",890,271
1500000US530330094004,530330094004,"Block Group 4, Census Tract 94, King County, Washington",909,338
1500000US530330094005,530330094005,"Block Group 5, Census Tract 94, King County, Washington",1539,412
1500000US530330095001,530330095001,"Block Group 1, Census Tract 95, King County, Washington",1582,335
1500000US530330095002,530330095002,"Block Group 2, Census Tract 95, King County, Washington",1937,502
1500000US530330095003,530330095003,"Block Group 3, Census Tract 95, King County, Washington",1223,251
1500000US530330095004,530330095004,"Block Group 4, Census Tract 95, King County, Washington",1003,247
1500000US530330096001,530330096001,"Block Group 1, Census Tract 96, King County, Washington",585,239
1500000US530330096002,530330096002,"Block Group 2, Census Tract 96, King County, Washington",1385,314
1500000US530330096003,530330096003,"Block Group 3, Census Tract 96, King County, Washington",1013,256
1500000US530330096004,530330096004,"Block Group 4, Census Tract 96, King County, Washington",1384,485
1500000US530330096005,530330096005,"Block Group 5, Census Tract 96, King County, Washington",1236,259
1500000US530330097011,530330097011,"Block Group 1, Census Tract 97.01, King County, Washington",1972,390
1500000US530330097012,530330097012,"Block Group 2, Census Tract 97.01, King County, Washington",1132,271
1500000US530330097013,530330097013,"Block Group 3, Census Tract 97.01, King County, Washington",1180,499
1500000US530330097014,530330097014,"Block Group 4, Census Tract 97.01, King County, Washington",1615,341
1500000US530330097021,530330097021,"Block Group 1, Census Tract 97.02, King County, Washington",1505,365
1500000US530330097022,530330097022,"Block Group 2, Census Tract 97.02, King County, Washington",1040,211
1500000US530330097023,530330097023,"Block Group 3, Census Tract 97.02, King County, Washington",531,156
1500000US530330097024,530330097024,"Block Group 4, Census Tract 97.02, King County, Washington",1073,217
1500000US530330097025,530330097025,"Block Group 5, Census Tract 97.02, King County, Washington",1225,237
1500000US530330098001,530330098001,"Block Group 1, Census Tract 98, King County, Washington",1279,207
1500000US530330098002,530330098002,"Block Group 2, Census Tract 98, King County, Washington",1558,415
1500000US530330098003,530330098003,"Block Group 3, Census Tract 98, King County, Washington",1378,255
1500000US530330098004,530330098004,"Block Group 4, Census Tract 98, King County, Washington",1230,283
1500000US530330098005,530330098005,"Block Group 5, Census Tract 98, King County, Washington",1309,332
1500000US530330099001,530330099001,"Block Group 1, Census Tract 99, King County, Washington",1144,302
1500000US530330099002,530330099002,"Block Group 2, Census Tract 99, King County, Washington",1497,357
1500000US530330099003,530330099003,"Block Group 3, Census Tract 99, King County, Washington",1327,340
1500000US530330099004,530330099004,"Block Group 4, Census Tract 99, King County, Washington",783,270
1500000US530330100011,530330100011,"Block Group 1, Census Tract 100.01, King County, Washington",759,242
1500000US530330100012,530330100012,"Block Group 2, Census Tract 100.01, King County, Washington",1613,359
1500000US530330100013,530330100013,"Block Group 3, Census Tract 100.01, King County, Washington",1857,238
1500000US530330100021,530330100021,"Block Group 1, Census Tract 100.02, King County, Washington",926,314
1500000US530330100022,530330100022,"Block Group 2, Census Tract 100.02, King County, Washington",1821,555
1500000US530330100023,530330100023,"Block Group 3, Census Tract 100.02, King County, Washington",478,190
1500000US530330100024,530330100024,"Block Group 4, Census Tract 100.02, King County, Washington",1043,286
1500000US530330101001,530330101001,"Block Group 1, Census Tract 101, King County, Washington",750,240
1500000US530330101002,530330101002,"Block Group 2, Census Tract 101, King County, Washington",1028,331
1500000US530330101003,530330101003,"Block Group 3, Census Tract 101, King County, Washington",647,258
1500000US530330101004,530330101004,"Block Group 4, Census Tract 101, King County, Washington",1551,346
1500000US530330101005,530330101005,"Block Group 5, Census Tract 101, King County, Washington",1838,285
1500000US530330102001,530330102001,"Block Group 1, Census Tract 102, King County, Washington",1315,219
1500000US530330102002,530330102002,"Block Group 2, Census Tract 102, King County, Washington",1031,231
1500000US530330102003,530330102003,"Block Group 3, Census Tract 102, King County, Washington",1134,284
1500000US530330102004,530330102004,"Block Group 4, Census Tract 102, King County, Washington",1125,176
1500000US530330103001,530330103001,"Block Group 1, Census Tract 103, King County, Washington",983,217
1500000US530330103002,530330103002,"Block Group 2, Census Tract 103, King County, Washington",1133,345
1500000US530330103003,530330103003,"Block Group 3, Census Tract 103, King County, Washington",1385,580
1500000US530330103004,530330103004,"Block Group 4, Census Tract 103, King County, Washington",1016,352
1500000US530330103005,530330103005,"Block Group 5, Census Tract 103, King County, Washington",1323,362
1500000US530330104011,530330104011,"Block Group 1, Census Tract 104.01, King County, Washington",1227,305
1500000US530330104012,530330104012,"Block Group 2, Census Tract 104.01, King County, Washington",2040,351
1500000US530330104013,530330104013,"Block Group 3, Census Tract 104.01, King County, Washington",1516,409
1500000US530330104021,530330104021,"Block Group 1, Census Tract 104.02, King County, Washington",840,283
1500000US530330104022,530330104022,"Block Group 2, Census Tract 104.02, King County, Washington",1225,390
1500000US530330104023,530330104023,"Block Group 3, Census Tract 104.02, King County, Washington",1486,523
1500000US530330104024,530330104024,"Block Group 4, Census Tract 104.02, King County, Washington",1192,429
1500000US530330105001,530330105001,"Block Group 1, Census Tract 105, King County, Washington",1094,308
1500000US530330105002,530330105002,"Block Group 2, Census Tract 105, King County, Washington",1337,249
1500000US530330105003,530330105003,"Block Group 3, Census Tract 105, King County, Washington",1127,327
1500000US530330105004,530330105004,"Block Group 4, Census Tract 105, King County, Washington",1567,391
1500000US530330105005,530330105005,"Block Group 5, Census Tract 105, King County, Washington",1132,242
1500000US530330106001,530330106001,"Block Group 1, Census Tract 106, King County, Washington",1732,391
1500000US530330106002,530330106002,"Block Group 2, Census Tract 106, King County, Washington",1166,439
1500000US530330106003,530330106003,"Block Group 3, Census Tract 106, King County, Washington",1480,292
1500000US530330106004,530330106004,"Block Group 4, Census Tract 106, King County, Washington",737,220
1500000US530330106005,530330106005,"Block Group 5, Census Tract 106, King County, Washington",1580,294
1500000US530330106006,530330106006,"Block Group 6, Census Tract 106, King County, Washington",1006,226
1500000US530330107011,530330107011,"Block Group 1, Census Tract 107.01, King County, Washington",2237,387
1500000US530330107012,530330107012,"Block Group 2, Census Tract 107.01, King County, Washington",889,310
1500000US530330107021,530330107021,"Block Group 1, Census Tract 107.02, King County, Washington",965,254
1500000US530330107022,530330107022,"Block Group 2, Census Tract 107.02, King County, Washington",1388,384
1500000US530330107023,530330107023,"Block Group 3, Census Tract 107.02, King County, Washington",1337,304
1500000US530330108001,530330108001,"Block Group 1, Census Tract 108, King County, Washington",1262,306
1500000US530330108002,530330108002,"Block Group 2, Census Tract 108, King County, Washington",1243,348
1500000US530330108003,530330108003,"Block Group 3, Census Tract 108, King County, Washington",2201,382
1500000US530330109001,530330109001,"Block Group 1, Census Tract 109, King County, Washington",625,122
1500000US530330109002,530330109002,"Block Group 2, Census Tract 109, King County, Washington",506,157
1500000US530330110011,530330110011,"Block Group 1, Census Tract 110.01, King County, Washington",947,331
1500000US530330110012,530330110012,"Block Group 2, Census Tract 110.01, King County, Washington",957,363
1500000US530330110013,530330110013,"Block Group 3, Census Tract 110.01, King County, Washington",2772,557
1500000US530330110021,530330110021,"Block Group 1, Census Tract 110.02, King County, Washington",803,296
1500000US530330110022,530330110022,"Block Group 2, Census Tract 110.02, King County, Washington",2593,523
1500000US530330110023,530330110023,"Block Group 3, Census Tract 110.02, King County, Washington",951,258
1500000US530330111011,530330111011,"Block Group 1, Census Tract 111.01, King County, Washington",928,316
1500000US530330111012,530330111012,"Block Group 2, Census Tract 111.01, King County, Washington",1541,428
1500000US530330111013,530330111013,"Block Group 3, Census Tract 111.01, King County, Washington",1200,442
1500000US530330111014,530330111014,"Block Group 4, Census Tract 111.01, King County, Washington",1042,324
1500000US530330111021,530330111021,"Block Group 1, Census Tract 111.02, King County, Washington",1178,190
1500000US530330111022,530330111022,"Block Group 2, Census Tract 111.02, King County, Washington",1262,429
1500000US530330111023,530330111023,"Block Group 3, Census Tract 111.02, King County, Washington",897,339
1500000US530330111024,530330111024,"Block Group 4, Census Tract 111.02, King County, Washington",1053,418
1500000US530330112001,530330112001,"Block Group 1, Census Tract 112, King County, Washington",1989,520
1500000US530330112002,530330112002,"Block Group 2, Census Tract 112, King County, Washington",555,204
1500000US530330112003,530330112003,"Block Group 3, Census Tract 112, King County, Washington",2201,493
1500000US530330113001,530330113001,"Block Group 1, Census Tract 113, King County, Washington",2023,381
1500000US530330113002,530330113002,"Block Group 2, Census Tract 113, King County, Washington",950,417
1500000US530330113003,530330113003,"Block Group 3, Census Tract 113, King County, Washington",849,348
1500000US530330113004,530330113004,"Block Group 4, Census Tract 113, King County, Washington",1387,368
1500000US530330113005,530330113005,"Block Group 5, Census Tract 113, King County, Washington",1025,284
1500000US530330114011,530330114011,"Block Group 1, Census Tract 114.01, King County, Washington",1550,419
1500000US530330114012,530330114012,"Block Group 2, Census Tract 114.01, King County, Washington",1092,279
1500000US530330114013,530330114013,"Block Group 3, Census Tract 114.01, King County, Washington",1381,294
1500000US530330114021,530330114021,"Block Group 1, Census Tract 114.02, King County, Washington",1446,313
1500000US530330114022,530330114022,"Block Group 2, Census Tract 114.02, King County, Washington",1666,395
1500000US530330114023,530330114023,"Block Group 3, Census Tract 114.02, King County, Washington",1222,248
1500000US530330115001,530330115001,"Block Group 1, Census Tract 115, King County, Washington",1222,228
1500000US530330115002,530330115002,"Block Group 2, Census Tract 115, King County, Washington",1358,204
1500000US530330115003,530330115003,"Block Group 3, Census Tract 115, King County, Washington",1435,223
1500000US530330116001,530330116001,"Block Group 1, Census Tract 116, King County, Washington",1280,353
1500000US530330116002,530330116002,"Block Group 2, Census Tract 116, King County, Washington",1073,313
1500000US530330116003,530330116003,"Block Group 3, Census Tract 116, King County, Washington",1439,289
1500000US530330116004,530330116004,"Block Group 4, Census Tract 116, King County, Washington",966,244
1500000US530330116005,530330116005,"Block Group 5, Census Tract 116, King County, Washington",869,183
1500000US530330116006,530330116006,"Block Group 6, Census Tract 116, King County, Washington",987,252
1500000US530330117001,530330117001,"Block Group 1, Census Tract 117, King County, Washington",1617,564
1500000US530330117002,530330117002,"Block Group 2, Census Tract 117, King County, Washington",1377,355
1500000US530330117003,530330117003,"Block Group 3, Census Tract 117, King County, Washington",2520,760
1500000US530330117004,530330117004,"Block Group 4, Census Tract 117, King County, Washington",866,353
1500000US530330118001,530330118001,"Block Group 1, Census Tract 118, King County, Washington",695,214
1500000US530330118002,530330118002,"Block Group 2, Census Tract 118, King County, Washington",1325,383
1500000US530330118003,530330118003,"Block Group 3, Census Tract 118, King County, Washington",1316,625
1500000US530330118004,530330118004,"Block Group 4, Census Tract 118, King County, Washington",1270,417
1500000US530330118005,530330118005,"Block Group 5, Census Tract 118, King County, Washington",1179,289
1500000US530330118006,530330118006,"Block Group 6, Census Tract 118, King County, Washington",2057,515
1500000US530330119001,530330119001,"Block Group 1, Census Tract 119, King County, Washington",1354,441
1500000US530330119002,530330119002,"Block Group 2, Census Tract 119, King County, Washington",1477,463
1500000US530330119003,530330119003,"Block Group 3, Census Tract 119, King County, Washington",1558,513
1500000US530330119004,530330119004,"Block Group 4, Census Tract 119, King County, Washington",1702,569
1500000US530330119005,530330119005,"Block Group 5, Census Tract 119, King County, Washington",1403,573
1500000US530330120001,530330120001,"Block Group 1, Census Tract 120, King County, Washington",937,177
1500000US530330120002,530330120002,"Block Group 2, Census Tract 120, King County, Washington",1155,245
1500000US530330120003,530330120003,"Block Group 3, Census Tract 120, King County, Washington",1293,178
1500000US530330121001,530330121001,"Block Group 1, Census Tract 121, King County, Washington",1111,189
1500000US530330121002,530330121002,"Block Group 2, Census Tract 121, King County, Washington",1772,223
1500000US530330201001,530330201001,"Block Group 1, Census Tract 201, King County, Washington",1486,247
1500000US530330201002,530330201002,"Block Group 2, Census Tract 201, King County, Washington",783,140
1500000US530330201003,530330201003,"Block Group 3, Census Tract 201, King County, Washington",878,160
1500000US530330202001,530330202001,"Block Group 1, Census Tract 202, King County, Washington",1206,314
1500000US530330202002,530330202002,"Block Group 2, Census Tract 202, King County, Washington",1802,393
1500000US530330202003,530330202003,"Block Group 3, Census Tract 202, King County, Washington",759,169
1500000US530330202004,530330202004,"Block Group 4, Census Tract 202, King County, Washington",764,198
1500000US530330202005,530330202005,"Block Group 5, Census Tract 202, King County, Washington",1328,357
1500000US530330203001,530330203001,"Block Group 1, Census Tract 203, King County, Washington",1466,355
1500000US530330203002,530330203002,"Block Group 2, Census Tract 203, King County, Washington",967,283
1500000US530330203003,530330203003,"Block Group 3, Census Tract 203, King County, Washington",1056,283
1500000US530330203004,530330203004,"Block Group 4, Census Tract 203, King County, Washington",1080,316
1500000US530330203005,530330203005,"Block Group 5, Census Tract 203, King County, Washington",1825,485
1500000US530330204011,530330204011,"Block Group 1, Census Tract 204.01, King County, Washington",1786,259
1500000US530330204012,530330204012,"Block Group 2, Census Tract 204.01, King County, Washington",890,182
1500000US530330204013,530330204013,"Block Group 3, Census Tract 204.01, King County, Washington",675,167
1500000US530330204021,530330204021,"Block Group 1, Census Tract 204.02, King County, Washington",1272,346
1500000US530330204022,530330204022,"Block Group 2, Census Tract 204.02, King County, Washington",1126,312
1500000US530330204023,530330204023,"Block Group 3, Census Tract 204.02, King County, Washington",435,120
1500000US530330204024,530330204024,"Block Group 4, Census Tract 204.02, King County, Washington",1104,260
1500000US530330204025,530330204025,"Block Group 5, Census Tract 204.02, King County, Washington",1362,229
1500000US530330205001,530330205001,"Block Group 1, Census Tract 205, King County, Washington",1503,249
1500000US530330205002,530330205002,"Block Group 2, Census Tract 205, King County, Washington",1155,263
1500000US530330205003,530330205003,"Block Group 3, Census Tract 205, King County, Washington",1323,267
1500000US530330205004,530330205004,"Block Group 4, Census Tract 205, King County, Washington",721,244
1500000US530330205005,530330205005,"Block Group 5, Census Tract 205, King County, Washington",839,312
1500000US530330205006,530330205006,"Block Group 6, Census Tract 205, King County, Washington",509,156
1500000US530330206001,530330206001,"Block Group 1, Census Tract 206, King County, Washington",985,226
1500000US530330206002,530330206002,"Block Group 2, Census Tract 206, King County, Washington",879,194
1500000US530330206003,530330206003,"Block Group 3, Census Tract 206, King County, Washington",944,246
1500000US530330206004,530330206004,"Block Group 4, Census Tract 206, King County, Washington",774,187
1500000US530330207001,530330207001,"Block Group 1, Census Tract 207, King County, Washington",1196,392
1500000US530330207002,530330207002,"Block Group 2, Census Tract 207, King County, Washington",1837,548
1500000US530330207003,530330207003,"Block Group 3, Census Tract 207, King County, Washington",980,291
1500000US530330208001,530330208001,"Block Group 1, Census Tract 208, King County, Washington",1019,211
1500000US530330208002,530330208002,"Block Group 2, Census Tract 208, King County, Washington",924,204
1500000US530330208003,530330208003,"Block Group 3, Census Tract 208, King County, Washington",1189,253
1500000US530330208004,530330208004,"Block Group 4, Census Tract 208, King County, Washington",877,166
1500000US530330209001,530330209001,"Block Group 1, Census Tract 209, King County, Washington",1239,251
1500000US530330209002,530330209002,"Block Group 2, Census Tract 209, King County, Washington",1002,174
1500000US530330209003,530330209003,"Block Group 3, Census Tract 209, King County, Washington",1256,343
1500000US530330210001,530330210001,"Block Group 1, Census Tract 210, King County, Washington",791,225
1500000US530330210002,530330210002,"Block Group 2, Census Tract 210, King County, Washington",968,255
1500000US530330210003,530330210003,"Block Group 3, Census Tract 210, King County, Washington",1620,445
1500000US530330210004,530330210004,"Block Group 4, Census Tract 210, King County, Washington",1310,339
1500000US530330210005,530330210005,"Block Group 5, Census Tract 210, King County, Washington",926,354
1500000US530330211001,530330211001,"Block Group 1, Census Tract 211, King County, Washington",1830,419
1500000US530330211002,530330211002,"Block Group 2, Census Tract 211, King County, Washington",1012,190
1500000US530330211003,530330211003,"Block Group 3, Census Tract 211, King County, Washington",1744,431
1500000US530330211004,530330211004,"Block Group 4, Census Tract 211, King County, Washington",0,12
1500000US530330213001,530330213001,"Block Group 1, Census Tract 213, King County, Washington",1362,280
1500000US530330213002,530330213002,"Block Group 2, Census Tract 213, King County, Washington",1145,315
1500000US530330213003,530330213003,"Block Group 3, Census Tract 213, King County, Washington",1226,233
1500000US530330214001,530330214001,"Block Group 1, Census Tract 214, King County, Washington",1002,190
1500000US530330214002,530330214002,"Block Group 2, Census Tract 214, King County, Washington",1586,307
1500000US530330214003,530330214003,"Block Group 3, Census Tract 214, King County, Washington",1236,209
1500000US530330215001,530330215001,"Block Group 1, Census Tract 215, King County, Washington",1007,229
1500000US530330215002,530330215002,"Block Group 2, Census Tract 215, King County, Washington",879,189
1500000US530330215003,530330215003,"Block Group 3, Census Tract 215, King County, Washington",1537,252
1500000US530330215004,530330215004,"Block Group 4, Census Tract 215, King County, Washington",1029,250
1500000US530330216001,530330216001,"Block Group 1, Census Tract 216, King County, Washington",1947,360
1500000US530330216002,530330216002,"Block Group 2, Census Tract 216, King County, Washington",674,158
1500000US530330216003,530330216003,"Block Group 3, Census Tract 216, King County, Washington",1386,198
1500000US530330216004,530330216004,"Block Group 4, Census Tract 216, King County, Washington",870,228
1500000US530330217001,530330217001,"Block Group 1, Census Tract 217, King County, Washington",2134,510
1500000US530330217002,530330217002,"Block Group 2, Census Tract 217, King County, Washington",1727,329
1500000US530330217003,530330217003,"Block Group 3, Census Tract 217, King County, Washington",1193,267
1500000US530330217004,530330217004,"Block Group 4, Census Tract 217, King County, Washington",1474,423
1500000US530330217005,530330217005,"Block Group 5, Census Tract 217, King County, Washington",2125,501
1500000US530330218021,530330218021,"Block Group 1, Census Tract 218.02, King County, Washington",1555,329
1500000US530330218022,530330218022,"Block Group 2, Census Tract 218.02, King County, Washington",2485,444
1500000US530330218023,530330218023,"Block Group 3, Census Tract 218.02, King County, Washington",1369,319
1500000US530330218031,530330218031,"Block Group 1, Census Tract 218.03, King County, Washington",1317,205
1500000US530330218032,530330218032,"Block Group 2, Census Tract 218.03, King County, Washington",837,228
1500000US530330218033,530330218033,"Block Group 3, Census Tract 218.03, King County, Washington",1056,179
1500000US530330218034,530330218034,"Block Group 4, Census Tract 218.03, King County, Washington",1240,250
1500000US530330218041,530330218041,"Block Group 1, Census Tract 218.04, King County, Washington",1774,312
1500000US530330218042,530330218042,"Block Group 2, Census Tract 218.04, King County, Washington",1220,322
1500000US530330218043,530330218043,"Block Group 3, Census Tract 218.04, King County, Washington",1374,370
1500000US530330219031,530330219031,"Block Group 1, Census Tract 219.03, King County, Washington",1592,375
1500000US530330219032,530330219032,"Block Group 2, Census Tract 219.03, King County, Washington",835,262
1500000US530330219033,530330219033,"Block Group 3, Census Tract 219.03, King County, Washington",464,219
1500000US530330219034,530330219034,"Block Group 4, Census Tract 219.03, King County, Washington",528,146
1500000US530330219035,530330219035,"Block Group 5, Census Tract 219.03, King County, Washington",1293,314
1500000US530330219041,530330219041,"Block Group 1, Census Tract 219.04, King County, Washington",1949,225
1500000US530330219042,530330219042,"Block Group 2, Census Tract 219.04, King County, Washington",814,187
1500000US530330219043,530330219043,"Block Group 3, Census Tract 219.04, King County, Washington",1284,272
1500000US530330219044,530330219044,"Block Group 4, Census Tract 219.04, King County, Washington",868,166
1500000US530330219051,530330219051,"Block Group 1, Census Tract 219.05, King County, Washington",1414,288
1500000US530330219052,530330219052,"Block Group 2, Census Tract 219.05, King County, Washington",1148,269
1500000US530330219053,530330219053,"Block Group 3, Census Tract 219.05, King County, Washington",1385,359
1500000US530330219054,530330219054,"Block Group 4, Census Tract 219.05, King County, Washington",835,185
1500000US530330219061,530330219061,"Block Group 1, Census Tract 219.06, King County, Washington",1982,243
1500000US530330219062,530330219062,"Block Group 2, Census Tract 219.06, King County, Washington",792,187
1500000US530330219063,530330219063,"Block Group 3, Census Tract 219.06, King County, Washington",1446,259
1500000US530330220011,530330220011,"Block Group 1, Census Tract 220.01, King County, Washington",1330,343
1500000US530330220012,530330220012,"Block Group 2, Census Tract 220.01, King County, Washington",2208,409
1500000US530330220013,530330220013,"Block Group 3, Census Tract 220.01, King County, Washington",1474,416
1500000US530330220031,530330220031,"Block Group 1, Census Tract 220.03, King County, Washington",1475,262
1500000US530330220032,530330220032,"Block Group 2, Census Tract 220.03, King County, Washington",928,306
1500000US530330220033,530330220033,"Block Group 3, Census Tract 220.03, King County, Washington",819,245
1500000US530330220034,530330220034,"Block Group 4, Census Tract 220.03, King County, Washington",731,228
1500000US530330220035,530330220035,"Block Group 5, Census Tract 220.03, King County, Washington",730,218
1500000US530330220051,530330220051,"Block Group 1, Census Tract 220.05, King County, Washington",1558,426
1500000US530330220052,530330220052,"Block Group 2, Census Tract 220.05, King County, Washington",885,239
1500000US530330220053,530330220053,"Block Group 3, Census Tract 220.05, King County, Washington",1674,340
1500000US530330220061,530330220061,"Block Group 1, Census Tract 220.06, King County, Washington",1036,181
1500000US530330220062,530330220062,"Block Group 2, Census Tract 220.06, King County, Washington",1307,178
1500000US530330220063,530330220063,"Block Group 3, Census Tract 220.06, King County, Washington",1095,270
1500000US530330221011,530330221011,"Block Group 1, Census Tract 221.01, King County, Washington",1424,233
1500000US530330221012,530330221012,"Block Group 2, Census Tract 221.01, King County, Washington",1001,182
1500000US530330221013,530330221013,"Block Group 3, Census Tract 221.01, King County, Washington",1595,235
1500000US530330221014,530330221014,"Block Group 4, Census Tract 221.01, King County, Washington",762,219
1500000US530330221021,530330221021,"Block Group 1, Census Tract 221.02, King County, Washington",2626,354
1500000US530330221022,530330221022,"Block Group 2, Census Tract 221.02, King County, Washington",831,225
1500000US530330221023,530330221023,"Block Group 3, Census Tract 221.02, King County, Washington",1102,284
1500000US530330221024,530330221024,"Block Group 4, Census Tract 221.02, King County, Washington",1379,293
1500000US530330222011,530330222011,"Block Group 1, Census Tract 222.01, King County, Washington",912,183
1500000US530330222012,530330222012,"Block Group 2, Census Tract 222.01, King County, Washington",822,222
1500000US530330222013,530330222013,"Block Group 3, Census Tract 222.01, King County, Washington",1232,194
1500000US530330222014,530330222014,"Block Group 4, Census Tract 222.01, King County, Washington",1049,200
1500000US530330222021,530330222021,"Block Group 1, Census Tract 222.02, King County, Washington",1127,225
1500000US530330222022,530330222022,"Block Group 2, Census Tract 222.02, King County, Washington",1230,325
1500000US530330222023,530330222023,"Block Group 3, Census Tract 222.02, King County, Washington",1517,366
1500000US530330222024,530330222024,"Block Group 4, Census Tract 222.02, King County, Washington",903,311
1500000US530330222025,530330222025,"Block Group 5, Census Tract 222.02, King County, Washington",2131,344
1500000US530330222031,530330222031,"Block Group 1, Census Tract 222.03, King County, Washington",2044,182
1500000US530330222032,530330222032,"Block Group 2, Census Tract 222.03, King County, Washington",1538,198
1500000US530330222033,530330222033,"Block Group 3, Census Tract 222.03, King County, Washington",1008,197
1500000US530330223001,530330223001,"Block Group 1, Census Tract 223, King County, Washington",1346,156
1500000US530330223002,530330223002,"Block Group 2, Census Tract 223, King County, Washington",968,177
1500000US530330224001,530330224001,"Block Group 1, Census Tract 224, King County, Washington",1327,247
1500000US530330224002,530330224002,"Block Group 2, Census Tract 224, King County, Washington",1307,286
1500000US530330224003,530330224003,"Block Group 3, Census Tract 224, King County, Washington",1552,350
1500000US530330224004,530330224004,"Block Group 4, Census Tract 224, King County, Washington",1520,389
1500000US530330224005,530330224005,"Block Group 5, Census Tract 224, King County, Washington",892,311
1500000US530330224006,530330224006,"Block Group 6, Census Tract 224, King County, Washington",1339,332
1500000US530330225001,530330225001,"Block Group 1, Census Tract 225, King County, Washington",1127,416
1500000US530330225002,530330225002,"Block Group 2, Census Tract 225, King County, Washington",1472,317
1500000US530330225003,530330225003,"Block Group 3, Census Tract 225, King County, Washington",1083,257
1500000US530330225004,530330225004,"Block Group 4, Census Tract 225, King County, Washington",1433,278
1500000US530330225005,530330225005,"Block Group 5, Census Tract 225, King County, Washington",1692,249
1500000US530330226031,530330226031,"Block Group 1, Census Tract 226.03, King County, Washington",543,243
1500000US530330226032,530330226032,"Block Group 2, Census Tract 226.03, King County, Washington",595,143
1500000US530330226033,530330226033,"Block Group 3, Census Tract 226.03, King County, Washington",908,327
1500000US530330226034,530330226034,"Block Group 4, Census Tract 226.03, King County, Washington",1591,264
1500000US530330226035,530330226035,"Block Group 5, Census Tract 226.03, King County, Washington",900,221
1500000US530330226041,530330226041,"Block Group 1, Census Tract 226.04, King County, Washington",1328,213
1500000US530330226042,530330226042,"Block Group 2, Census Tract 226.04, King County, Washington",1563,354
1500000US530330226043,530330226043,"Block Group 3, Census Tract 226.04, King County, Washington",1177,181
1500000US530330226051,530330226051,"Block Group 1, Census Tract 226.05, King County, Washington",2872,511
1500000US530330226052,530330226052,"Block Group 2, Census Tract 226.05, King County, Washington",1496,348
1500000US530330226053,530330226053,"Block Group 3, Census Tract 226.05, King County, Washington",1588,415
1500000US530330226061,530330226061,"Block Group 1, Census Tract 226.06, King County, Washington",1566,501
1500000US530330226062,530330226062,"Block Group 2, Census Tract 226.06, King County, Washington",936,210
1500000US530330226063,530330226063,"Block Group 3, Census Tract 226.06, King County, Washington",1829,434
1500000US530330226064,530330226064,"Block Group 4, Census Tract 226.06, King County, Washington",1319,411
1500000US530330227011,530330227011,"Block Group 1, Census Tract 227.01, King County, Washington",1287,170
1500000US530330227012,530330227012,"Block Group 2, Census Tract 227.01, King County, Washington",1071,179
1500000US530330227021,530330227021,"Block Group 1, Census Tract 227.02, King County, Washington",1377,229
1500000US530330227022,530330227022,"Block Group 2, Census Tract 227.02, King County, Washington",858,187
1500000US530330227023,530330227023,"Block Group 3, Census Tract 227.02, King County, Washington",1127,257
1500000US530330227031,530330227031,"Block Group 1, Census Tract 227.03, King County, Washington",1614,279
1500000US530330227032,530330227032,"Block Group 2, Census Tract 227.03, King County, Washington",696,113
1500000US530330228011,530330228011,"Block Group 1, Census Tract 228.01, King County, Washington",2879,441
1500000US530330228012,530330228012,"Block Group 2, Census Tract 228.01, King County, Washington",2797,405
1500000US530330228013,530330228013,"Block Group 3, Census Tract 228.01, King County, Washington",1199,268
1500000US530330228014,530330228014,"Block Group 4, Census Tract 228.01, King County, Washington",1242,261
1500000US530330228021,530330228021,"Block Group 1, Census Tract 228.02, King County, Washington",1734,261
1500000US530330228022,530330228022,"Block Group 2, Census Tract 228.02, King County, Washington",1805,355
1500000US530330228023,530330228023,"Block Group 3, Census Tract 228.02, King County, Washington",1304,267
1500000US530330228031,530330228031,"Block Group 1, Census Tract 228.03, King County, Washington",730,289
1500000US530330228032,530330228032,"Block Group 2, Census Tract 228.03, King County, Washington",3134,474
1500000US530330228033,530330228033,"Block Group 3, Census Tract 228.03, King County, Washington",1581,281
1500000US530330229011,530330229011,"Block Group 1, Census Tract 229.01, King County, Washington",1745,252
1500000US530330229012,530330229012,"Block Group 2, Census Tract 229.01, King County, Washington",1111,213
1500000US530330229021,530330229021,"Block Group 1, Census Tract 229.02, King County, Washington",1628,293
1500000US530330229022,530330229022,"Block Group 2, Census Tract 229.02, King County, Washington",856,262
1500000US530330229023,530330229023,"Block Group 3, Census Tract 229.02, King County, Washington",1002,337
1500000US530330229024,530330229024,"Block Group 4, Census Tract 229.02, King County, Washington",1578,310
1500000US530330229025,530330229025,"Block Group 5, Census Tract 229.02, King County, Washington",1382,312
