ParcelID,DocumentDate,PropertyType,SalePrice,lat,lon,blkgrp
2021200500,03/13/2017,11,910000,47.63424000000001,-122.39675,530330056005
2767600261,04/17/2017,11,831500,47.67571,-122.38325,530330033004
8832900075,03/23/2017,11,825000,47.75853,-122.26825,530330215003
4045900010,08/04/2017,11,1175000,47.76118,-122.11966,530330323203
9578100160,04/21/2017,11,310000,47.49594,-122.26677,530330119004
7234600677,03/09/2017,11,824000,47.61199000000001,-122.311,530330079003
1001200040,09/19/2016,11,235000,47.4325,-122.29225,530330288021
3052700341,03/26/2018,11,645000,47.67929,-122.37554,530330033001
7523700065,10/06/2016,11,249000,47.37877,-122.30751,530330290041
1623300815,08/09/2016,11,783000,47.68232,-122.36209,530330029003
6163900210,05/01/2017,11,400000,47.75984,-122.31843,530330205006
3260700130,05/09/2018,11,350000,47.30949,-122.32506,530330303142
3224800140,11/08/2016,11,349900,47.3109,-122.20782,530330306001
666000142,06/19/2017,11,1020000,47.60782,-122.2019,530330239001
7889601610,03/23/2018,11,260000,47.49189000000001,-122.3363,530330268023
8568030240,05/29/2018,11,850000,47.74098,-121.96501,530330324012
8155870210,12/15/2016,11,428000,47.28231,-122.29516,530330304013
4083301856,06/02/2017,11,925000,47.65761,-122.33471000000002,530330051002
3999200350,02/26/2018,11,1000000,47.58422,-122.11946,530330234033
3999200350,08/30/2017,11,650000,47.58422,-122.11946,530330234033
3401700088,05/11/2018,11,2000000,47.73697,-122.13318,530330323203
1993200080,11/28/2016,11,535000,47.68913,-122.33815,530330027004
722039057,04/25/2017,11,800000,47.40415,-122.47385,530330277022
3622059021,05/02/2014,11,2500,47.34383,-122.10396,530330316013
3764390220,09/22/2016,11,525000,47.71508,-122.21636,530330222031
2597500150,03/30/2018,11,337950,47.28629,-122.19398,530330311003
2436200615,03/13/2017,11,550000,47.66425,-122.29466,530330042003
3461600090,06/30/2017,11,995000,47.5677,-122.13072,530330249023
4386700070,08/18/2016,11,1285000,47.63617,-122.28118,530330063003
9274200318,03/09/2018,11,715000,47.58919,-122.38674,530330096004
2723069002,02/17/2011,11,9500,47.45804,-122.02521000000002,530330320022
7202261160,01/10/2017,11,780000,47.69025,-122.04024,530330323292
2816300050,06/20/2017,11,430000,47.48249000000001,-122.15794,530330256021
424069199,09/23/2016,11,1335000,47.59574,-122.04837,530330322032
3663500010,07/11/2016,11,625000,47.76094000000001,-122.33668,530330206004
5175800030,08/10/2017,11,750000,47.57148,-122.13042,530330249023
1459920310,12/15/2017,11,520000,47.3754,-122.1609,530330317035
6817950050,02/17/2017,11,225000,47.34401,-122.03146,530330316041
1138000320,10/10/2017,11,550000,47.71374,-122.21126,530330222022
2914700080,07/03/2017,11,606000,47.69894,-122.35635,530330017021
1545300270,07/05/2017,11,1259990,47.61265,-122.05623,530330322031
1446800710,05/11/2017,11,420000,47.49019000000001,-122.33156,530330274004
7972600440,07/27/2016,11,515000,47.53062,-122.34651,530330113001
6790601000,01/25/2018,11,538000,47.39667,-122.30564,530330289022
686400230,11/15/2016,11,869950,47.63324,-122.11681000000002,530330229011
6072600220,03/08/2018,11,935000,47.54196,-122.18012,530330247022
5098950110,01/13/2017,11,265000,47.69341,-122.30448,530330021003
4154304395,01/18/2018,11,527000,47.56344,-122.27159,530330101001
3885804770,04/20/2017,11,1000000,47.68278,-122.20808999999998,530330224003
2473251270,10/20/2017,11,405100,47.45609,-122.15554,530330257022
5547560030,03/15/2017,11,839880,47.47715,-121.72663,530330327041
1447600490,03/03/2017,11,230000,47.49534,-122.33019,530330270003
9268850770,02/13/2017,11,1000000,47.53908,-122.0279,530330322103
6072300160,02/09/2017,11,785000,47.55846,-122.17361,530330250014
3126049432,03/24/2017,11,663000,47.69617,-122.34167,530330018001
3880900085,11/10/2016,11,2100000,47.62802,-122.36216,530330070006
3166910100,02/23/2017,11,519950,47.35383,-122.13501,530330317041
7443001605,04/25/2017,11,1350000,47.65387,-122.37136,530330059001
6681500070,05/05/2018,11,10,47.64514000000001,-122.38633,530330058021
540100469,11/11/2016,11,2238000,47.63597,-122.21871000000002,530330241002
56000245,05/15/2017,11,825000,47.57643,-122.40559,530330097011
2068500140,08/12/2016,11,428700,47.42542,-122.20061,530330293053
3629990060,02/28/2017,11,665000,47.54866,-121.99794,530330322102
3284800005,04/24/2018,11,225000,47.30847,-122.23763999999998,530330305011
979000015,07/20/2016,11,326250,47.29478,-122.21202,530330311004
979000015,07/10/2014,11,2728,47.29478,-122.21202,530330311004
1450000410,05/04/2017,11,266000,47.28766,-122.2206,530330308023
993002256,08/15/2016,11,605000,47.69112,-122.34044,530330018002
7504110750,02/27/2018,11,976490,47.6325,-122.03932,530330323172
7129304375,04/20/2017,11,331500,47.51809,-122.2671,530330118003
1117060040,04/03/2018,11,1375000,47.60811,-122.04834,530330322031
4322200190,02/27/2018,11,675000,47.53749000000001,-122.3906,530330116006
7523000130,02/21/2017,11,325000,47.37231,-122.31827,530330290013
7523000130,12/06/2016,11,185000,47.37231,-122.31827,530330290013
8691430320,11/29/2016,11,1300000,47.5954,-121.97355,530330322152
3119900156,05/04/2017,11,480000,47.50281,-122.19136,530330252002
720079075,03/07/2017,11,1300000,47.23845,-121.97165,530330315022
3326069050,08/17/2016,11,856500,47.69841,-122.04066,530330323271
2385500400,02/15/2017,11,677177,47.65203,-121.90201,530330325004
5589900610,10/19/2016,11,763000,47.75048,-122.30712,530330205003
425200215,10/31/2016,11,294000,47.49679,-122.16804,530330255002
4315701130,05/09/2017,11,905000,47.54237,-122.39532,530330106005
121029106,04/05/2017,11,475000,47.33223,-122.5018,530330277023
2473410180,05/05/2017,11,429950,47.44572,-122.13055,530330319075
7237450500,05/10/2018,11,600000,47.35572,-122.06145,530330320062
1925069049,09/06/2017,11,1950000,47.64058,-122.09964,530330229024
4303200590,08/16/2016,11,365000,47.5312,-122.35602,530330114013
6378500360,09/02/2016,11,435000,47.71067,-122.35055,530330014001
3971701735,02/07/2018,11,420000,47.76979,-122.31162,530330204013
984210640,05/14/2018,11,450000,47.43712,-122.16723,530330293044
5708300300,01/17/2018,11,630000,47.30905,-122.26123,530330299023
7732300570,10/13/2016,11,900000,47.66164000000001,-122.15233,530330226064
7695450050,05/09/2018,11,10,47.35689,-122.32075,530330300031
7887200040,02/13/2017,11,335000,47.48794,-122.25336,530330261002
179003005,05/15/2017,11,650000,47.49209000000001,-122.27569,530330263002
65000455,05/03/2017,11,1200000,47.5436,-122.38153,530330106001
2214800500,11/10/2016,11,220000,47.3401,-122.25627,530330298026
2214800500,05/24/2017,11,425000,47.3401,-122.25627,530330298026
2625059161,01/11/2017,11,749950,47.61957,-122.14253,530330232012
5036300255,05/21/2018,11,940000,47.65401,-122.39251000000002,530330058013
9550202370,06/23/2017,11,595413,47.66813,-122.32782,530330045002
5306100230,12/07/2016,11,690000,47.77522,-122.35099,530330203004
9835800290,10/31/2016,11,351000,47.37552,-122.29072,530330291021
2822059108,05/25/2018,11,350000,47.36282,-122.17894,530330296015
3904100075,05/16/2018,11,855000,47.53395,-122.27853,530330111013
3274800135,04/18/2018,11,750000,47.59397,-122.29706000000002,530330089002
9201000610,07/07/2009,11,500,47.58357,-122.07356,530330322073
2228900182,05/04/2017,11,564400,47.77147,-122.35086,530330203004
1774000240,11/08/2016,11,465000,47.74958,-122.0821,530330323072
4053200110,09/12/2016,11,525000,47.32708,-122.08462,530330316012
1126059202,11/10/2016,11,960000,47.75211,-122.1291,530330323203
5425700260,09/07/2016,11,500000,47.63221,-122.23147,530330242002
2108500300,03/01/2017,11,440000,47.36139,-122.15928999999998,530330317034
4154304845,06/08/2017,11,1450000,47.56227,-122.26984,530330101002
3221069044,12/01/2016,11,770000,47.25952,-122.07844,530330312021
7338200560,08/26/2016,11,650000,47.4849,-121.71252,530330328002
423049089,02/01/2018,11,488800,47.51048,-122.30857,530330264003
3971701415,05/16/2017,11,450000,47.76785,-122.31571,530330204013
3751600805,03/09/2017,11,135000,47.29003,-122.26596,530330304012
7569450150,01/30/2018,11,10,47.36875,-122.12707,530330317064
5422500030,05/16/2018,11,730000,47.72446,-122.21617,530330222023
3356405133,11/15/2016,11,244475,47.28166,-122.25514,530330309011
2201500075,04/18/2017,11,510000,47.57524,-122.13862,530330248001
