,block_group,mode_index,affordability_index
88,530330063002,0.7757142857142857,0.3869301924498467
89,530330062001,0.82,0.4334981948954013
90,530330103002,0.7164285714285714,0.4086479902554211
91,530330074013,0.8164285714285713,0.7480247292882793
92,530330033003,0.6692857142857143,0.4104197971788762
93,530330110011,0.7035714285714286,0.3694080840504722
94,530330039001,0.715,0.3656928413598425
95,530330049005,0.8014285714285714,0.5968314340988086
96,530330060002,0.7764285714285714,0.5685455410587321
97,530330058023,0.7764285714285714,0.3814349549027268
98,530330059001,0.8207142857142857,0.4144311012071923
99,530330079004,0.8271428571428572,0.7871312298692057
100,530330091002,0.8271428571428572,0.8297769267248586
101,530330092001,0.8371428571428572,0.8977010409895946
102,530330026003,0.7585714285714286,0.5001505135536821
103,530330090002,0.8271428571428572,0.7114420433617792
104,530330039002,0.7321428571428571,0.3164582005624865
105,530330053021,0.8121428571428572,0.6864245541789499
106,530330006005,0.6321428571428571,0.3698876563617994
107,530330096001,0.6121428571428571,0.4562293347707213
108,530330069001,0.7314285714285714,0.498212328144005
109,530330041002,0.6564285714285714,0.14548891438201614
110,530330064003,0.8135714285714285,0.6980394621562039
111,530330016003,0.5978571428571429,0.5726766840748914
112,530330033005,0.6142857142857143,0.4486208388412147
113,530330060004,0.8028571428571428,0.5148756337296587
114,530330119002,0.6121428571428571,0.13430326798893244
115,530330030002,0.5978571428571429,0.5466518890985459
116,530330027003,0.7542857142857142,0.5244836259517975
117,530330063003,0.6799999999999999,0.30404080790840515
118,530330024002,0.7092857142857143,0.2800007593530183
119,530330114022,0.6407142857142857,0.432837464879872
120,530330033002,0.7178571428571429,0.3411016198542166
121,530330012002,0.7071428571428572,0.44195935276994347
122,530330008002,0.6571428571428571,0.3136545078771932
123,530330073001,0.8214285714285714,0.7225619261572775
124,530330118006,0.5871428571428572,0.33296624221118365
125,530330057003,0.6400000000000001,0.23764729659327696
126,530330099001,0.71,0.4014809676625885
127,530330118003,0.6335714285714286,0.2436739963183881
128,530330005002,0.5907142857142857,0.3558751776992057
129,530330052001,0.76,0.7162428942831922
130,530330071001,0.7828571428571429,0.6200424207404771
131,530330119004,0.6549999999999999,0.11318566603741265
132,530330105005,0.6842857142857143,0.468304795123295
133,530330059004,0.7899999999999999,0.4327345099152833
134,530330084002,0.81,0.8644707649021687
135,530330097011,0.6557142857142857,0.5072418452577662
136,530330032002,0.635,0.5396283394387613
137,530330017023,0.6571428571428571,0.4784276707444916
138,530330035001,0.7892857142857143,0.4667264681636545
139,530330040002,0.6792857142857143,0.28849477444029337
140,530330099002,0.7814285714285715,0.4620499469640201
141,530330104021,0.8185714285714285,0.3576540027370489
142,530330050003,0.7935714285714286,0.5166724878805704
143,530330028003,0.7678571428571429,0.4852457982314904
144,530330032001,0.64,0.5209136655255617
145,530330030003,0.6542857142857142,0.4629678709832964
146,530330080015,0.8242857142857143,0.6575566960946437
147,530330075001,0.7985714285714285,0.7624440155633332
148,530330100013,0.76,0.4774622167720454
149,530330063004,0.7857142857142857,0.3247498562222514
150,530330034003,0.7771428571428571,0.4165500985877535
151,530330050002,0.8078571428571428,0.584460761713834
152,530330034001,0.7542857142857142,0.3394981896468205
153,530330047001,0.75,0.4091600890397158
154,530330016001,0.5157142857142857,0.6153750114016405
155,530330073003,0.845,0.7655716512769941
156,530330008001,0.6764285714285714,0.3362699116385889
157,530330110013,0.6664285714285714,0.2764180981731651
158,530330079003,0.8192857142857142,0.6899979720354388
159,530330115001,0.695,0.4094882193327998
160,530330077004,0.8307142857142857,0.6066068870864976
161,530330026001,0.7471428571428572,0.4333663222440708
162,530330062002,0.8271428571428572,0.4884862194619756
163,530330006004,0.6992857142857144,0.3967701228653776
164,530330111024,0.6914285714285714,0.4560565947672746
165,530330004021,0.675,0.4143736142986117
166,530330013002,0.7292857142857143,0.5059845974307774
167,530330114021,0.6421428571428572,0.4801183681148392
168,530330097021,0.6421428571428572,0.4778479689061256
169,530330001001,0.6092857142857142,0.3734684604984423
170,530330111011,0.6878571428571428,0.4147113750620083
171,530330007001,0.6542857142857142,0.3979272043300988
172,530330100011,0.7478571428571429,0.3498032676305621
173,530330119003,0.6457142857142857,0.2314173110230039
174,530330081001,0.8085714285714285,0.8345520929680044
175,530330107011,0.7164285714285714,0.42776248196395583
176,530330084001,0.8185714285714285,0.8603494426427252
177,530330106004,0.6378571428571428,0.3986532932035588
178,530330018003,0.6957142857142857,0.4848205733647055
179,530330029002,0.7342857142857143,0.4724766890596142
180,530330094004,0.8421428571428572,0.6870840980522657
181,530330097013,0.64,0.4111411007228548
182,530330024003,0.7221428571428572,0.27014950657080883
183,530330104013,0.7164285714285715,0.2707550618537021
184,530330059002,0.7771428571428571,0.3515817286452025
185,530330062003,0.7864285714285714,0.4830081757361245
186,530330013003,0.7121428571428572,0.527871228183837
187,530330111023,0.6764285714285715,0.3926036635408555
188,530330036003,0.725,0.4348580458057092
189,530330061002,0.7964285714285714,0.5341726550371098
190,530330074014,0.8157142857142856,0.8154942909619037
191,530330102002,0.5807142857142857,0.2901045427980513
192,530330036004,0.7392857142857143,0.4956590885656131
193,530330003001,0.5921428571428571,0.4629678157912018
194,530330014001,0.6921428571428572,0.4266769668300909
195,530330089003,0.8142857142857143,0.7146963976225917
196,530330002002,0.6242857142857142,0.3246301221156722
197,530330070006,0.7507142857142858,0.5961320030758552
198,530330021001,0.7285714285714285,0.2929519086430119
199,530330059005,0.7935714285714285,0.4969650835689855
200,530330053013,0.7671428571428571,0.6081563867160387
201,530330002004,0.6542857142857142,0.2869505237542085
202,530330070002,0.775,0.618984686427899
203,530330116002,0.6528571428571428,0.4207120997057838
204,530330112002,0.6857142857142857,0.3380243842852032
205,530330104011,0.71,0.3937543993224145
206,530330004024,0.6907142857142857,0.38593031481815454
207,530330080011,0.8185714285714285,0.729314483934256
208,530330018001,0.735,0.5198077185746846
209,530330116004,0.5685714285714286,0.4518300161188102
210,530330025001,0.7471428571428572,0.2617237492582163
211,530330077003,0.7828571428571428,0.6206966909199959
212,530330078002,0.7628571428571429,0.6160508469196224
213,530330045002,0.7835714285714286,0.5733373215757789
214,530330047003,0.7007142857142857,0.4091582593746791
215,530330107021,0.6785714285714286,0.4053261824829727
216,530330043012,0.7914285714285715,0.404423105404766
217,530330104022,0.7785714285714286,0.3194338480451888
218,530330067001,0.8435714285714285,0.6451191990725087
219,530330052004,0.8035714285714286,0.6768562609946649
220,530330085001,0.8221428571428571,0.9103797334129666
221,530330103003,0.7071428571428572,0.3723017621689828
222,530330113005,0.6864285714285714,0.3592696305671348
223,530330009001,0.6585714285714285,0.4097044351268958
224,530330111012,0.6978571428571428,0.4547890754386021
225,530330048002,0.7614285714285715,0.4081589618323894
226,530330112001,0.625,0.3320739634332296
227,530330054002,0.8228571428571428,0.4833705488331865
228,530330107022,0.6828571428571428,0.37353881675021017
229,530330061004,0.8235714285714285,0.6257439910793807
230,530330056004,0.6164285714285715,0.21075991377720596
231,530330116005,0.6107142857142858,0.4972428060301688
232,530330116006,0.6664285714285714,0.3474110826260736
233,530330041006,0.672142857142857,0.045857412734546237
234,530330002001,0.66,0.2992532541446523
235,530330030004,0.6421428571428571,0.5428863681061451
236,530330019002,0.7785714285714286,0.5062391597053948
237,530330038001,0.7507142857142857,0.3773371677037073
238,530330057002,0.6528571428571428,0.2309556962902075
239,530330033001,0.6664285714285715,0.3426766844783059
240,530330032005,0.6421428571428571,0.4937242914954917
241,530330009002,0.6992857142857143,0.22319097833636525
242,530330102004,0.6464285714285715,0.3708232369479652
243,530330086003,0.8492857142857142,0.7491154718453885
244,530330030001,0.6607142857142857,0.3696430650574073
245,530330106002,0.6635714285714286,0.4581804429457122
246,530330019001,0.7178571428571429,0.5239522810577086
247,530330095002,0.775,0.5247437796439716
248,530330057004,0.6142857142857143,0.2746648341388361
249,530330076001,0.8335714285714285,0.7747954978948594
250,530330048001,0.7807142857142857,0.4265481540937296
251,530330076002,0.825,0.7419635376420091
252,530330107012,0.6528571428571429,0.2984938724689945
253,530330035003,0.5785714285714285,0.698132215956724
254,530330010001,0.6678571428571428,0.38132743959772186
255,530330051003,0.7964285714285714,0.5034508567446749
256,530330088001,0.8199999999999998,0.6269384331781198
257,530330093001,0.8457142857142858,0.4287913214098525
258,530330106003,0.6678571428571428,0.4338151947293817
259,530330095004,0.7421428571428571,0.5160051148559053
260,530330067002,0.7985714285714286,0.6413274245030425
261,530330013001,0.6892857142857144,0.3802374071531463
262,530330260011,0.5392857142857143,0.2405311631553481
263,530330082003,0.8164285714285713,0.9020426553469026
264,530330049002,0.7835714285714285,0.6477905020372525
265,530330120003,0.5421428571428571,0.3971747692785649
266,530330106006,0.6564285714285715,0.4212370814639186
267,530330058014,0.7507142857142857,0.34650942470471724
268,530330054001,0.7999999999999999,0.4984771525060222
269,530330094001,0.85,0.6615193146049987
270,530330044003,0.775,0.508916980192077
271,530330099003,0.735,0.40321863564533655
272,530330052003,0.8192857142857143,0.6246426530277318
273,530330007003,0.6542857142857142,0.452521007866211
274,530330097012,0.6557142857142857,0.4502459961297968
275,530330042004,0.7378571428571429,0.33304895917345945
276,530330061001,0.8185714285714286,0.5502159061604688
277,530330110023,0.7928571428571428,0.3414247609838711
278,530330031003,0.6171428571428572,0.5861573791545803
279,530330079001,0.8235714285714286,0.6458957049554614
280,530330058012,0.6721428571428572,0.2553491049189708
281,530330021002,0.7364285714285714,0.26852030214429895
282,530330065001,0.8207142857142857,0.4836171272533098
283,530330002006,0.6314285714285715,0.28611138556240523
284,530330100024,0.8071428571428572,0.6144500684459314
285,530330111022,0.6285714285714286,0.266153663392915
286,530330004013,0.63,0.42482491936899536
287,530330033004,0.5964285714285714,0.4871706439017754
288,530330099004,0.6799999999999999,0.06665213490482713
289,530330110012,0.7014285714285714,0.4104549605396186
290,530330094005,0.8292857142857143,0.540799470913037
291,530330101003,0.7135714285714285,0.4519800421933747
292,530330032006,0.5785714285714285,0.4165330782505024
293,530330067004,0.8107142857142857,0.6570026271952578
294,530330004023,0.7221428571428572,0.44703856780770856
295,530330016002,0.5778571428571428,0.5395058102066119
296,530330086002,0.8,0.7443753825238306
297,530330053012,0.7764285714285715,0.5846340181836045
298,530330097023,0.6614285714285715,0.3982502108385359
299,530330043013,0.7578571428571429,0.3589633325899653
300,530330064002,0.8128571428571428,0.6988520469065733
301,530330032004,0.6542857142857142,0.5001232183042355
302,530330081002,0.8357142857142856,1.0
303,530330114013,0.7064285714285714,0.3915255521863013
304,530330118004,0.6135714285714285,0.3337319202257404
305,530330014004,0.5485714285714286,0.6050903813145725
306,530330079002,0.8142857142857143,0.6914207409247461
307,530330093003,0.795,0.6284363509803348
308,530330066001,0.8757142857142858,0.5984062236396033
309,530330018002,0.7328571428571429,0.5574983544772703
310,530330121001,0.4857142857142857,0.22691057086970834
311,530330042001,0.7042857142857143,0.2785005909463909
312,530330121002,0.5357142857142857,0.4690589297553446
313,530330080014,0.8114285714285714,0.6687050298694123
314,530330111013,0.6599999999999999,0.3704536438590573
315,530330059003,0.8121428571428572,0.4154038151096857
316,530330065002,0.82,0.7294396753135131
317,530330064001,0.8142857142857143,0.5649900288443285
318,530330003002,0.6121428571428571,0.2990233219245688
319,530330073002,0.8299999999999998,0.8999010927192916
320,530330109002,0.7678571428571428,0.37083496159619606
321,530330096003,0.62,0.4735188316968255
322,530330120002,0.5278571428571429,0.482993573620496
323,530330031001,0.6135714285714285,0.5666832043821053
324,530330100022,0.8021428571428572,0.6752049045779402
325,530330031002,0.5992857142857143,0.5921840945844066
326,530330027004,0.7621428571428571,0.5276571498240601
327,530330053022,0.82,0.6296197250770761
328,530330007002,0.6485714285714286,0.4212439974210789
329,530330048004,0.7592857142857142,0.3722810122373301
330,530330057006,0.6428571428571428,0.22139565682380846
331,530330001005,0.6528571428571429,0.411541927867869
332,530330002005,0.6742857142857143,0.3813999961582589
333,530330014003,0.6457142857142858,0.44534974001900174
334,530330058021,0.6921428571428572,0.27159916085782865
335,530330110022,0.7207142857142858,0.2664491887233784
336,530330108001,0.6835714285714286,0.21727050227524192
337,530330101005,0.7135714285714286,0.4399893682027328
338,530330100023,0.7821428571428571,0.5297656961020106
339,530330080013,0.8228571428571427,0.6231026911533442
340,530330006002,0.6935714285714286,0.36160269597179695
341,530330118002,0.5907142857142857,0.3673472574911321
342,530330082001,0.8078571428571428,0.9417920214153392
343,530330043011,0.76,0.24926894821983925
344,530330012003,0.6785714285714285,0.4513071344479418
345,530330095001,0.7535714285714286,0.3260494234845872
346,530330091001,0.8628571428571428,0.8290271305602237
347,530330092002,0.855,0.8459900067091853
348,530330022004,0.47,0.5419286959610204
349,530330074021,0.8135714285714286,0.8967821020961717
350,530330042003,0.7478571428571429,0.2981521553234721
351,530330017013,0.6828571428571428,0.4573567543983388
352,530330041001,0.6678571428571429,0.19463084043780526
353,530330026004,0.7342857142857143,0.4418730982387463
354,530330114011,0.7121428571428571,0.33726774402501924
355,530330265001,0.64,0.3911903362226574
356,530330119001,0.5957142857142858,0.2501803197737055
357,530330101002,0.6935714285714286,0.42701058715505896
358,530330053011,0.7728571428571428,0.5208740092354147
359,530330036001,0.7685714285714286,0.4817670174531021
360,530330015002,0.5785714285714286,0.5023959772668571
361,530330006006,0.6928571428571428,0.3745111828735159
362,530330056002,0.5735714285714286,0.0953982531017511
363,530330096002,0.6571428571428571,0.5461856741252937
364,530330103005,0.6849999999999999,0.4805558073772263
365,530330012005,0.6978571428571428,0.3860653908246893
366,530330096005,0.6385714285714286,0.5394495596721984
367,530330110021,0.7828571428571428,0.2961747530724221
368,530330043021,0.7721428571428571,0.5064322200300153
369,530330022002,0.6828571428571428,0.25750796813444543
370,530330072002,0.845,0.7716689748222401
371,530330021003,0.7371428571428572,0.24245612100489575
372,530330042005,0.7714285714285715,0.3663900181810774
373,530330114012,0.6578571428571429,0.369945249508838
374,530330060001,0.8092857142857143,0.6197159539792647
375,530330090001,0.8299999999999998,0.623498165908249
376,530330083001,0.8128571428571427,0.9120858133194388
377,530330103004,0.695,0.5321894623151281
378,530330040001,0.5542857142857143,0.19113257102099768
379,530330020002,0.7678571428571429,0.4323946113671465
380,530330075004,0.8214285714285714,0.821211523816205
381,530330029001,0.6957142857142857,0.3959875018894283
382,530330017012,0.6721428571428572,0.4383730013128523
383,530330070003,0.7578571428571429,0.5915891159426757
384,530330118001,0.5428571428571429,0.3939908618153856
385,530330115003,0.6871428571428572,0.4419141294881599
386,530330071002,0.8007142857142857,0.6224395649571284
387,530330028002,0.7578571428571429,0.49167968463311
388,530330098005,0.6992857142857143,0.5755665021602873
389,530330032003,0.6771428571428572,0.5362629167187327
390,530330098004,0.6914285714285714,0.4577161967513831
391,530330031004,0.5914285714285714,0.4886521053513234
392,530330094003,0.7628571428571428,0.5475644416702329
393,530330048003,0.7842857142857143,0.5164325463197004
394,530330087003,0.8214285714285714,0.6638305635590991
395,530330072003,0.835,0.7725938736022497
396,530330088003,0.8085714285714286,0.6850109938146154
397,530330061003,0.8478571428571429,0.5890110318259074
398,530330108003,0.7357142857142857,0.3243327197779503
399,530330111021,0.6107142857142858,0.4093061867756545
400,530330094002,0.8492857142857143,0.5972806224124143
401,530330098002,0.6814285714285714,0.4711863447729807
402,530330051002,0.7857142857142857,0.5411275972591973
403,530330106005,0.5321428571428571,0.27551814488566584
404,530330052005,0.7378571428571429,0.6696123066672004
405,530330116001,0.6421428571428571,0.41581459883317307
406,530330117002,0.6685714285714285,0.31992454493622713
407,530330112003,0.6807142857142857,0.37683796903247824
408,530330006003,0.7078571428571429,0.4780700882634952
409,530330108002,0.7357142857142858,0.4562012141707524
410,530330116003,0.5742857142857143,0.3825364926092173
411,530330001003,0.6428571428571429,0.383565183036188
412,530330079005,0.8014285714285714,0.7274819608062932
413,530330093002,0.8364285714285714,0.5852623396365241
414,530330105002,0.6814285714285714,0.4409072269951477
415,530330041005,0.7692857142857142,0.1902433607326358
416,530330004012,0.6157142857142858,0.41220944467217296
417,530330028004,0.7328571428571429,0.5003212976846168
418,530330113002,0.6678571428571428,0.4260547843581234
419,530330058011,0.7021428571428571,0.3253343753705428
420,530330019003,0.7242857142857143,0.50605226339602
421,530330038002,0.7778571428571429,0.4039453032830447
422,530330022003,0.6471428571428571,0.17221447790243527
423,530330017021,0.6728571428571429,0.43462498724216336
424,530330074022,0.8028571428571427,0.8839528609921291
425,530330002003,0.6649999999999999,0.23085970154649404
426,530330070005,0.7742857142857142,0.6582510643317203
427,530330264005,0.6228571428571429,0.3030384473715481
428,530330076003,0.8214285714285714,0.7340690844264124
429,530330070001,0.785,0.6352938396279848
430,530330097025,0.6121428571428571,0.4509732336746297
431,530330026002,0.7407142857142858,0.4389400055873832
432,530330117004,0.6564285714285714,0.20367540203788426
433,530330088002,0.8114285714285715,0.6231096422494266
434,530330097024,0.6185714285714285,0.4079187566785477
435,530330006001,0.6685714285714285,0.33611135744361664
436,530330087001,0.7978571428571428,0.6863691049261387
437,530330050001,0.7942857142857143,0.4737627470423869
438,530330107023,0.6778571428571428,0.4515067541339058
439,530330007004,0.6714285714285714,0.35691575140421394
440,530330011002,0.6792857142857143,0.36561173153578586
441,530330098003,0.7114285714285714,0.4154761136551055
442,530330075003,0.7907142857142857,0.7971328915422558
443,530330113004,0.6871428571428572,0.407436200854389
444,530330012001,0.725,0.4535209627741311
445,530330027001,0.76,0.475132081391017
446,530330004022,0.6842857142857143,0.3650679124952717
447,530330096004,0.6392857142857143,0.5249247967484398
448,530330120001,0.6092857142857143,0.4396807254935775
449,530330074011,0.835,0.7539730663117574
450,530330035002,0.7849999999999999,0.4303379325915469
451,530330047002,0.7485714285714286,0.4616762281910341
452,530330097022,0.6521428571428571,0.4586155868441963
453,530330069003,0.7664285714285715,0.5378921442367266
454,530330095003,0.7307142857142858,0.3944734436999395
455,530330049001,0.8092857142857143,0.5234712464161421
456,530330046002,0.7992857142857143,0.5353865130299686
457,530330054003,0.8071428571428572,0.5531403992364805
458,530330056003,0.6299999999999999,0.25640230413587484
459,530330101001,0.6628571428571429,0.4122404879024285
460,530330005001,0.5235714285714286,0.4930974624540209
461,530330077001,0.7964285714285714,0.5685457795442552
462,530330101004,0.7421428571428571,0.4684591990179757
463,530330086001,0.7971428571428572,0.7132548033841152
464,530330111014,0.6514285714285715,0.3828429483630072
465,530330041004,0.7357142857142857,0.19216675817560247
466,530330015001,0.4985714285714286,0.5322836644140816
467,530330069002,0.7485714285714286,0.4928470665282367
468,530330089001,0.7471428571428571,0.506402998846585
469,530330089004,0.8214285714285715,0.5900969765400014
470,530330020001,0.7921428571428571,0.44396191888633263
471,530330115002,0.6728571428571428,0.4861079429102013
472,530330053014,0.7807142857142857,0.6335101311891564
473,530330017011,0.6864285714285715,0.4961198610422125
474,530330012004,0.6764285714285715,0.39689309578550397
475,530330036002,0.7200000000000001,0.4562862319665044
476,530330104024,0.7628571428571428,0.3701119360430961
477,530330044001,0.7707142857142858,0.4366180612291013
478,530330105001,0.7185714285714285,0.5650896884415553
479,530330066002,0.85,0.6410860350713453
480,530330119005,0.5907142857142856,0.22360207699146967
