Id,Id2,Geography,Race Total,Margin of Error; Total:,White alone,Margin of Error; Total: - White alone,Black or African American alone,Margin of Error; Total: - Black or African American alone,American Indian and Alaska Native alone,Margin of Error; Total: - American Indian and Alaska Native alone,Asian alone,Margin of Error; Total: - Asian alone,Native Hawaiian and Other Pacific Islander alone,Margin of Error; Total: - Native Hawaiian and Other Pacific Islander alone,Some other race alone,Margin of Error; Total: - Some other race alone,Two or more races,Margin of Error; Total: - Two or more races:,Two or more races: - Two races including Some other race,Margin of Error; Total: - Two or more races: - Two races including Some other race,"Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Total: - Two or more races: - Two races excluding Some other race, and three or more races"
1500000US530330093001,530330093001,"Block Group 1, Census Tract 93, King County, Washington",984,226,484,177,176,142,14,31,193,80,0,12,53,54,64,54,0,12,64,54
1500000US530330093002,530330093002,"Block Group 2, Census Tract 93, King County, Washington",500,250,318,151,103,109,0,12,29,21,0,12,23,52,27,28,0,12,27,28
1500000US530330093003,530330093003,"Block Group 3, Census Tract 93, King County, Washington",1050,174,476,136,45,48,63,97,404,124,0,12,17,28,45,37,0,12,45,37
1500000US530330094001,530330094001,"Block Group 1, Census Tract 94, King County, Washington",1291,361,389,159,19,22,0,12,528,265,15,21,185,243,155,143,0,12,155,143
1500000US530330094002,530330094002,"Block Group 2, Census Tract 94, King County, Washington",1468,475,785,424,61,62,0,12,399,191,0,12,0,12,223,184,0,12,223,184
1500000US530330094003,530330094003,"Block Group 3, Census Tract 94, King County, Washington",877,217,213,133,0,12,0,12,647,209,0,12,0,12,17,27,0,12,17,27
1500000US530330094004,530330094004,"Block Group 4, Census Tract 94, King County, Washington",624,263,251,130,27,43,0,12,346,243,0,12,0,12,0,12,0,12,0,12
1500000US530330094005,530330094005,"Block Group 5, Census Tract 94, King County, Washington",1584,431,552,221,263,206,99,133,364,326,0,12,11,20,295,240,0,12,295,240
1500000US530330095001,530330095001,"Block Group 1, Census Tract 95, King County, Washington",1517,357,1188,253,263,232,0,12,33,42,0,12,0,12,33,33,0,12,33,33
1500000US530330095002,530330095002,"Block Group 2, Census Tract 95, King County, Washington",2515,687,1106,367,880,481,26,42,380,288,0,12,0,12,123,156,0,12,123,156
1500000US530330095003,530330095003,"Block Group 3, Census Tract 95, King County, Washington",1167,238,1000,236,39,52,0,12,53,73,0,12,0,12,75,59,0,12,75,59
1500000US530330095004,530330095004,"Block Group 4, Census Tract 95, King County, Washington",868,209,459,145,42,47,68,93,215,149,0,12,1,2,83,76,0,12,83,76
1500000US530330096001,530330096001,"Block Group 1, Census Tract 96, King County, Washington",690,292,655,297,0,12,0,12,35,56,0,12,0,12,0,12,0,12,0,12
1500000US530330096002,530330096002,"Block Group 2, Census Tract 96, King County, Washington",1380,317,1006,225,202,243,0,12,159,152,0,12,13,21,0,12,0,12,0,12
1500000US530330096003,530330096003,"Block Group 3, Census Tract 96, King County, Washington",1107,289,872,214,0,12,0,12,102,113,0,12,0,12,133,140,0,12,133,140
1500000US530330096004,530330096004,"Block Group 4, Census Tract 96, King County, Washington",1246,541,1144,542,13,15,0,12,51,57,0,12,0,12,38,34,0,12,38,34
1500000US530330096005,530330096005,"Block Group 5, Census Tract 96, King County, Washington",1147,249,1053,250,14,22,0,12,42,57,0,12,14,22,24,29,0,12,24,29
1500000US530330097011,530330097011,"Block Group 1, Census Tract 97.01, King County, Washington",1814,303,1561,273,71,100,0,12,116,83,0,12,22,33,44,54,0,12,44,54
1500000US530330097012,530330097012,"Block Group 2, Census Tract 97.01, King County, Washington",1191,269,884,213,0,12,11,18,135,120,0,12,32,54,129,107,0,12,129,107
1500000US530330097013,530330097013,"Block Group 3, Census Tract 97.01, King County, Washington",1181,457,1133,459,19,30,0,12,0,12,0,12,0,12,29,31,0,12,29,31
1500000US530330097014,530330097014,"Block Group 4, Census Tract 97.01, King County, Washington",1742,365,1544,324,0,12,33,37,45,53,0,12,0,12,120,126,0,12,120,126
1500000US530330097021,530330097021,"Block Group 1, Census Tract 97.02, King County, Washington",1710,375,1501,340,25,29,3,8,75,69,0,12,24,34,82,80,0,12,82,80
1500000US530330097022,530330097022,"Block Group 2, Census Tract 97.02, King County, Washington",948,236,922,242,0,12,0,12,11,18,0,12,0,12,15,24,0,12,15,24
1500000US530330097023,530330097023,"Block Group 3, Census Tract 97.02, King County, Washington",616,157,537,146,49,73,0,12,30,37,0,12,0,12,0,12,0,12,0,12
1500000US530330097024,530330097024,"Block Group 4, Census Tract 97.02, King County, Washington",1139,188,946,199,0,12,8,15,154,153,0,12,24,39,7,12,0,12,7,12
1500000US530330097025,530330097025,"Block Group 5, Census Tract 97.02, King County, Washington",1160,232,1017,207,0,12,0,12,35,40,0,12,0,12,108,111,0,12,108,111
1500000US530330098001,530330098001,"Block Group 1, Census Tract 98, King County, Washington",1223,260,1062,225,16,30,0,12,25,33,0,12,0,12,120,78,0,12,120,78
1500000US530330098002,530330098002,"Block Group 2, Census Tract 98, King County, Washington",1450,379,1411,374,0,12,0,12,39,34,0,12,0,12,0,12,0,12,0,12
1500000US530330098003,530330098003,"Block Group 3, Census Tract 98, King County, Washington",1533,254,1432,258,0,12,0,12,16,25,0,12,0,12,85,64,0,12,85,64
1500000US530330098004,530330098004,"Block Group 4, Census Tract 98, King County, Washington",1141,281,1014,254,39,59,0,12,65,59,0,12,1,2,22,31,0,12,22,31
1500000US530330098005,530330098005,"Block Group 5, Census Tract 98, King County, Washington",1344,319,1025,266,51,76,48,75,160,145,0,12,14,24,46,53,0,12,46,53
1500000US530330099001,530330099001,"Block Group 1, Census Tract 99, King County, Washington",1107,238,854,243,2,4,18,33,61,43,0,12,0,12,172,105,0,12,172,105
1500000US530330099002,530330099002,"Block Group 2, Census Tract 99, King County, Washington",1396,301,1076,257,51,47,0,12,255,176,0,12,0,12,14,24,0,12,14,24
1500000US530330099003,530330099003,"Block Group 3, Census Tract 99, King County, Washington",1505,378,845,285,264,288,0,12,211,131,0,12,135,175,50,62,0,12,50,62
1500000US530330099004,530330099004,"Block Group 4, Census Tract 99, King County, Washington",942,331,784,266,13,21,0,12,40,47,0,12,0,12,105,87,0,12,105,87
1500000US530330100011,530330100011,"Block Group 1, Census Tract 100.01, King County, Washington",871,254,371,163,46,46,15,26,370,220,0,12,0,12,69,49,23,35,46,48
1500000US530330100012,530330100012,"Block Group 2, Census Tract 100.01, King County, Washington",1414,341,461,142,109,90,0,12,690,284,0,12,70,80,84,61,0,12,84,61
1500000US530330100013,530330100013,"Block Group 3, Census Tract 100.01, King County, Washington",1881,258,507,148,966,218,0,12,318,146,0,12,0,12,90,93,0,12,90,93
1500000US530330100021,530330100021,"Block Group 1, Census Tract 100.02, King County, Washington",1063,370,619,292,0,12,85,135,162,72,60,78,24,33,113,106,0,12,113,106
1500000US530330100022,530330100022,"Block Group 2, Census Tract 100.02, King County, Washington",1485,334,768,273,30,46,38,61,495,326,0,12,86,141,68,48,28,44,40,25
1500000US530330100023,530330100023,"Block Group 3, Census Tract 100.02, King County, Washington",876,264,326,140,55,55,0,12,338,194,10,16,23,33,124,114,0,12,124,114
1500000US530330100024,530330100024,"Block Group 4, Census Tract 100.02, King County, Washington",1150,307,468,173,78,62,0,12,579,335,0,12,0,12,25,30,0,12,25,30
1500000US530330101001,530330101001,"Block Group 1, Census Tract 101, King County, Washington",1044,413,575,217,309,409,0,12,160,104,0,12,0,12,0,12,0,12,0,12
1500000US530330101002,530330101002,"Block Group 2, Census Tract 101, King County, Washington",893,222,516,192,167,105,55,85,56,52,0,12,45,72,54,51,0,12,54,51
1500000US530330101003,530330101003,"Block Group 3, Census Tract 101, King County, Washington",1057,456,314,184,171,173,14,26,329,264,26,40,56,82,147,156,0,12,147,156
1500000US530330101004,530330101004,"Block Group 4, Census Tract 101, King County, Washington",1614,373,455,221,593,234,0,12,384,174,0,12,44,64,138,190,0,12,138,190
1500000US530330101005,530330101005,"Block Group 5, Census Tract 101, King County, Washington",1847,317,999,235,585,307,0,12,129,95,0,12,0,12,134,103,20,34,114,97
1500000US530330102001,530330102001,"Block Group 1, Census Tract 102, King County, Washington",1330,239,1032,217,125,105,0,12,140,90,0,12,0,12,33,28,0,12,33,28
1500000US530330102002,530330102002,"Block Group 2, Census Tract 102, King County, Washington",1108,196,907,196,54,40,0,12,114,69,0,12,16,25,17,19,0,12,17,19
1500000US530330102003,530330102003,"Block Group 3, Census Tract 102, King County, Washington",997,224,359,133,237,151,0,12,345,156,0,12,0,12,56,44,0,12,56,44
1500000US530330102004,530330102004,"Block Group 4, Census Tract 102, King County, Washington",1035,213,696,179,184,92,5,7,52,40,0,12,0,12,98,84,0,12,98,84
1500000US530330103001,530330103001,"Block Group 1, Census Tract 103, King County, Washington",934,198,662,196,11,18,0,12,130,114,0,12,0,12,131,126,0,12,131,126
1500000US530330103002,530330103002,"Block Group 2, Census Tract 103, King County, Washington",1237,330,434,157,145,139,0,12,556,318,0,12,0,12,102,67,0,12,102,67
1500000US530330103003,530330103003,"Block Group 3, Census Tract 103, King County, Washington",1512,441,89,57,848,493,11,18,517,387,0,12,0,12,47,60,0,12,47,60
1500000US530330103004,530330103004,"Block Group 4, Census Tract 103, King County, Washington",1222,407,186,122,341,220,15,25,588,458,0,12,46,72,46,45,0,12,46,45
1500000US530330103005,530330103005,"Block Group 5, Census Tract 103, King County, Washington",1171,317,766,247,196,122,44,73,125,153,0,12,0,12,40,46,0,12,40,46
1500000US530330104011,530330104011,"Block Group 1, Census Tract 104.01, King County, Washington",1269,288,310,128,105,117,0,12,779,304,0,12,0,12,75,79,0,12,75,79
1500000US530330104012,530330104012,"Block Group 2, Census Tract 104.01, King County, Washington",2169,543,499,209,550,256,40,50,818,285,0,12,51,66,211,245,0,12,211,245
1500000US530330104013,530330104013,"Block Group 3, Census Tract 104.01, King County, Washington",1472,399,116,84,37,63,0,12,1286,397,0,12,0,12,33,45,0,12,33,45
1500000US530330104021,530330104021,"Block Group 1, Census Tract 104.02, King County, Washington",921,276,320,176,63,89,10,16,462,237,0,12,31,51,35,36,0,12,35,36
1500000US530330104022,530330104022,"Block Group 2, Census Tract 104.02, King County, Washington",1084,347,269,124,245,172,0,12,434,224,0,12,53,65,83,68,0,12,83,68
1500000US530330104023,530330104023,"Block Group 3, Census Tract 104.02, King County, Washington",1515,597,72,58,131,133,0,12,1183,544,0,12,101,159,28,30,21,28,7,13
1500000US530330104024,530330104024,"Block Group 4, Census Tract 104.02, King County, Washington",1494,434,557,305,122,172,0,12,703,285,0,12,76,118,36,50,0,12,36,50
1500000US530330105001,530330105001,"Block Group 1, Census Tract 105, King County, Washington",954,271,852,275,4,8,16,26,35,31,0,12,4,9,43,45,0,12,43,45
1500000US530330105002,530330105002,"Block Group 2, Census Tract 105, King County, Washington",1373,226,1100,199,44,73,0,12,122,111,0,12,0,12,107,93,20,32,87,88
1500000US530330105003,530330105003,"Block Group 3, Census Tract 105, King County, Washington",1126,247,1007,232,0,12,0,12,96,96,0,12,0,12,23,38,15,25,8,27
1500000US530330105004,530330105004,"Block Group 4, Census Tract 105, King County, Washington",1675,302,1382,289,42,41,60,87,118,75,0,12,0,12,73,58,0,12,73,58
1500000US530330105005,530330105005,"Block Group 5, Census Tract 105, King County, Washington",1229,260,895,193,16,26,0,12,57,48,39,63,120,132,102,83,0,12,102,83
1500000US530330106001,530330106001,"Block Group 1, Census Tract 106, King County, Washington",1610,362,1260,339,0,12,0,12,196,127,0,12,38,100,116,79,0,12,116,79
1500000US530330106002,530330106002,"Block Group 2, Census Tract 106, King County, Washington",1178,340,820,333,156,142,18,27,43,70,0,12,30,34,111,112,0,12,111,112
1500000US530330106003,530330106003,"Block Group 3, Census Tract 106, King County, Washington",1480,323,1287,307,33,52,47,45,48,51,0,12,0,12,65,64,0,12,65,64
1500000US530330106004,530330106004,"Block Group 4, Census Tract 106, King County, Washington",837,238,800,241,18,29,0,12,2,4,0,12,0,12,17,23,0,12,17,23
1500000US530330106005,530330106005,"Block Group 5, Census Tract 106, King County, Washington",1726,329,1537,271,20,32,0,12,83,94,0,12,0,12,86,70,0,12,86,70
1500000US530330106006,530330106006,"Block Group 6, Census Tract 106, King County, Washington",959,193,839,194,44,49,0,12,60,52,0,12,0,12,16,30,0,12,16,30
1500000US530330107011,530330107011,"Block Group 1, Census Tract 107.01, King County, Washington",2404,341,1009,323,718,335,0,12,578,220,59,95,0,12,40,37,10,17,30,33
1500000US530330107012,530330107012,"Block Group 2, Census Tract 107.01, King County, Washington",1102,300,655,212,338,190,0,12,27,45,0,12,53,72,29,42,0,12,29,42
1500000US530330107021,530330107021,"Block Group 1, Census Tract 107.02, King County, Washington",1286,302,749,163,42,75,0,12,293,274,0,12,53,49,149,149,0,12,149,149
1500000US530330107022,530330107022,"Block Group 2, Census Tract 107.02, King County, Washington",1324,359,244,111,788,346,0,12,221,133,0,12,0,12,71,56,0,12,71,56
1500000US530330107023,530330107023,"Block Group 3, Census Tract 107.02, King County, Washington",1440,348,499,166,846,323,0,12,66,54,0,12,0,12,29,28,0,12,29,28
1500000US530330108001,530330108001,"Block Group 1, Census Tract 108, King County, Washington",1346,229,610,134,189,120,0,12,299,180,210,213,15,22,23,25,0,12,23,25
1500000US530330108002,530330108002,"Block Group 2, Census Tract 108, King County, Washington",1294,284,563,168,184,159,0,12,359,221,21,34,8,14,159,117,17,27,142,114
1500000US530330108003,530330108003,"Block Group 3, Census Tract 108, King County, Washington",2175,380,1431,266,98,101,52,71,344,145,0,12,0,12,250,181,0,12,250,181
1500000US530330109001,530330109001,"Block Group 1, Census Tract 109, King County, Washington",598,129,412,121,19,18,26,31,33,70,0,12,73,66,35,27,7,12,28,24
1500000US530330109002,530330109002,"Block Group 2, Census Tract 109, King County, Washington",481,159,442,160,0,12,0,12,4,8,0,12,0,12,35,35,0,12,35,35
1500000US530330110011,530330110011,"Block Group 1, Census Tract 110.01, King County, Washington",1015,305,291,139,281,211,0,12,437,216,0,12,0,12,6,11,0,12,6,11
1500000US530330110012,530330110012,"Block Group 2, Census Tract 110.01, King County, Washington",835,248,245,88,266,153,0,12,324,195,0,12,0,12,0,12,0,12,0,12
1500000US530330110013,530330110013,"Block Group 3, Census Tract 110.01, King County, Washington",2988,514,288,230,1040,300,0,12,1611,552,0,12,0,12,49,52,0,12,49,52
1500000US530330110021,530330110021,"Block Group 1, Census Tract 110.02, King County, Washington",913,346,32,41,201,188,38,61,566,284,35,58,0,12,41,54,0,12,41,54
1500000US530330110022,530330110022,"Block Group 2, Census Tract 110.02, King County, Washington",2678,455,104,84,1261,422,41,102,1214,326,0,12,11,16,47,53,32,50,15,18
1500000US530330110023,530330110023,"Block Group 3, Census Tract 110.02, King County, Washington",961,262,155,91,96,146,33,51,566,258,0,12,0,12,111,204,0,12,111,204
1500000US530330111011,530330111011,"Block Group 1, Census Tract 111.01, King County, Washington",914,265,141,65,472,152,16,28,209,209,13,22,0,12,63,64,0,12,63,64
1500000US530330111012,530330111012,"Block Group 2, Census Tract 111.01, King County, Washington",1451,344,684,276,92,76,6,12,560,222,71,99,10,17,28,26,0,12,28,26
1500000US530330111013,530330111013,"Block Group 3, Census Tract 111.01, King County, Washington",1292,425,216,121,343,326,0,12,634,227,0,12,12,19,87,65,0,12,87,65
1500000US530330111014,530330111014,"Block Group 4, Census Tract 111.01, King County, Washington",1268,346,200,83,220,229,0,12,749,253,34,55,0,12,65,73,0,12,65,73
1500000US530330111021,530330111021,"Block Group 1, Census Tract 111.02, King County, Washington",1162,188,982,198,9,14,2,5,84,56,0,12,15,26,70,56,0,12,70,56
1500000US530330111022,530330111022,"Block Group 2, Census Tract 111.02, King County, Washington",1115,354,305,128,239,145,0,12,375,305,0,12,129,193,67,55,0,12,67,55
1500000US530330111023,530330111023,"Block Group 3, Census Tract 111.02, King County, Washington",927,366,341,387,217,124,13,19,202,165,0,12,45,67,109,161,7,11,102,160
1500000US530330111024,530330111024,"Block Group 4, Census Tract 111.02, King County, Washington",1088,420,400,137,123,133,8,13,395,339,0,12,111,130,51,69,0,12,51,69
1500000US530330112001,530330112001,"Block Group 1, Census Tract 112, King County, Washington",1749,483,1282,451,66,99,40,60,282,150,35,57,0,12,44,47,0,12,44,47
1500000US530330112002,530330112002,"Block Group 2, Census Tract 112, King County, Washington",579,176,408,173,24,29,0,12,72,83,0,12,53,71,22,34,2,7,20,28
1500000US530330112003,530330112003,"Block Group 3, Census Tract 112, King County, Washington",1936,433,1045,398,102,59,35,56,70,62,172,188,161,165,351,276,13,21,338,279
1500000US530330113001,530330113001,"Block Group 1, Census Tract 113, King County, Washington",2365,400,1551,294,160,81,5,9,281,245,0,12,34,39,334,433,275,429,59,58
1500000US530330113002,530330113002,"Block Group 2, Census Tract 113, King County, Washington",964,474,304,120,50,57,0,12,493,451,2,17,0,12,115,134,0,12,115,134
1500000US530330113003,530330113003,"Block Group 3, Census Tract 113, King County, Washington",1110,425,416,133,0,12,0,12,455,475,0,12,0,12,239,256,9,18,230,253
1500000US530330113004,530330113004,"Block Group 4, Census Tract 113, King County, Washington",1494,408,1022,444,12,18,0,12,220,163,96,185,42,67,102,95,0,12,102,95
1500000US530330113005,530330113005,"Block Group 5, Census Tract 113, King County, Washington",977,299,596,220,0,12,16,25,314,254,1,3,0,12,50,61,0,12,50,61
1500000US530330114011,530330114011,"Block Group 1, Census Tract 114.01, King County, Washington",1591,427,939,390,145,134,0,12,221,140,39,52,99,100,148,119,34,48,114,105
1500000US530330114012,530330114012,"Block Group 2, Census Tract 114.01, King County, Washington",1040,240,625,166,319,194,0,12,56,62,0,12,0,12,40,50,0,12,40,50
1500000US530330114013,530330114013,"Block Group 3, Census Tract 114.01, King County, Washington",1405,215,901,163,113,89,0,12,236,111,0,12,16,27,139,82,7,10,132,81
1500000US530330114021,530330114021,"Block Group 1, Census Tract 114.02, King County, Washington",1452,296,924,263,24,27,31,59,152,126,131,80,105,137,85,72,0,12,85,72
1500000US530330114022,530330114022,"Block Group 2, Census Tract 114.02, King County, Washington",1618,394,947,398,150,180,27,45,221,175,0,12,129,171,144,122,5,10,139,121
1500000US530330114023,530330114023,"Block Group 3, Census Tract 114.02, King County, Washington",1338,211,825,180,333,166,19,26,144,119,0,12,0,12,17,26,0,12,17,26
1500000US530330115001,530330115001,"Block Group 1, Census Tract 115, King County, Washington",1229,197,980,170,78,89,0,12,63,51,0,12,6,10,102,56,24,28,78,47
1500000US530330115002,530330115002,"Block Group 2, Census Tract 115, King County, Washington",1425,197,1149,197,42,26,0,12,163,83,0,12,13,19,58,35,9,13,49,33
1500000US530330115003,530330115003,"Block Group 3, Census Tract 115, King County, Washington",1497,190,1112,187,60,56,60,92,81,112,0,12,110,112,74,64,0,12,74,64
1500000US530330116001,530330116001,"Block Group 1, Census Tract 116, King County, Washington",1199,307,1125,315,0,12,10,15,43,54,0,12,0,12,21,35,0,12,21,35
1500000US530330116002,530330116002,"Block Group 2, Census Tract 116, King County, Washington",1182,279,1026,265,29,48,0,12,32,34,0,12,63,60,32,46,0,12,32,46
1500000US530330116003,530330116003,"Block Group 3, Census Tract 116, King County, Washington",1427,284,1175,264,13,22,0,12,102,65,0,12,0,12,137,131,0,12,137,131
1500000US530330116004,530330116004,"Block Group 4, Census Tract 116, King County, Washington",968,221,763,193,23,31,51,57,12,19,0,12,4,10,115,119,0,12,115,119
1500000US530330116005,530330116005,"Block Group 5, Census Tract 116, King County, Washington",880,203,792,175,0,12,0,12,47,74,0,12,17,27,24,39,0,12,24,39
1500000US530330116006,530330116006,"Block Group 6, Census Tract 116, King County, Washington",999,233,941,244,0,12,0,12,14,21,0,12,0,12,44,50,0,12,44,50
1500000US530330117001,530330117001,"Block Group 1, Census Tract 117, King County, Washington",1438,493,103,91,760,484,0,12,413,223,130,177,0,12,32,37,0,12,32,37
1500000US530330117002,530330117002,"Block Group 2, Census Tract 117, King County, Washington",1480,301,319,173,369,223,0,12,723,303,0,12,38,58,31,39,0,12,31,39
1500000US530330117003,530330117003,"Block Group 3, Census Tract 117, King County, Washington",2413,806,223,116,446,285,10,16,1281,706,5,8,76,105,372,420,0,12,372,420
1500000US530330117004,530330117004,"Block Group 4, Census Tract 117, King County, Washington",922,292,289,149,149,99,0,12,451,264,0,12,0,12,33,28,0,12,33,28
1500000US530330118001,530330118001,"Block Group 1, Census Tract 118, King County, Washington",767,266,445,148,174,159,0,12,13,23,0,12,109,126,26,44,0,12,26,44
1500000US530330118002,530330118002,"Block Group 2, Census Tract 118, King County, Washington",849,411,241,125,153,155,0,12,447,395,0,12,0,12,8,14,0,12,8,14
1500000US530330118003,530330118003,"Block Group 3, Census Tract 118, King County, Washington",989,380,412,284,295,292,0,12,151,158,0,12,0,12,131,139,0,12,131,139
1500000US530330118004,530330118004,"Block Group 4, Census Tract 118, King County, Washington",1361,344,296,178,782,364,67,91,52,59,0,12,0,12,164,182,0,12,164,182
1500000US530330118005,530330118005,"Block Group 5, Census Tract 118, King County, Washington",1947,542,442,334,430,290,0,12,1075,369,0,12,0,12,0,12,0,12,0,12
1500000US530330118006,530330118006,"Block Group 6, Census Tract 118, King County, Washington",1804,523,764,448,663,331,67,74,277,241,0,12,0,12,33,38,0,12,33,38
1500000US530330119001,530330119001,"Block Group 1, Census Tract 119, King County, Washington",1639,414,522,191,290,317,0,12,505,266,20,31,214,180,88,83,0,12,88,83
1500000US530330119002,530330119002,"Block Group 2, Census Tract 119, King County, Washington",1188,364,437,169,263,147,0,12,158,118,265,314,0,12,65,111,0,12,65,111
1500000US530330119003,530330119003,"Block Group 3, Census Tract 119, King County, Washington",1541,432,346,235,459,232,0,12,657,447,0,12,29,45,50,65,14,24,36,61
1500000US530330119004,530330119004,"Block Group 4, Census Tract 119, King County, Washington",1583,553,112,81,427,304,0,12,851,503,0,12,0,12,193,305,0,12,193,305
1500000US530330119005,530330119005,"Block Group 5, Census Tract 119, King County, Washington",1455,611,311,134,394,317,0,12,631,452,0,12,0,12,119,110,0,12,119,110
1500000US530330120001,530330120001,"Block Group 1, Census Tract 120, King County, Washington",1034,232,773,180,0,12,98,105,30,32,0,12,12,18,121,137,0,12,121,137
1500000US530330120002,530330120002,"Block Group 2, Census Tract 120, King County, Washington",1115,260,988,235,0,12,0,12,59,53,0,12,0,12,68,49,0,12,68,49
1500000US530330120003,530330120003,"Block Group 3, Census Tract 120, King County, Washington",1261,200,1064,181,0,12,45,64,50,55,28,45,17,26,57,63,0,12,57,63
1500000US530330121001,530330121001,"Block Group 1, Census Tract 121, King County, Washington",980,150,833,162,8,12,0,12,61,55,0,12,49,55,29,38,0,12,29,38
1500000US530330121002,530330121002,"Block Group 2, Census Tract 121, King County, Washington",1829,194,1408,212,41,60,7,12,102,78,113,152,36,42,122,95,33,50,89,58
1500000US530330201001,530330201001,"Block Group 1, Census Tract 201, King County, Washington",1356,248,1127,208,21,29,0,12,171,127,2,6,0,12,35,38,0,12,35,38
1500000US530330201002,530330201002,"Block Group 2, Census Tract 201, King County, Washington",770,122,665,110,0,12,10,16,95,67,0,12,0,12,0,12,0,12,0,12
1500000US530330201003,530330201003,"Block Group 3, Census Tract 201, King County, Washington",1009,126,918,133,0,12,0,12,78,58,0,12,0,12,13,17,0,12,13,17
1500000US530330202001,530330202001,"Block Group 1, Census Tract 202, King County, Washington",1308,308,860,293,0,12,0,12,357,268,0,12,0,12,91,141,0,12,91,141
1500000US530330202002,530330202002,"Block Group 2, Census Tract 202, King County, Washington",1640,329,1284,313,82,113,25,58,124,147,0,12,50,65,75,76,0,12,75,76
1500000US530330202003,530330202003,"Block Group 3, Census Tract 202, King County, Washington",724,177,687,175,0,12,0,12,24,40,0,12,0,12,13,21,0,12,13,21
1500000US530330202004,530330202004,"Block Group 4, Census Tract 202, King County, Washington",786,262,639,218,16,24,0,12,75,129,0,12,0,12,56,59,29,45,27,37
1500000US530330202005,530330202005,"Block Group 5, Census Tract 202, King County, Washington",1097,275,841,301,99,86,0,12,157,142,0,12,0,12,0,12,0,12,0,12
1500000US530330203001,530330203001,"Block Group 1, Census Tract 203, King County, Washington",1516,370,1117,341,31,48,0,12,354,270,0,12,0,12,14,23,0,12,14,23
1500000US530330203002,530330203002,"Block Group 2, Census Tract 203, King County, Washington",839,236,553,229,37,58,0,12,116,88,0,12,22,32,111,128,0,12,111,128
1500000US530330203003,530330203003,"Block Group 3, Census Tract 203, King County, Washington",981,262,624,200,123,85,51,80,145,147,0,12,0,12,38,33,0,12,38,33
1500000US530330203004,530330203004,"Block Group 4, Census Tract 203, King County, Washington",1257,375,862,311,12,19,32,36,340,219,0,12,0,12,11,17,0,12,11,17
1500000US530330203005,530330203005,"Block Group 5, Census Tract 203, King County, Washington",2019,456,1199,286,87,82,0,12,192,145,25,37,346,381,170,179,73,112,97,98
1500000US530330204011,530330204011,"Block Group 1, Census Tract 204.01, King County, Washington",2006,287,1420,249,161,130,26,39,221,133,0,12,127,161,51,40,0,12,51,40
1500000US530330204012,530330204012,"Block Group 2, Census Tract 204.01, King County, Washington",881,199,728,201,69,106,0,12,63,68,0,12,10,17,11,19,0,12,11,19
1500000US530330204013,530330204013,"Block Group 3, Census Tract 204.01, King County, Washington",648,160,544,166,0,12,7,16,44,54,0,12,0,12,53,70,0,12,53,70
1500000US530330204021,530330204021,"Block Group 1, Census Tract 204.02, King County, Washington",1609,455,1297,382,22,35,0,12,130,155,0,12,29,45,131,98,48,54,83,82
1500000US530330204022,530330204022,"Block Group 2, Census Tract 204.02, King County, Washington",1054,264,875,255,1,3,0,12,42,46,0,12,136,213,0,12,0,12,0,12
1500000US530330204023,530330204023,"Block Group 3, Census Tract 204.02, King County, Washington",361,114,314,101,0,12,0,12,21,33,0,12,0,12,26,42,0,12,26,42
1500000US530330204024,530330204024,"Block Group 4, Census Tract 204.02, King County, Washington",1107,237,1034,243,0,12,0,12,36,42,0,12,5,11,32,53,0,12,32,53
1500000US530330204025,530330204025,"Block Group 5, Census Tract 204.02, King County, Washington",1190,280,1005,266,61,66,0,12,74,68,26,40,0,12,24,32,0,12,24,32
1500000US530330205001,530330205001,"Block Group 1, Census Tract 205, King County, Washington",1459,302,924,215,116,121,116,152,168,115,14,22,54,64,67,82,0,12,67,82
1500000US530330205002,530330205002,"Block Group 2, Census Tract 205, King County, Washington",1282,325,978,306,17,27,0,12,165,138,48,79,40,64,34,40,0,12,34,40
1500000US530330205003,530330205003,"Block Group 3, Census Tract 205, King County, Washington",1290,315,897,244,0,12,137,175,213,166,0,12,0,12,43,55,11,22,32,48
1500000US530330205004,530330205004,"Block Group 4, Census Tract 205, King County, Washington",767,245,544,221,17,28,66,104,70,64,0,12,0,12,70,86,0,12,70,86
1500000US530330205005,530330205005,"Block Group 5, Census Tract 205, King County, Washington",834,246,567,322,36,62,48,72,173,220,0,12,0,12,10,24,0,12,10,24
1500000US530330205006,530330205006,"Block Group 6, Census Tract 205, King County, Washington",538,167,425,151,51,62,0,12,34,42,0,12,0,12,28,45,0,12,28,45
1500000US530330206001,530330206001,"Block Group 1, Census Tract 206, King County, Washington",883,206,565,167,0,12,12,18,229,172,21,39,28,46,28,29,0,12,28,29
1500000US530330206002,530330206002,"Block Group 2, Census Tract 206, King County, Washington",950,203,657,182,104,79,3,6,96,82,0,12,45,58,45,48,0,12,45,48
1500000US530330206003,530330206003,"Block Group 3, Census Tract 206, King County, Washington",901,193,407,132,115,122,0,12,278,118,10,15,24,38,67,93,65,93,2,6
1500000US530330206004,530330206004,"Block Group 4, Census Tract 206, King County, Washington",836,170,466,123,0,12,0,12,309,147,0,12,12,19,49,51,0,12,49,51
1500000US530330207001,530330207001,"Block Group 1, Census Tract 207, King County, Washington",1139,352,871,334,28,44,0,12,215,111,0,12,16,23,9,16,0,12,9,16
