Id,Id2,Geography,Pc_income,Margin of Error; Per capita income in the past 12 months (in 2015 Inflation-adjusted dollars)
1500000US530330086002,530330086002,"Block Group 2, Census Tract 86, King County, Washington",22203,4550
1500000US530330086003,530330086003,"Block Group 3, Census Tract 86, King County, Washington",22070,6815
1500000US530330087001,530330087001,"Block Group 1, Census Tract 87, King County, Washington",37944,7317
1500000US530330087002,530330087002,"Block Group 2, Census Tract 87, King County, Washington",22379,5895
1500000US530330087003,530330087003,"Block Group 3, Census Tract 87, King County, Washington",38861,6365
1500000US530330088001,530330088001,"Block Group 1, Census Tract 88, King County, Washington",46927,8697
1500000US530330088002,530330088002,"Block Group 2, Census Tract 88, King County, Washington",31853,3572
1500000US530330088003,530330088003,"Block Group 3, Census Tract 88, King County, Washington",31020,8415
1500000US530330089001,530330089001,"Block Group 1, Census Tract 89, King County, Washington",76798,26941
1500000US530330089002,530330089002,"Block Group 2, Census Tract 89, King County, Washington",56301,17543
1500000US530330089003,530330089003,"Block Group 3, Census Tract 89, King County, Washington",50923,20191
1500000US530330089004,530330089004,"Block Group 4, Census Tract 89, King County, Washington",43021,9189
1500000US530330090001,530330090001,"Block Group 1, Census Tract 90, King County, Washington",38988,5396
1500000US530330090002,530330090002,"Block Group 2, Census Tract 90, King County, Washington",27179,4170
1500000US530330091001,530330091001,"Block Group 1, Census Tract 91, King County, Washington",14873,4983
1500000US530330091002,530330091002,"Block Group 2, Census Tract 91, King County, Washington",33235,4839
1500000US530330092001,530330092001,"Block Group 1, Census Tract 92, King County, Washington",26921,3964
1500000US530330092002,530330092002,"Block Group 2, Census Tract 92, King County, Washington",31058,8519
1500000US530330093001,530330093001,"Block Group 1, Census Tract 93, King County, Washington",35188,6063
1500000US530330093002,530330093002,"Block Group 2, Census Tract 93, King County, Washington",46772,17793
1500000US530330093003,530330093003,"Block Group 3, Census Tract 93, King County, Washington",37542,7690
1500000US530330094001,530330094001,"Block Group 1, Census Tract 94, King County, Washington",21877,5861
1500000US530330094002,530330094002,"Block Group 2, Census Tract 94, King County, Washington",40224,8370
1500000US530330094003,530330094003,"Block Group 3, Census Tract 94, King County, Washington",20185,4356
1500000US530330094004,530330094004,"Block Group 4, Census Tract 94, King County, Washington",31376,13167
1500000US530330094005,530330094005,"Block Group 5, Census Tract 94, King County, Washington",25647,10571
1500000US530330095001,530330095001,"Block Group 1, Census Tract 95, King County, Washington",72093,22092
1500000US530330095002,530330095002,"Block Group 2, Census Tract 95, King County, Washington",29409,8628
1500000US530330095003,530330095003,"Block Group 3, Census Tract 95, King County, Washington",91301,30886
1500000US530330095004,530330095004,"Block Group 4, Census Tract 95, King County, Washington",50335,19689
1500000US530330096001,530330096001,"Block Group 1, Census Tract 96, King County, Washington",63802,25505
1500000US530330096002,530330096002,"Block Group 2, Census Tract 96, King County, Washington",37018,10581
1500000US530330096003,530330096003,"Block Group 3, Census Tract 96, King County, Washington",59631,13953
1500000US530330096004,530330096004,"Block Group 4, Census Tract 96, King County, Washington",39175,6868
1500000US530330096005,530330096005,"Block Group 5, Census Tract 96, King County, Washington",82748,16398
1500000US530330097011,530330097011,"Block Group 1, Census Tract 97.01, King County, Washington",51276,8451
1500000US530330097012,530330097012,"Block Group 2, Census Tract 97.01, King County, Washington",42916,6782
1500000US530330097013,530330097013,"Block Group 3, Census Tract 97.01, King County, Washington",84387,38669
1500000US530330097014,530330097014,"Block Group 4, Census Tract 97.01, King County, Washington",71102,14612
1500000US530330097021,530330097021,"Block Group 1, Census Tract 97.02, King County, Washington",45752,8237
1500000US530330097022,530330097022,"Block Group 2, Census Tract 97.02, King County, Washington",48356,12705
1500000US530330097023,530330097023,"Block Group 3, Census Tract 97.02, King County, Washington",44293,9234
1500000US530330097024,530330097024,"Block Group 4, Census Tract 97.02, King County, Washington",43116,5652
1500000US530330097025,530330097025,"Block Group 5, Census Tract 97.02, King County, Washington",51428,13181
1500000US530330098001,530330098001,"Block Group 1, Census Tract 98, King County, Washington",56760,11775
1500000US530330098002,530330098002,"Block Group 2, Census Tract 98, King County, Washington",44332,6822
1500000US530330098003,530330098003,"Block Group 3, Census Tract 98, King County, Washington",42569,6187
1500000US530330098004,530330098004,"Block Group 4, Census Tract 98, King County, Washington",45170,7960
1500000US530330098005,530330098005,"Block Group 5, Census Tract 98, King County, Washington",31551,6446
1500000US530330099001,530330099001,"Block Group 1, Census Tract 99, King County, Washington",48595,11435
1500000US530330099002,530330099002,"Block Group 2, Census Tract 99, King County, Washington",48573,9000
1500000US530330099003,530330099003,"Block Group 3, Census Tract 99, King County, Washington",37952,5908
1500000US530330099004,530330099004,"Block Group 4, Census Tract 99, King County, Washington",44955,10776
1500000US530330100011,530330100011,"Block Group 1, Census Tract 100.01, King County, Washington",34287,7062
1500000US530330100012,530330100012,"Block Group 2, Census Tract 100.01, King County, Washington",38390,8634
1500000US530330100013,530330100013,"Block Group 3, Census Tract 100.01, King County, Washington",19968,4265
1500000US530330100021,530330100021,"Block Group 1, Census Tract 100.02, King County, Washington",27228,7989
1500000US530330100022,530330100022,"Block Group 2, Census Tract 100.02, King County, Washington",24530,5048
1500000US530330100023,530330100023,"Block Group 3, Census Tract 100.02, King County, Washington",41913,8240
1500000US530330100024,530330100024,"Block Group 4, Census Tract 100.02, King County, Washington",33690,8156
1500000US530330101001,530330101001,"Block Group 1, Census Tract 101, King County, Washington",61451,22568
1500000US530330101002,530330101002,"Block Group 2, Census Tract 101, King County, Washington",41661,14418
1500000US530330101003,530330101003,"Block Group 3, Census Tract 101, King County, Washington",26534,10089
1500000US530330101004,530330101004,"Block Group 4, Census Tract 101, King County, Washington",32756,6872
1500000US530330101005,530330101005,"Block Group 5, Census Tract 101, King County, Washington",48058,14280
1500000US530330102001,530330102001,"Block Group 1, Census Tract 102, King County, Washington",63888,24847
1500000US530330102002,530330102002,"Block Group 2, Census Tract 102, King County, Washington",60846,16675
1500000US530330102003,530330102003,"Block Group 3, Census Tract 102, King County, Washington",26965,5751
1500000US530330102004,530330102004,"Block Group 4, Census Tract 102, King County, Washington",44895,6159
1500000US530330103001,530330103001,"Block Group 1, Census Tract 103, King County, Washington",35882,5524
1500000US530330103002,530330103002,"Block Group 2, Census Tract 103, King County, Washington",23946,10216
1500000US530330103003,530330103003,"Block Group 3, Census Tract 103, King County, Washington",17531,4761
1500000US530330103004,530330103004,"Block Group 4, Census Tract 103, King County, Washington",24110,5623
1500000US530330103005,530330103005,"Block Group 5, Census Tract 103, King County, Washington",39762,9025
1500000US530330104011,530330104011,"Block Group 1, Census Tract 104.01, King County, Washington",32188,6706
1500000US530330104012,530330104012,"Block Group 2, Census Tract 104.01, King County, Washington",20138,5083
1500000US530330104013,530330104013,"Block Group 3, Census Tract 104.01, King County, Washington",23484,5327
1500000US530330104021,530330104021,"Block Group 1, Census Tract 104.02, King County, Washington",34904,10089
1500000US530330104022,530330104022,"Block Group 2, Census Tract 104.02, King County, Washington",33438,8089
1500000US530330104023,530330104023,"Block Group 3, Census Tract 104.02, King County, Washington",24363,7513
1500000US530330104024,530330104024,"Block Group 4, Census Tract 104.02, King County, Washington",27460,6160
1500000US530330105001,530330105001,"Block Group 1, Census Tract 105, King County, Washington",49791,24200
1500000US530330105002,530330105002,"Block Group 2, Census Tract 105, King County, Washington",50969,8145
1500000US530330105003,530330105003,"Block Group 3, Census Tract 105, King County, Washington",45839,7419
1500000US530330105004,530330105004,"Block Group 4, Census Tract 105, King County, Washington",36097,7368
1500000US530330105005,530330105005,"Block Group 5, Census Tract 105, King County, Washington",44039,8108
1500000US530330106001,530330106001,"Block Group 1, Census Tract 106, King County, Washington",61219,13331
1500000US530330106002,530330106002,"Block Group 2, Census Tract 106, King County, Washington",39974,9293
1500000US530330106003,530330106003,"Block Group 3, Census Tract 106, King County, Washington",45903,7095
1500000US530330106004,530330106004,"Block Group 4, Census Tract 106, King County, Washington",45298,9279
1500000US530330106005,530330106005,"Block Group 5, Census Tract 106, King County, Washington",46125,11029
1500000US530330106006,530330106006,"Block Group 6, Census Tract 106, King County, Washington",36054,6142
1500000US530330107011,530330107011,"Block Group 1, Census Tract 107.01, King County, Washington",21646,4119
1500000US530330107012,530330107012,"Block Group 2, Census Tract 107.01, King County, Washington",37328,8006
1500000US530330107021,530330107021,"Block Group 1, Census Tract 107.02, King County, Washington",36279,9187
1500000US530330107022,530330107022,"Block Group 2, Census Tract 107.02, King County, Washington",15718,3757
1500000US530330107023,530330107023,"Block Group 3, Census Tract 107.02, King County, Washington",16119,7014
1500000US530330108001,530330108001,"Block Group 1, Census Tract 108, King County, Washington",35360,6824
1500000US530330108002,530330108002,"Block Group 2, Census Tract 108, King County, Washington",33396,9156
1500000US530330108003,530330108003,"Block Group 3, Census Tract 108, King County, Washington",28852,7145
1500000US530330109001,530330109001,"Block Group 1, Census Tract 109, King County, Washington",31105,4521
1500000US530330109002,530330109002,"Block Group 2, Census Tract 109, King County, Washington",33555,6925
1500000US530330110011,530330110011,"Block Group 1, Census Tract 110.01, King County, Washington",21829,6530
1500000US530330110012,530330110012,"Block Group 2, Census Tract 110.01, King County, Washington",16877,3946
1500000US530330110013,530330110013,"Block Group 3, Census Tract 110.01, King County, Washington",15099,3729
1500000US530330110021,530330110021,"Block Group 1, Census Tract 110.02, King County, Washington",18300,6154
1500000US530330110022,530330110022,"Block Group 2, Census Tract 110.02, King County, Washington",13358,3030
1500000US530330110023,530330110023,"Block Group 3, Census Tract 110.02, King County, Washington",35301,14524
1500000US530330111011,530330111011,"Block Group 1, Census Tract 111.01, King County, Washington",17801,3121
1500000US530330111012,530330111012,"Block Group 2, Census Tract 111.01, King County, Washington",24139,5328
1500000US530330111013,530330111013,"Block Group 3, Census Tract 111.01, King County, Washington",21542,7225
1500000US530330111014,530330111014,"Block Group 4, Census Tract 111.01, King County, Washington",28938,5519
1500000US530330111021,530330111021,"Block Group 1, Census Tract 111.02, King County, Washington",49894,9123
1500000US530330111022,530330111022,"Block Group 2, Census Tract 111.02, King County, Washington",22758,4821
1500000US530330111023,530330111023,"Block Group 3, Census Tract 111.02, King County, Washington",16423,7378
1500000US530330111024,530330111024,"Block Group 4, Census Tract 111.02, King County, Washington",25213,8837
1500000US530330112001,530330112001,"Block Group 1, Census Tract 112, King County, Washington",17803,5031
1500000US530330112002,530330112002,"Block Group 2, Census Tract 112, King County, Washington",27534,6468
1500000US530330112003,530330112003,"Block Group 3, Census Tract 112, King County, Washington",16050,5077
1500000US530330113001,530330113001,"Block Group 1, Census Tract 113, King County, Washington",28708,6210
1500000US530330113002,530330113002,"Block Group 2, Census Tract 113, King County, Washington",29853,6032
1500000US530330113003,530330113003,"Block Group 3, Census Tract 113, King County, Washington",25674,7817
1500000US530330113004,530330113004,"Block Group 4, Census Tract 113, King County, Washington",25004,4480
1500000US530330113005,530330113005,"Block Group 5, Census Tract 113, King County, Washington",32300,6203
1500000US530330114011,530330114011,"Block Group 1, Census Tract 114.01, King County, Washington",22490,4065
1500000US530330114012,530330114012,"Block Group 2, Census Tract 114.01, King County, Washington",30298,6918
1500000US530330114013,530330114013,"Block Group 3, Census Tract 114.01, King County, Washington",30593,5231
1500000US530330114021,530330114021,"Block Group 1, Census Tract 114.02, King County, Washington",29018,5228
1500000US530330114022,530330114022,"Block Group 2, Census Tract 114.02, King County, Washington",23800,5668
1500000US530330114023,530330114023,"Block Group 3, Census Tract 114.02, King County, Washington",23957,4439
1500000US530330115001,530330115001,"Block Group 1, Census Tract 115, King County, Washington",36148,4463
1500000US530330115002,530330115002,"Block Group 2, Census Tract 115, King County, Washington",44906,4467
1500000US530330115003,530330115003,"Block Group 3, Census Tract 115, King County, Washington",49410,10419
1500000US530330116001,530330116001,"Block Group 1, Census Tract 116, King County, Washington",69812,26876
1500000US530330116002,530330116002,"Block Group 2, Census Tract 116, King County, Washington",55563,10409
1500000US530330116003,530330116003,"Block Group 3, Census Tract 116, King County, Washington",56202,10144
1500000US530330116004,530330116004,"Block Group 4, Census Tract 116, King County, Washington",47322,12734
1500000US530330116005,530330116005,"Block Group 5, Census Tract 116, King County, Washington",93870,38531
1500000US530330116006,530330116006,"Block Group 6, Census Tract 116, King County, Washington",47975,9440
1500000US530330117001,530330117001,"Block Group 1, Census Tract 117, King County, Washington",16761,3386
1500000US530330117002,530330117002,"Block Group 2, Census Tract 117, King County, Washington",21372,4493
1500000US530330117003,530330117003,"Block Group 3, Census Tract 117, King County, Washington",25923,4774
1500000US530330117004,530330117004,"Block Group 4, Census Tract 117, King County, Washington",28124,6425
1500000US530330118001,530330118001,"Block Group 1, Census Tract 118, King County, Washington",63090,18420
1500000US530330118002,530330118002,"Block Group 2, Census Tract 118, King County, Washington",46272,23832
1500000US530330118003,530330118003,"Block Group 3, Census Tract 118, King County, Washington",23875,10058
1500000US530330118004,530330118004,"Block Group 4, Census Tract 118, King County, Washington",15853,5891
1500000US530330118005,530330118005,"Block Group 5, Census Tract 118, King County, Washington",15796,3825
1500000US530330118006,530330118006,"Block Group 6, Census Tract 118, King County, Washington",8698,3193
1500000US530330119001,530330119001,"Block Group 1, Census Tract 119, King County, Washington",35837,6629
1500000US530330119002,530330119002,"Block Group 2, Census Tract 119, King County, Washington",30852,9965
1500000US530330119003,530330119003,"Block Group 3, Census Tract 119, King County, Washington",22041,5257
1500000US530330119004,530330119004,"Block Group 4, Census Tract 119, King County, Washington",15987,7428
1500000US530330119005,530330119005,"Block Group 5, Census Tract 119, King County, Washington",33725,7976
1500000US530330120001,530330120001,"Block Group 1, Census Tract 120, King County, Washington",34923,6706
1500000US530330120002,530330120002,"Block Group 2, Census Tract 120, King County, Washington",39562,5091
1500000US530330120003,530330120003,"Block Group 3, Census Tract 120, King County, Washington",52689,11260
1500000US530330121001,530330121001,"Block Group 1, Census Tract 121, King County, Washington",78339,14959
1500000US530330121002,530330121002,"Block Group 2, Census Tract 121, King County, Washington",48693,6930
1500000US530330201001,530330201001,"Block Group 1, Census Tract 201, King County, Washington",34121,4545
1500000US530330201002,530330201002,"Block Group 2, Census Tract 201, King County, Washington",57960,10552
1500000US530330201003,530330201003,"Block Group 3, Census Tract 201, King County, Washington",58976,8496
1500000US530330202001,530330202001,"Block Group 1, Census Tract 202, King County, Washington",31988,6875
1500000US530330202002,530330202002,"Block Group 2, Census Tract 202, King County, Washington",30462,6166
1500000US530330202003,530330202003,"Block Group 3, Census Tract 202, King County, Washington",28682,6013
1500000US530330202004,530330202004,"Block Group 4, Census Tract 202, King County, Washington",43355,8220
1500000US530330202005,530330202005,"Block Group 5, Census Tract 202, King County, Washington",45918,7784
1500000US530330203001,530330203001,"Block Group 1, Census Tract 203, King County, Washington",28747,4831
1500000US530330203002,530330203002,"Block Group 2, Census Tract 203, King County, Washington",34910,9125
1500000US530330203003,530330203003,"Block Group 3, Census Tract 203, King County, Washington",29003,6384
1500000US530330203004,530330203004,"Block Group 4, Census Tract 203, King County, Washington",33295,7975
1500000US530330203005,530330203005,"Block Group 5, Census Tract 203, King County, Washington",24675,6325
1500000US530330204011,530330204011,"Block Group 1, Census Tract 204.01, King County, Washington",27036,3333
1500000US530330204012,530330204012,"Block Group 2, Census Tract 204.01, King County, Washington",39908,5325
1500000US530330204013,530330204013,"Block Group 3, Census Tract 204.01, King County, Washington",32552,5955
1500000US530330204021,530330204021,"Block Group 1, Census Tract 204.02, King County, Washington",26742,7105
1500000US530330204022,530330204022,"Block Group 2, Census Tract 204.02, King County, Washington",40723,7214
1500000US530330204023,530330204023,"Block Group 3, Census Tract 204.02, King County, Washington",32565,9169
1500000US530330204024,530330204024,"Block Group 4, Census Tract 204.02, King County, Washington",49352,10467
1500000US530330204025,530330204025,"Block Group 5, Census Tract 204.02, King County, Washington",29374,6022
1500000US530330205001,530330205001,"Block Group 1, Census Tract 205, King County, Washington",30750,4777
1500000US530330205002,530330205002,"Block Group 2, Census Tract 205, King County, Washington",27923,5840
1500000US530330205003,530330205003,"Block Group 3, Census Tract 205, King County, Washington",38324,6309
1500000US530330205004,530330205004,"Block Group 4, Census Tract 205, King County, Washington",26782,9549
1500000US530330205005,530330205005,"Block Group 5, Census Tract 205, King County, Washington",29204,5725
1500000US530330205006,530330205006,"Block Group 6, Census Tract 205, King County, Washington",45046,6791
1500000US530330206001,530330206001,"Block Group 1, Census Tract 206, King County, Washington",44909,8460
1500000US530330206002,530330206002,"Block Group 2, Census Tract 206, King County, Washington",28286,5336
1500000US530330206003,530330206003,"Block Group 3, Census Tract 206, King County, Washington",25712,5700
1500000US530330206004,530330206004,"Block Group 4, Census Tract 206, King County, Washington",36145,6538
1500000US530330207001,530330207001,"Block Group 1, Census Tract 207, King County, Washington",31049,6493
1500000US530330207002,530330207002,"Block Group 2, Census Tract 207, King County, Washington",21801,4127
1500000US530330207003,530330207003,"Block Group 3, Census Tract 207, King County, Washington",31269,6121
1500000US530330208001,530330208001,"Block Group 1, Census Tract 208, King County, Washington",33558,6118
1500000US530330208002,530330208002,"Block Group 2, Census Tract 208, King County, Washington",43612,5409
1500000US530330208003,530330208003,"Block Group 3, Census Tract 208, King County, Washington",55153,11058
1500000US530330208004,530330208004,"Block Group 4, Census Tract 208, King County, Washington",65830,15726
1500000US530330209001,530330209001,"Block Group 1, Census Tract 209, King County, Washington",34028,6578
1500000US530330209002,530330209002,"Block Group 2, Census Tract 209, King County, Washington",37704,9433
1500000US530330209003,530330209003,"Block Group 3, Census Tract 209, King County, Washington",80888,31999
1500000US530330210001,530330210001,"Block Group 1, Census Tract 210, King County, Washington",34542,8979
1500000US530330210002,530330210002,"Block Group 2, Census Tract 210, King County, Washington",44765,7917
1500000US530330210003,530330210003,"Block Group 3, Census Tract 210, King County, Washington",31599,4900
1500000US530330210004,530330210004,"Block Group 4, Census Tract 210, King County, Washington",28500,6985
1500000US530330210005,530330210005,"Block Group 5, Census Tract 210, King County, Washington",30737,9295
1500000US530330211001,530330211001,"Block Group 1, Census Tract 211, King County, Washington",35451,6871
1500000US530330211002,530330211002,"Block Group 2, Census Tract 211, King County, Washington",31763,7457
1500000US530330211003,530330211003,"Block Group 3, Census Tract 211, King County, Washington",20900,5179
1500000US530330211004,530330211004,"Block Group 4, Census Tract 211, King County, Washington",-,**
1500000US530330213001,530330213001,"Block Group 1, Census Tract 213, King County, Washington",66071,18535
1500000US530330213002,530330213002,"Block Group 2, Census Tract 213, King County, Washington",33139,4870
1500000US530330213003,530330213003,"Block Group 3, Census Tract 213, King County, Washington",36718,4877
1500000US530330214001,530330214001,"Block Group 1, Census Tract 214, King County, Washington",40542,12581
1500000US530330214002,530330214002,"Block Group 2, Census Tract 214, King County, Washington",54980,17768
1500000US530330214003,530330214003,"Block Group 3, Census Tract 214, King County, Washington",47481,8290
1500000US530330215001,530330215001,"Block Group 1, Census Tract 215, King County, Washington",61590,19290
1500000US530330215002,530330215002,"Block Group 2, Census Tract 215, King County, Washington",45965,10116
1500000US530330215003,530330215003,"Block Group 3, Census Tract 215, King County, Washington",54226,8384
1500000US530330215004,530330215004,"Block Group 4, Census Tract 215, King County, Washington",44074,7690
1500000US530330216001,530330216001,"Block Group 1, Census Tract 216, King County, Washington",34019,5850
1500000US530330216002,530330216002,"Block Group 2, Census Tract 216, King County, Washington",33328,6754
1500000US530330216003,530330216003,"Block Group 3, Census Tract 216, King County, Washington",40448,7533
1500000US530330216004,530330216004,"Block Group 4, Census Tract 216, King County, Washington",49485,10399
1500000US530330217001,530330217001,"Block Group 1, Census Tract 217, King County, Washington",24198,6499
1500000US530330217002,530330217002,"Block Group 2, Census Tract 217, King County, Washington",51110,11256
1500000US530330217003,530330217003,"Block Group 3, Census Tract 217, King County, Washington",37161,5945
1500000US530330217004,530330217004,"Block Group 4, Census Tract 217, King County, Washington",24263,4990
1500000US530330217005,530330217005,"Block Group 5, Census Tract 217, King County, Washington",38260,6004
1500000US530330218021,530330218021,"Block Group 1, Census Tract 218.02, King County, Washington",39009,6338
1500000US530330218022,530330218022,"Block Group 2, Census Tract 218.02, King County, Washington",35235,6188
1500000US530330218023,530330218023,"Block Group 3, Census Tract 218.02, King County, Washington",48356,10946
1500000US530330218031,530330218031,"Block Group 1, Census Tract 218.03, King County, Washington",30316,5485
1500000US530330218032,530330218032,"Block Group 2, Census Tract 218.03, King County, Washington",33364,7572
1500000US530330218033,530330218033,"Block Group 3, Census Tract 218.03, King County, Washington",35397,6610
1500000US530330218034,530330218034,"Block Group 4, Census Tract 218.03, King County, Washington",47358,10610
1500000US530330218041,530330218041,"Block Group 1, Census Tract 218.04, King County, Washington",36761,4541
1500000US530330218042,530330218042,"Block Group 2, Census Tract 218.04, King County, Washington",30085,4489
1500000US530330218043,530330218043,"Block Group 3, Census Tract 218.04, King County, Washington",30674,8632
1500000US530330219031,530330219031,"Block Group 1, Census Tract 219.03, King County, Washington",37763,6384
1500000US530330219032,530330219032,"Block Group 2, Census Tract 219.03, King County, Washington",50612,19389
1500000US530330219033,530330219033,"Block Group 3, Census Tract 219.03, King County, Washington",33024,7314
1500000US530330219034,530330219034,"Block Group 4, Census Tract 219.03, King County, Washington",34211,11396
1500000US530330219035,530330219035,"Block Group 5, Census Tract 219.03, King County, Washington",31108,7955
1500000US530330219041,530330219041,"Block Group 1, Census Tract 219.04, King County, Washington",44221,14771
1500000US530330219042,530330219042,"Block Group 2, Census Tract 219.04, King County, Washington",45616,13665
1500000US530330219043,530330219043,"Block Group 3, Census Tract 219.04, King County, Washington",43275,8648
1500000US530330219044,530330219044,"Block Group 4, Census Tract 219.04, King County, Washington",57010,22056
1500000US530330219051,530330219051,"Block Group 1, Census Tract 219.05, King County, Washington",42654,10074
1500000US530330219052,530330219052,"Block Group 2, Census Tract 219.05, King County, Washington",44982,7398
1500000US530330219053,530330219053,"Block Group 3, Census Tract 219.05, King County, Washington",39563,11281
1500000US530330219054,530330219054,"Block Group 4, Census Tract 219.05, King County, Washington",38886,8574
1500000US530330219061,530330219061,"Block Group 1, Census Tract 219.06, King County, Washington",47515,5198
1500000US530330219062,530330219062,"Block Group 2, Census Tract 219.06, King County, Washington",41784,7845
1500000US530330219063,530330219063,"Block Group 3, Census Tract 219.06, King County, Washington",29960,5692
1500000US530330220011,530330220011,"Block Group 1, Census Tract 220.01, King County, Washington",43239,6285
1500000US530330220012,530330220012,"Block Group 2, Census Tract 220.01, King County, Washington",36793,5154
1500000US530330220013,530330220013,"Block Group 3, Census Tract 220.01, King County, Washington",54392,20409
1500000US530330220031,530330220031,"Block Group 1, Census Tract 220.03, King County, Washington",41064,7058
1500000US530330220032,530330220032,"Block Group 2, Census Tract 220.03, King County, Washington",41893,11156
1500000US530330220033,530330220033,"Block Group 3, Census Tract 220.03, King County, Washington",34323,6177
1500000US530330220034,530330220034,"Block Group 4, Census Tract 220.03, King County, Washington",30816,9404
1500000US530330220035,530330220035,"Block Group 5, Census Tract 220.03, King County, Washington",32520,9083
1500000US530330220051,530330220051,"Block Group 1, Census Tract 220.05, King County, Washington",46055,5812
1500000US530330220052,530330220052,"Block Group 2, Census Tract 220.05, King County, Washington",37889,6475
1500000US530330220053,530330220053,"Block Group 3, Census Tract 220.05, King County, Washington",39282,6267
1500000US530330220061,530330220061,"Block Group 1, Census Tract 220.06, King County, Washington",62432,12959
1500000US530330220062,530330220062,"Block Group 2, Census Tract 220.06, King County, Washington",47352,10842
1500000US530330220063,530330220063,"Block Group 3, Census Tract 220.06, King County, Washington",28471,6052
1500000US530330221011,530330221011,"Block Group 1, Census Tract 221.01, King County, Washington",37737,6844
1500000US530330221012,530330221012,"Block Group 2, Census Tract 221.01, King County, Washington",68826,13858
1500000US530330221013,530330221013,"Block Group 3, Census Tract 221.01, King County, Washington",36102,5680
1500000US530330221014,530330221014,"Block Group 4, Census Tract 221.01, King County, Washington",70625,30508
1500000US530330221021,530330221021,"Block Group 1, Census Tract 221.02, King County, Washington",44449,6544
1500000US530330221022,530330221022,"Block Group 2, Census Tract 221.02, King County, Washington",33844,9184
1500000US530330221023,530330221023,"Block Group 3, Census Tract 221.02, King County, Washington",35315,6752
1500000US530330221024,530330221024,"Block Group 4, Census Tract 221.02, King County, Washington",36852,5859
1500000US530330222011,530330222011,"Block Group 1, Census Tract 222.01, King County, Washington",30548,4742
1500000US530330222012,530330222012,"Block Group 2, Census Tract 222.01, King County, Washington",28585,10213
1500000US530330222013,530330222013,"Block Group 3, Census Tract 222.01, King County, Washington",34505,5327
1500000US530330222014,530330222014,"Block Group 4, Census Tract 222.01, King County, Washington",40955,5677
1500000US530330222021,530330222021,"Block Group 1, Census Tract 222.02, King County, Washington",48462,11629
1500000US530330222022,530330222022,"Block Group 2, Census Tract 222.02, King County, Washington",32146,7157
1500000US530330222023,530330222023,"Block Group 3, Census Tract 222.02, King County, Washington",42525,6527
1500000US530330222024,530330222024,"Block Group 4, Census Tract 222.02, King County, Washington",32767,9272
1500000US530330222025,530330222025,"Block Group 5, Census Tract 222.02, King County, Washington",56448,8530
1500000US530330222031,530330222031,"Block Group 1, Census Tract 222.03, King County, Washington",55201,7102
1500000US530330222032,530330222032,"Block Group 2, Census Tract 222.03, King County, Washington",49049,5817
1500000US530330222033,530330222033,"Block Group 3, Census Tract 222.03, King County, Washington",67386,16896
1500000US530330223001,530330223001,"Block Group 1, Census Tract 223, King County, Washington",66601,15667
1500000US530330223002,530330223002,"Block Group 2, Census Tract 223, King County, Washington",63840,17569
1500000US530330224001,530330224001,"Block Group 1, Census Tract 224, King County, Washington",54903,10639
1500000US530330224002,530330224002,"Block Group 2, Census Tract 224, King County, Washington",48327,10643
1500000US530330224003,530330224003,"Block Group 3, Census Tract 224, King County, Washington",72885,17962
1500000US530330224004,530330224004,"Block Group 4, Census Tract 224, King County, Washington",81055,17927
1500000US530330224005,530330224005,"Block Group 5, Census Tract 224, King County, Washington",76121,29562
1500000US530330224006,530330224006,"Block Group 6, Census Tract 224, King County, Washington",83495,23803
1500000US530330225001,530330225001,"Block Group 1, Census Tract 225, King County, Washington",57999,20197
1500000US530330225002,530330225002,"Block Group 2, Census Tract 225, King County, Washington",62191,15592
1500000US530330225003,530330225003,"Block Group 3, Census Tract 225, King County, Washington",63335,22289
1500000US530330225004,530330225004,"Block Group 4, Census Tract 225, King County, Washington",78271,13236
1500000US530330225005,530330225005,"Block Group 5, Census Tract 225, King County, Washington",76512,12226
1500000US530330226031,530330226031,"Block Group 1, Census Tract 226.03, King County, Washington",39376,10695
1500000US530330226032,530330226032,"Block Group 2, Census Tract 226.03, King County, Washington",60653,10947
1500000US530330226033,530330226033,"Block Group 3, Census Tract 226.03, King County, Washington",39913,9047
1500000US530330226034,530330226034,"Block Group 4, Census Tract 226.03, King County, Washington",61229,26108
1500000US530330226035,530330226035,"Block Group 5, Census Tract 226.03, King County, Washington",52664,11571
1500000US530330226041,530330226041,"Block Group 1, Census Tract 226.04, King County, Washington",46373,7339
1500000US530330226042,530330226042,"Block Group 2, Census Tract 226.04, King County, Washington",41606,5953
1500000US530330226043,530330226043,"Block Group 3, Census Tract 226.04, King County, Washington",49198,5480
1500000US530330226051,530330226051,"Block Group 1, Census Tract 226.05, King County, Washington",36285,7776
1500000US530330226052,530330226052,"Block Group 2, Census Tract 226.05, King County, Washington",42814,10274
1500000US530330226053,530330226053,"Block Group 3, Census Tract 226.05, King County, Washington",35646,8615
1500000US530330226061,530330226061,"Block Group 1, Census Tract 226.06, King County, Washington",47097,8669
1500000US530330226062,530330226062,"Block Group 2, Census Tract 226.06, King County, Washington",31804,13088
1500000US530330226063,530330226063,"Block Group 3, Census Tract 226.06, King County, Washington",53097,9006
1500000US530330226064,530330226064,"Block Group 4, Census Tract 226.06, King County, Washington",54824,16654
1500000US530330227011,530330227011,"Block Group 1, Census Tract 227.01, King County, Washington",76012,16366
1500000US530330227012,530330227012,"Block Group 2, Census Tract 227.01, King County, Washington",71923,10512
