Id,Id2,Geography,Race Total,Margin of Error; Total:,White alone,Margin of Error; Total: - White alone,Black or African American alone,Margin of Error; Total: - Black or African American alone,American Indian and Alaska Native alone,Margin of Error; Total: - American Indian and Alaska Native alone,Asian alone,Margin of Error; Total: - Asian alone,Native Hawaiian and Other Pacific Islander alone,Margin of Error; Total: - Native Hawaiian and Other Pacific Islander alone,Some other race alone,Margin of Error; Total: - Some other race alone,Two or more races,Margin of Error; Total: - Two or more races:,Two or more races: - Two races including Some other race,Margin of Error; Total: - Two or more races: - Two races including Some other race,"Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Total: - Two or more races: - Two races excluding Some other race, and three or more races"
1500000US530330084002,530330084002,"Block Group 2, Census Tract 84, King County, Washington",1469,189,1088,225,0,12,11,18,199,94,36,58,59,73,76,74,17,27,59,57
1500000US530330084003,530330084003,"Block Group 3, Census Tract 84, King County, Washington",1515,288,1131,230,75,121,27,45,225,126,0,12,27,31,30,34,0,12,30,34
1500000US530330085001,530330085001,"Block Group 1, Census Tract 85, King County, Washington",1483,194,1031,145,85,50,0,12,214,125,2,6,114,107,37,29,0,12,37,29
1500000US530330085002,530330085002,"Block Group 2, Census Tract 85, King County, Washington",878,190,550,143,55,51,38,49,192,108,0,12,0,12,43,42,0,12,43,42
1500000US530330085003,530330085003,"Block Group 3, Census Tract 85, King County, Washington",2016,234,758,210,579,206,99,113,223,101,10,19,100,48,247,97,38,27,209,87
1500000US530330086001,530330086001,"Block Group 1, Census Tract 86, King County, Washington",1828,545,1267,409,151,126,0,12,122,95,0,12,208,229,80,78,0,12,80,78
1500000US530330086002,530330086002,"Block Group 2, Census Tract 86, King County, Washington",2340,250,1357,192,85,50,6,13,555,188,13,20,86,76,238,73,47,37,191,72
1500000US530330086003,530330086003,"Block Group 3, Census Tract 86, King County, Washington",983,182,523,155,81,71,9,18,311,131,0,12,14,17,45,48,0,12,45,48
1500000US530330087001,530330087001,"Block Group 1, Census Tract 87, King County, Washington",1726,325,1300,286,207,143,0,12,111,81,0,12,10,16,98,56,9,14,89,52
1500000US530330087002,530330087002,"Block Group 2, Census Tract 87, King County, Washington",1207,415,454,188,342,246,27,43,63,48,0,12,175,273,146,92,0,12,146,92
1500000US530330087003,530330087003,"Block Group 3, Census Tract 87, King County, Washington",1495,250,920,197,212,114,3,6,169,78,0,12,34,35,157,75,9,14,148,73
1500000US530330088001,530330088001,"Block Group 1, Census Tract 88, King County, Washington",1564,305,1162,252,173,92,8,13,55,49,0,12,28,38,138,69,0,12,138,69
1500000US530330088002,530330088002,"Block Group 2, Census Tract 88, King County, Washington",1334,239,885,182,319,178,14,22,25,29,14,18,18,28,59,52,0,12,59,52
1500000US530330088003,530330088003,"Block Group 3, Census Tract 88, King County, Washington",1218,351,614,180,105,89,0,12,134,143,156,238,137,220,72,60,0,12,72,60
1500000US530330089001,530330089001,"Block Group 1, Census Tract 89, King County, Washington",1063,300,753,245,81,105,0,12,100,104,0,12,16,29,113,89,60,73,53,69
1500000US530330089002,530330089002,"Block Group 2, Census Tract 89, King County, Washington",1771,466,771,301,758,340,0,12,47,56,0,12,0,12,195,148,0,12,195,148
1500000US530330089003,530330089003,"Block Group 3, Census Tract 89, King County, Washington",1328,403,592,266,221,134,0,12,80,81,0,12,9,20,426,356,0,12,426,356
1500000US530330089004,530330089004,"Block Group 4, Census Tract 89, King County, Washington",1201,371,708,254,330,259,44,66,64,65,0,12,9,19,46,76,0,12,46,76
1500000US530330090001,530330090001,"Block Group 1, Census Tract 90, King County, Washington",1440,221,582,178,550,151,19,31,163,101,0,12,0,12,126,68,9,14,117,63
1500000US530330090002,530330090002,"Block Group 2, Census Tract 90, King County, Washington",2110,308,831,219,316,222,8,20,780,190,0,12,10,22,165,122,19,30,146,120
1500000US530330091001,530330091001,"Block Group 1, Census Tract 91, King County, Washington",1322,414,125,63,451,485,69,96,566,231,0,12,0,12,111,97,0,12,111,97
1500000US530330091002,530330091002,"Block Group 2, Census Tract 91, King County, Washington",1444,204,400,128,98,73,0,12,900,215,0,12,0,12,46,32,0,12,46,32
1500000US530330092001,530330092001,"Block Group 1, Census Tract 92, King County, Washington",1324,186,529,143,99,60,60,50,542,138,0,12,14,15,80,67,0,12,80,67
1500000US530330092002,530330092002,"Block Group 2, Census Tract 92, King County, Washington",1289,275,816,206,163,89,79,64,135,111,4,8,28,32,64,39,0,12,64,39
1500000US530330093001,530330093001,"Block Group 1, Census Tract 93, King County, Washington",942,150,456,115,74,72,4,7,261,106,0,12,83,89,64,46,0,12,64,46
1500000US530330093002,530330093002,"Block Group 2, Census Tract 93, King County, Washington",796,284,470,133,123,100,23,32,65,39,0,12,45,68,70,42,0,12,70,42
1500000US530330093003,530330093003,"Block Group 3, Census Tract 93, King County, Washington",977,181,471,116,107,104,0,12,280,99,0,12,18,28,101,68,0,12,101,68
1500000US530330094001,530330094001,"Block Group 1, Census Tract 94, King County, Washington",1690,510,369,167,22,30,0,12,452,211,18,27,746,507,83,89,2,4,81,89
1500000US530330094002,530330094002,"Block Group 2, Census Tract 94, King County, Washington",1404,434,637,352,124,152,0,12,427,205,0,12,0,12,216,145,0,12,216,145
1500000US530330094003,530330094003,"Block Group 3, Census Tract 94, King County, Washington",1033,301,263,146,151,121,0,12,567,239,0,12,0,12,52,35,17,30,35,32
1500000US530330094004,530330094004,"Block Group 4, Census Tract 94, King County, Washington",799,304,345,170,0,12,0,12,415,283,0,12,0,12,39,34,0,12,39,34
1500000US530330094005,530330094005,"Block Group 5, Census Tract 94, King County, Washington",1352,377,454,163,222,154,126,135,226,160,0,12,14,24,310,230,14,23,296,228
1500000US530330095001,530330095001,"Block Group 1, Census Tract 95, King County, Washington",1861,375,1500,335,180,162,0,12,92,75,0,12,0,12,89,62,0,12,89,62
1500000US530330095002,530330095002,"Block Group 2, Census Tract 95, King County, Washington",2171,582,1000,314,893,395,29,38,63,51,0,12,22,34,164,132,0,12,164,132
1500000US530330095003,530330095003,"Block Group 3, Census Tract 95, King County, Washington",1165,257,1012,243,21,35,0,12,85,104,0,12,0,12,47,74,0,12,47,74
1500000US530330095004,530330095004,"Block Group 4, Census Tract 95, King County, Washington",1251,307,591,219,134,120,0,12,342,178,0,12,53,82,131,113,0,12,131,113
1500000US530330096001,530330096001,"Block Group 1, Census Tract 96, King County, Washington",603,203,553,207,0,12,0,12,50,38,0,12,0,12,0,12,0,12,0,12
1500000US530330096002,530330096002,"Block Group 2, Census Tract 96, King County, Washington",1418,347,1109,265,159,252,0,12,62,74,0,12,14,22,74,116,0,12,74,116
1500000US530330096003,530330096003,"Block Group 3, Census Tract 96, King County, Washington",1157,292,923,208,0,12,0,12,150,129,0,12,0,12,84,59,20,31,64,62
1500000US530330096004,530330096004,"Block Group 4, Census Tract 96, King County, Washington",1159,441,925,418,40,53,0,12,26,28,0,12,0,12,168,148,0,12,168,148
1500000US530330096005,530330096005,"Block Group 5, Census Tract 96, King County, Washington",1295,238,1103,205,16,25,0,12,63,58,0,12,45,59,68,75,0,12,68,75
1500000US530330097011,530330097011,"Block Group 1, Census Tract 97.01, King County, Washington",1743,308,1452,292,88,118,0,12,115,76,0,12,22,34,66,76,0,12,66,76
1500000US530330097012,530330097012,"Block Group 2, Census Tract 97.01, King County, Washington",907,216,813,201,0,12,0,12,76,103,0,12,0,12,18,29,0,12,18,29
1500000US530330097013,530330097013,"Block Group 3, Census Tract 97.01, King County, Washington",1322,550,1120,532,0,12,0,12,38,48,0,12,68,109,96,79,42,66,54,44
1500000US530330097014,530330097014,"Block Group 4, Census Tract 97.01, King County, Washington",2164,387,1836,359,0,12,31,35,171,117,0,12,0,12,126,126,0,12,126,126
1500000US530330097021,530330097021,"Block Group 1, Census Tract 97.02, King County, Washington",1957,398,1642,293,37,53,0,12,114,95,0,12,13,19,151,141,0,12,151,141
1500000US530330097022,530330097022,"Block Group 2, Census Tract 97.02, King County, Washington",990,228,956,229,0,12,17,27,0,12,0,12,0,12,17,27,0,12,17,27
1500000US530330097023,530330097023,"Block Group 3, Census Tract 97.02, King County, Washington",753,164,697,158,0,12,0,12,37,43,0,12,0,12,19,29,0,12,19,29
1500000US530330097024,530330097024,"Block Group 4, Census Tract 97.02, King County, Washington",957,230,799,184,3,6,11,16,70,75,0,12,64,70,10,16,0,12,10,16
1500000US530330097025,530330097025,"Block Group 5, Census Tract 97.02, King County, Washington",1180,218,1000,193,0,12,0,12,20,33,0,12,0,12,160,151,0,12,160,151
1500000US530330098001,530330098001,"Block Group 1, Census Tract 98, King County, Washington",1098,238,922,191,14,23,0,12,15,24,0,12,4,10,143,143,0,12,143,143
1500000US530330098002,530330098002,"Block Group 2, Census Tract 98, King County, Washington",1381,354,1361,353,0,12,0,12,20,23,0,12,0,12,0,12,0,12,0,12
1500000US530330098003,530330098003,"Block Group 3, Census Tract 98, King County, Washington",1615,294,1327,256,0,12,0,12,161,100,0,12,0,12,127,148,0,12,127,148
1500000US530330098004,530330098004,"Block Group 4, Census Tract 98, King County, Washington",1342,284,1097,210,23,49,0,12,115,80,0,12,0,12,107,117,0,12,107,117
1500000US530330098005,530330098005,"Block Group 5, Census Tract 98, King County, Washington",1681,379,1263,317,63,79,49,80,176,137,0,12,13,22,117,123,0,12,117,123
1500000US530330099001,530330099001,"Block Group 1, Census Tract 99, King County, Washington",1168,262,1036,267,2,3,22,37,19,28,0,12,51,80,38,41,0,12,38,41
1500000US530330099002,530330099002,"Block Group 2, Census Tract 99, King County, Washington",1689,306,1244,253,45,54,0,12,319,175,0,12,18,30,63,63,0,12,63,63
1500000US530330099003,530330099003,"Block Group 3, Census Tract 99, King County, Washington",1490,259,1071,203,33,38,0,12,204,115,0,12,0,12,182,108,0,12,182,108
1500000US530330099004,530330099004,"Block Group 4, Census Tract 99, King County, Washington",1035,283,813,211,36,39,0,12,88,77,0,12,0,12,98,86,0,12,98,86
1500000US530330100011,530330100011,"Block Group 1, Census Tract 100.01, King County, Washington",923,216,407,148,145,119,22,28,276,181,0,12,0,12,73,56,18,31,55,48
1500000US530330100012,530330100012,"Block Group 2, Census Tract 100.01, King County, Washington",1547,383,748,282,79,78,0,12,600,216,0,12,32,48,88,63,0,12,88,63
1500000US530330100013,530330100013,"Block Group 3, Census Tract 100.01, King County, Washington",1806,297,485,167,955,206,0,12,294,150,0,12,0,12,72,93,0,12,72,93
1500000US530330100021,530330100021,"Block Group 1, Census Tract 100.02, King County, Washington",1097,414,644,336,66,94,99,160,172,75,0,12,0,12,116,110,0,12,116,110
1500000US530330100022,530330100022,"Block Group 2, Census Tract 100.02, King County, Washington",1860,402,1099,341,24,33,0,12,544,346,0,12,112,166,81,50,28,34,53,41
1500000US530330100023,530330100023,"Block Group 3, Census Tract 100.02, King County, Washington",962,202,392,147,110,102,0,12,360,164,12,21,13,19,75,65,0,12,75,65
1500000US530330100024,530330100024,"Block Group 4, Census Tract 100.02, King County, Washington",1081,218,420,114,60,45,0,12,393,184,0,12,76,73,132,95,0,12,132,95
1500000US530330101001,530330101001,"Block Group 1, Census Tract 101, King County, Washington",1120,491,518,182,427,503,0,12,151,130,0,12,0,12,24,35,0,12,24,35
1500000US530330101002,530330101002,"Block Group 2, Census Tract 101, King County, Washington",852,185,529,134,146,91,36,56,66,52,0,12,32,56,43,38,0,12,43,38
1500000US530330101003,530330101003,"Block Group 3, Census Tract 101, King County, Washington",1783,451,381,214,563,352,0,12,541,295,23,37,45,70,230,204,0,12,230,204
1500000US530330101004,530330101004,"Block Group 4, Census Tract 101, King County, Washington",1858,461,607,234,649,301,0,12,346,195,0,12,13,21,243,253,0,12,243,253
1500000US530330101005,530330101005,"Block Group 5, Census Tract 101, King County, Washington",1836,355,832,206,675,320,0,12,274,167,0,12,0,12,55,63,0,12,55,63
1500000US530330102001,530330102001,"Block Group 1, Census Tract 102, King County, Washington",1478,188,1126,169,134,85,0,12,158,110,0,12,0,12,60,44,0,12,60,44
1500000US530330102002,530330102002,"Block Group 2, Census Tract 102, King County, Washington",873,140,694,154,27,26,0,12,108,83,0,12,15,17,29,26,7,11,22,23
1500000US530330102003,530330102003,"Block Group 3, Census Tract 102, King County, Washington",1110,226,379,124,152,95,0,12,497,210,0,12,11,17,71,59,0,12,71,59
1500000US530330102004,530330102004,"Block Group 4, Census Tract 102, King County, Washington",1081,206,826,207,118,73,4,7,43,32,0,12,10,17,80,58,0,12,80,58
1500000US530330103001,530330103001,"Block Group 1, Census Tract 103, King County, Washington",1023,274,801,273,13,21,0,12,69,112,0,12,0,12,140,92,0,12,140,92
1500000US530330103002,530330103002,"Block Group 2, Census Tract 103, King County, Washington",1668,597,653,263,538,549,0,12,361,224,0,12,0,12,116,79,0,12,116,79
1500000US530330103003,530330103003,"Block Group 3, Census Tract 103, King County, Washington",1360,494,177,102,728,407,0,12,410,280,0,12,0,12,45,52,0,12,45,52
1500000US530330103004,530330103004,"Block Group 4, Census Tract 103, King County, Washington",1070,392,346,141,310,170,19,31,311,291,0,12,0,12,84,83,0,12,84,83
1500000US530330103005,530330103005,"Block Group 5, Census Tract 103, King County, Washington",1276,296,951,254,97,101,63,86,113,94,0,12,0,12,52,50,0,12,52,50
1500000US530330104011,530330104011,"Block Group 1, Census Tract 104.01, King County, Washington",1232,234,362,160,205,99,0,12,499,191,0,12,103,128,63,48,0,12,63,48
1500000US530330104012,530330104012,"Block Group 2, Census Tract 104.01, King County, Washington",1938,312,398,143,348,154,0,12,995,208,0,12,30,46,167,170,0,12,167,170
1500000US530330104013,530330104013,"Block Group 3, Census Tract 104.01, King County, Washington",1273,335,81,62,21,34,0,12,998,267,0,12,144,194,29,36,0,12,29,36
1500000US530330104021,530330104021,"Block Group 1, Census Tract 104.02, King County, Washington",1234,258,293,121,106,128,9,14,725,214,0,12,29,46,72,66,0,12,72,66
1500000US530330104022,530330104022,"Block Group 2, Census Tract 104.02, King County, Washington",1272,282,281,107,193,127,0,12,675,259,0,12,10,17,113,68,0,12,113,68
1500000US530330104023,530330104023,"Block Group 3, Census Tract 104.02, King County, Washington",777,230,181,102,28,48,0,12,461,235,0,12,61,94,46,44,0,12,46,44
1500000US530330104024,530330104024,"Block Group 4, Census Tract 104.02, King County, Washington",1622,404,671,290,201,234,0,12,632,277,0,12,61,95,57,52,0,12,57,52
1500000US530330105001,530330105001,"Block Group 1, Census Tract 105, King County, Washington",1032,228,866,226,42,52,0,12,98,62,0,12,0,12,26,32,0,12,26,32
1500000US530330105002,530330105002,"Block Group 2, Census Tract 105, King County, Washington",1129,267,860,249,32,52,0,12,70,68,0,12,15,23,152,124,16,27,136,121
1500000US530330105003,530330105003,"Block Group 3, Census Tract 105, King County, Washington",1172,327,1142,330,0,12,0,12,11,17,0,12,0,12,19,29,0,12,19,29
1500000US530330105004,530330105004,"Block Group 4, Census Tract 105, King County, Washington",2042,405,1652,395,33,38,12,19,250,126,0,12,0,12,95,73,0,12,95,73
1500000US530330105005,530330105005,"Block Group 5, Census Tract 105, King County, Washington",1478,298,1224,272,43,50,0,12,105,70,0,12,17,26,89,59,14,22,75,55
1500000US530330106001,530330106001,"Block Group 1, Census Tract 106, King County, Washington",1776,333,1379,294,0,12,0,12,212,128,0,12,44,84,141,117,0,12,141,117
1500000US530330106002,530330106002,"Block Group 2, Census Tract 106, King County, Washington",1124,257,742,227,105,105,16,23,79,90,0,12,28,31,154,116,0,12,154,116
1500000US530330106003,530330106003,"Block Group 3, Census Tract 106, King County, Washington",1504,278,1154,259,52,64,86,73,125,85,18,30,0,12,69,58,0,12,69,58
1500000US530330106004,530330106004,"Block Group 4, Census Tract 106, King County, Washington",1038,316,987,302,2,5,0,12,2,4,0,12,0,12,47,52,0,12,47,52
1500000US530330106005,530330106005,"Block Group 5, Census Tract 106, King County, Washington",1781,320,1559,290,35,44,0,12,108,109,0,12,21,34,58,47,0,12,58,47
1500000US530330106006,530330106006,"Block Group 6, Census Tract 106, King County, Washington",933,210,745,178,51,78,0,12,48,42,0,12,18,30,71,67,0,12,71,67
1500000US530330107011,530330107011,"Block Group 1, Census Tract 107.01, King County, Washington",2413,299,1129,289,751,251,0,12,297,139,147,141,24,38,65,40,21,23,44,32
1500000US530330107012,530330107012,"Block Group 2, Census Tract 107.01, King County, Washington",1289,284,733,196,288,134,0,12,109,87,0,12,70,55,89,66,0,12,89,66
1500000US530330107021,530330107021,"Block Group 1, Census Tract 107.02, King County, Washington",1201,322,636,194,45,71,0,12,303,229,0,12,38,38,179,185,0,12,179,185
1500000US530330107022,530330107022,"Block Group 2, Census Tract 107.02, King County, Washington",1727,414,388,150,844,396,0,12,416,242,0,12,11,17,68,63,0,12,68,63
1500000US530330107023,530330107023,"Block Group 3, Census Tract 107.02, King County, Washington",1458,504,355,171,866,511,0,12,35,38,0,12,178,225,24,24,0,12,24,24
1500000US530330108001,530330108001,"Block Group 1, Census Tract 108, King County, Washington",1229,262,599,127,131,124,0,12,347,165,50,125,20,26,82,53,6,10,76,52
1500000US530330108002,530330108002,"Block Group 2, Census Tract 108, King County, Washington",1320,363,657,159,231,170,0,12,231,215,23,40,9,14,169,114,16,25,153,118
1500000US530330108003,530330108003,"Block Group 3, Census Tract 108, King County, Washington",2296,473,1257,262,180,126,0,12,499,247,20,26,9,16,331,240,0,12,331,240
1500000US530330109001,530330109001,"Block Group 1, Census Tract 109, King County, Washington",782,133,586,115,14,16,23,29,9,47,19,29,82,113,49,32,6,9,43,31
1500000US530330109002,530330109002,"Block Group 2, Census Tract 109, King County, Washington",327,85,270,84,7,11,0,12,7,10,0,12,0,12,43,45,0,12,43,45
1500000US530330110011,530330110011,"Block Group 1, Census Tract 110.01, King County, Washington",1281,372,363,128,289,266,0,12,615,232,0,12,0,12,14,17,0,12,14,17
1500000US530330110012,530330110012,"Block Group 2, Census Tract 110.01, King County, Washington",1003,309,200,85,241,168,10,15,453,192,21,49,11,25,67,67,0,12,67,67
1500000US530330110013,530330110013,"Block Group 3, Census Tract 110.01, King County, Washington",2510,443,223,183,1108,312,0,12,997,297,0,12,136,154,46,50,0,12,46,50
1500000US530330110021,530330110021,"Block Group 1, Census Tract 110.02, King County, Washington",993,290,121,68,53,84,71,92,668,248,34,54,15,22,31,44,0,12,31,44
1500000US530330110022,530330110022,"Block Group 2, Census Tract 110.02, King County, Washington",2756,562,90,71,1485,542,72,103,1087,214,0,12,0,12,22,26,0,12,22,26
1500000US530330110023,530330110023,"Block Group 3, Census Tract 110.02, King County, Washington",1049,292,213,114,30,46,33,52,773,282,0,12,0,12,0,12,0,12,0,12
1500000US530330111011,530330111011,"Block Group 1, Census Tract 111.01, King County, Washington",970,289,188,99,523,215,19,31,105,115,11,18,8,12,116,89,0,12,116,89
1500000US530330111012,530330111012,"Block Group 2, Census Tract 111.01, King County, Washington",1417,346,702,224,103,90,0,12,553,327,0,12,9,15,50,33,0,12,50,33
1500000US530330111013,530330111013,"Block Group 3, Census Tract 111.01, King County, Washington",1381,364,195,80,153,120,13,24,839,276,0,12,0,12,181,113,0,12,181,113
1500000US530330111014,530330111014,"Block Group 4, Census Tract 111.01, King County, Washington",1369,358,119,83,227,260,9,15,821,240,52,88,62,99,79,94,0,12,79,94
1500000US530330111021,530330111021,"Block Group 1, Census Tract 111.02, King County, Washington",1211,228,958,231,14,14,0,12,118,54,0,12,18,27,103,63,0,12,103,63
1500000US530330111022,530330111022,"Block Group 2, Census Tract 111.02, King County, Washington",1228,456,381,151,109,76,0,12,490,361,0,12,192,260,56,50,0,12,56,50
1500000US530330111023,530330111023,"Block Group 3, Census Tract 111.02, King County, Washington",1194,459,374,406,263,153,0,12,204,163,0,12,165,146,188,210,0,12,188,210
1500000US530330111024,530330111024,"Block Group 4, Census Tract 111.02, King County, Washington",1056,432,420,160,44,29,10,16,405,389,0,12,140,183,37,41,0,12,37,41
1500000US530330112001,530330112001,"Block Group 1, Census Tract 112, King County, Washington",1042,290,619,215,12,19,25,37,309,154,47,72,0,12,30,39,0,12,30,39
1500000US530330112002,530330112002,"Block Group 2, Census Tract 112, King County, Washington",804,209,479,176,43,60,0,12,51,60,0,12,199,205,32,60,3,12,29,50
1500000US530330112003,530330112003,"Block Group 3, Census Tract 112, King County, Washington",1975,462,951,416,138,82,0,12,35,59,140,123,118,117,593,483,26,36,567,485
1500000US530330113001,530330113001,"Block Group 1, Census Tract 113, King County, Washington",2271,409,1446,254,200,103,0,12,291,255,0,12,0,12,334,362,216,343,118,122
1500000US530330113002,530330113002,"Block Group 2, Census Tract 113, King County, Washington",1428,475,442,124,21,38,0,12,242,189,44,49,0,12,679,413,0,12,679,413
1500000US530330113003,530330113003,"Block Group 3, Census Tract 113, King County, Washington",780,328,392,146,45,77,0,12,108,117,0,12,11,18,224,215,0,12,224,215
1500000US530330113004,530330113004,"Block Group 4, Census Tract 113, King County, Washington",1089,225,772,208,28,50,13,20,86,114,0,12,29,50,161,105,0,12,161,105
1500000US530330113005,530330113005,"Block Group 5, Census Tract 113, King County, Washington",1404,401,497,171,28,49,14,23,622,366,1,4,138,218,104,91,0,12,104,91
1500000US530330114011,530330114011,"Block Group 1, Census Tract 114.01, King County, Washington",1447,289,758,196,139,118,0,12,204,109,36,54,145,132,165,143,0,12,165,143
1500000US530330114012,530330114012,"Block Group 2, Census Tract 114.01, King County, Washington",1180,286,597,194,256,173,0,12,87,76,0,12,161,238,79,51,9,15,70,48
1500000US530330114013,530330114013,"Block Group 3, Census Tract 114.01, King County, Washington",1641,250,993,255,236,187,25,36,127,88,0,12,189,267,71,57,3,5,68,56
1500000US530330114021,530330114021,"Block Group 1, Census Tract 114.02, King County, Washington",1363,197,574,191,26,25,36,57,294,145,153,82,146,128,134,76,0,12,134,76
1500000US530330114022,530330114022,"Block Group 2, Census Tract 114.02, King County, Washington",1660,343,893,253,377,237,21,35,180,156,0,12,46,39,143,112,7,11,136,110
1500000US530330114023,530330114023,"Block Group 3, Census Tract 114.02, King County, Washington",1550,234,962,164,324,189,15,23,164,117,0,12,76,117,9,14,0,12,9,14
1500000US530330115001,530330115001,"Block Group 1, Census Tract 115, King County, Washington",1414,250,1148,244,97,98,0,12,82,60,0,12,10,15,77,44,25,27,52,35
1500000US530330115002,530330115002,"Block Group 2, Census Tract 115, King County, Washington",1503,228,1195,218,58,33,0,12,175,82,0,12,13,21,62,43,8,13,54,41
1500000US530330115003,530330115003,"Block Group 3, Census Tract 115, King County, Washington",1533,240,1093,208,46,51,64,95,109,122,0,12,121,138,100,65,0,12,100,65
1500000US530330116001,530330116001,"Block Group 1, Census Tract 116, King County, Washington",1369,276,1343,277,0,12,6,11,0,12,0,12,0,12,20,30,0,12,20,30
1500000US530330116002,530330116002,"Block Group 2, Census Tract 116, King County, Washington",1176,307,1031,268,16,24,0,12,20,35,0,12,77,72,32,44,0,12,32,44
1500000US530330116003,530330116003,"Block Group 3, Census Tract 116, King County, Washington",1292,231,1090,209,0,12,0,12,76,56,0,12,0,12,126,128,0,12,126,128
1500000US530330116004,530330116004,"Block Group 4, Census Tract 116, King County, Washington",1100,284,790,239,24,32,77,60,44,55,0,12,5,12,160,140,0,12,160,140
1500000US530330116005,530330116005,"Block Group 5, Census Tract 116, King County, Washington",1039,293,941,271,0,12,0,12,59,76,0,12,16,26,23,38,0,12,23,38
1500000US530330116006,530330116006,"Block Group 6, Census Tract 116, King County, Washington",1025,213,976,216,1,4,0,12,2,4,0,12,0,12,46,57,0,12,46,57
1500000US530330117001,530330117001,"Block Group 1, Census Tract 117, King County, Washington",1193,390,135,102,539,297,10,21,340,199,138,193,0,12,31,49,0,12,31,49
1500000US530330117002,530330117002,"Block Group 2, Census Tract 117, King County, Washington",1532,325,400,221,293,231,14,32,521,206,71,107,43,67,190,209,9,15,181,209
1500000US530330117003,530330117003,"Block Group 3, Census Tract 117, King County, Washington",1771,457,144,79,355,259,9,14,764,255,6,10,51,50,442,393,12,21,430,391
1500000US530330117004,530330117004,"Block Group 4, Census Tract 117, King County, Washington",903,312,303,181,160,141,0,12,416,237,0,12,0,12,24,26,0,12,24,26
1500000US530330118001,530330118001,"Block Group 1, Census Tract 118, King County, Washington",565,196,348,117,75,64,0,12,19,31,0,12,68,76,55,69,0,12,55,69
1500000US530330118002,530330118002,"Block Group 2, Census Tract 118, King County, Washington",817,450,309,128,83,68,0,12,217,248,0,12,0,12,208,288,0,12,208,288
1500000US530330118003,530330118003,"Block Group 3, Census Tract 118, King County, Washington",815,369,449,361,27,32,0,12,246,187,0,12,0,12,93,87,0,12,93,87
1500000US530330118004,530330118004,"Block Group 4, Census Tract 118, King County, Washington",1639,449,185,116,764,320,99,117,385,257,0,12,0,12,206,196,0,12,206,196
1500000US530330118005,530330118005,"Block Group 5, Census Tract 118, King County, Washington",1682,409,503,347,283,207,0,12,694,263,0,12,176,219,26,29,0,12,26,29
1500000US530330118006,530330118006,"Block Group 6, Census Tract 118, King County, Washington",2671,671,593,368,1357,606,13,21,379,273,0,12,263,213,66,52,23,34,43,40
1500000US530330119001,530330119001,"Block Group 1, Census Tract 119, King County, Washington",1803,479,444,178,162,152,3,6,677,256,19,29,235,157,263,266,0,12,263,266
1500000US530330119002,530330119002,"Block Group 2, Census Tract 119, King County, Washington",1295,430,551,243,246,168,0,12,216,145,282,373,0,12,0,12,0,12,0,12
1500000US530330119003,530330119003,"Block Group 3, Census Tract 119, King County, Washington",1176,559,260,130,360,153,0,12,455,480,0,12,18,29,83,94,12,20,71,91
1500000US530330119004,530330119004,"Block Group 4, Census Tract 119, King County, Washington",2121,656,188,157,784,409,0,12,903,486,0,12,0,12,246,370,0,12,246,370
1500000US530330119005,530330119005,"Block Group 5, Census Tract 119, King County, Washington",1197,373,422,112,267,226,0,12,436,338,0,12,0,12,72,68,0,12,72,68
1500000US530330120001,530330120001,"Block Group 1, Census Tract 120, King County, Washington",1099,196,886,160,0,12,93,101,52,36,0,12,0,12,68,72,0,12,68,72
1500000US530330120002,530330120002,"Block Group 2, Census Tract 120, King County, Washington",976,166,868,157,0,12,0,12,18,20,0,12,0,12,90,59,0,12,90,59
1500000US530330120003,530330120003,"Block Group 3, Census Tract 120, King County, Washington",1421,246,1159,186,204,232,15,23,10,16,25,42,0,12,8,14,0,12,8,14
1500000US530330121001,530330121001,"Block Group 1, Census Tract 121, King County, Washington",928,136,760,145,0,12,0,12,35,42,0,12,66,67,67,59,0,12,67,59
1500000US530330121002,530330121002,"Block Group 2, Census Tract 121, King County, Washington",1803,224,1415,240,62,75,23,30,93,49,126,181,31,36,53,37,0,12,53,37
1500000US530330201001,530330201001,"Block Group 1, Census Tract 201, King County, Washington",1316,265,1100,210,52,51,5,12,108,78,0,12,11,18,40,41,11,19,29,38
1500000US530330201002,530330201002,"Block Group 2, Census Tract 201, King County, Washington",840,137,687,121,27,40,5,9,112,70,0,12,0,12,9,15,0,12,9,15
1500000US530330201003,530330201003,"Block Group 3, Census Tract 201, King County, Washington",1065,141,918,143,0,12,0,12,121,73,0,12,0,12,26,39,0,12,26,39
1500000US530330202001,530330202001,"Block Group 1, Census Tract 202, King County, Washington",1077,321,725,254,0,12,0,12,252,206,0,12,0,12,100,108,0,12,100,108
1500000US530330202002,530330202002,"Block Group 2, Census Tract 202, King County, Washington",1392,319,1320,338,0,12,0,12,14,24,0,12,58,78,0,12,0,12,0,12
1500000US530330202003,530330202003,"Block Group 3, Census Tract 202, King County, Washington",717,202,599,191,61,100,14,23,34,40,0,12,0,12,9,15,0,12,9,15
1500000US530330202004,530330202004,"Block Group 4, Census Tract 202, King County, Washington",1030,289,912,283,19,29,0,12,57,86,0,12,0,12,42,50,0,12,42,50
1500000US530330202005,530330202005,"Block Group 5, Census Tract 202, King County, Washington",1165,291,777,246,53,85,0,12,104,81,0,12,11,29,220,151,0,12,220,151
