Id,Id2,Geography,Med_Hh_Income,Margin of Error; Median household income in the past 12 months (in 2014 Inflation-adjusted dollars)
1500000US530330087001,530330087001,"Block Group 1, Census Tract 87, King County, Washington",58281,18977
1500000US530330087002,530330087002,"Block Group 2, Census Tract 87, King County, Washington",52361,14618
1500000US530330087003,530330087003,"Block Group 3, Census Tract 87, King County, Washington",56434,14340
1500000US530330088001,530330088001,"Block Group 1, Census Tract 88, King County, Washington",92500,25587
1500000US530330088002,530330088002,"Block Group 2, Census Tract 88, King County, Washington",76500,11926
1500000US530330088003,530330088003,"Block Group 3, Census Tract 88, King County, Washington",74191,11670
1500000US530330089001,530330089001,"Block Group 1, Census Tract 89, King County, Washington",79500,19610
1500000US530330089002,530330089002,"Block Group 2, Census Tract 89, King County, Washington",59806,56357
1500000US530330089003,530330089003,"Block Group 3, Census Tract 89, King County, Washington",54412,18935
1500000US530330089004,530330089004,"Block Group 4, Census Tract 89, King County, Washington",68920,24728
1500000US530330090001,530330090001,"Block Group 1, Census Tract 90, King County, Washington",53167,12468
1500000US530330090002,530330090002,"Block Group 2, Census Tract 90, King County, Washington",32452,9255
1500000US530330091001,530330091001,"Block Group 1, Census Tract 91, King County, Washington",27861,7951
1500000US530330091002,530330091002,"Block Group 2, Census Tract 91, King County, Washington",27102,6350
1500000US530330092001,530330092001,"Block Group 1, Census Tract 92, King County, Washington",24167,6805
1500000US530330092002,530330092002,"Block Group 2, Census Tract 92, King County, Washington",20938,18561
1500000US530330093001,530330093001,"Block Group 1, Census Tract 93, King County, Washington",44575,5507
1500000US530330093002,530330093002,"Block Group 2, Census Tract 93, King County, Washington",140875,51217
1500000US530330093003,530330093003,"Block Group 3, Census Tract 93, King County, Washington",57105,21405
1500000US530330094001,530330094001,"Block Group 1, Census Tract 94, King County, Washington",29352,36189
1500000US530330094002,530330094002,"Block Group 2, Census Tract 94, King County, Washington",49423,23885
1500000US530330094003,530330094003,"Block Group 3, Census Tract 94, King County, Washington",47230,13598
1500000US530330094004,530330094004,"Block Group 4, Census Tract 94, King County, Washington",49286,9920
1500000US530330094005,530330094005,"Block Group 5, Census Tract 94, King County, Washington",52583,30225
1500000US530330095001,530330095001,"Block Group 1, Census Tract 95, King County, Washington",88088,28909
1500000US530330095002,530330095002,"Block Group 2, Census Tract 95, King County, Washington",49764,47309
1500000US530330095003,530330095003,"Block Group 3, Census Tract 95, King County, Washington",148500,27627
1500000US530330095004,530330095004,"Block Group 4, Census Tract 95, King County, Washington",54402,57927
1500000US530330096001,530330096001,"Block Group 1, Census Tract 96, King County, Washington",109158,51914
1500000US530330096002,530330096002,"Block Group 2, Census Tract 96, King County, Washington",42150,10555
1500000US530330096003,530330096003,"Block Group 3, Census Tract 96, King County, Washington",99231,48498
1500000US530330096004,530330096004,"Block Group 4, Census Tract 96, King County, Washington",87886,22592
1500000US530330096005,530330096005,"Block Group 5, Census Tract 96, King County, Washington",84250,20596
1500000US530330097011,530330097011,"Block Group 1, Census Tract 97.01, King County, Washington",91146,28394
1500000US530330097012,530330097012,"Block Group 2, Census Tract 97.01, King County, Washington",73438,18804
1500000US530330097013,530330097013,"Block Group 3, Census Tract 97.01, King County, Washington",51250,26709
1500000US530330097014,530330097014,"Block Group 4, Census Tract 97.01, King County, Washington",104659,72661
1500000US530330097021,530330097021,"Block Group 1, Census Tract 97.02, King County, Washington",124825,31523
1500000US530330097022,530330097022,"Block Group 2, Census Tract 97.02, King County, Washington",98529,47960
1500000US530330097023,530330097023,"Block Group 3, Census Tract 97.02, King County, Washington",78304,21395
1500000US530330097024,530330097024,"Block Group 4, Census Tract 97.02, King County, Washington",114531,44682
1500000US530330097025,530330097025,"Block Group 5, Census Tract 97.02, King County, Washington",98250,46184
1500000US530330098001,530330098001,"Block Group 1, Census Tract 98, King County, Washington",110208,73406
1500000US530330098002,530330098002,"Block Group 2, Census Tract 98, King County, Washington",92939,37842
1500000US530330098003,530330098003,"Block Group 3, Census Tract 98, King County, Washington",106731,14026
1500000US530330098004,530330098004,"Block Group 4, Census Tract 98, King County, Washington",63648,11507
1500000US530330098005,530330098005,"Block Group 5, Census Tract 98, King County, Washington",47582,5734
1500000US530330099001,530330099001,"Block Group 1, Census Tract 99, King County, Washington",75662,25692
1500000US530330099002,530330099002,"Block Group 2, Census Tract 99, King County, Washington",81597,27331
1500000US530330099003,530330099003,"Block Group 3, Census Tract 99, King County, Washington",63482,13390
1500000US530330099004,530330099004,"Block Group 4, Census Tract 99, King County, Washington",62083,27112
1500000US530330100011,530330100011,"Block Group 1, Census Tract 100.01, King County, Washington",82500,27124
1500000US530330100012,530330100012,"Block Group 2, Census Tract 100.01, King County, Washington",68906,17105
1500000US530330100013,530330100013,"Block Group 3, Census Tract 100.01, King County, Washington",35707,10122
1500000US530330100021,530330100021,"Block Group 1, Census Tract 100.02, King County, Washington",47250,64758
1500000US530330100022,530330100022,"Block Group 2, Census Tract 100.02, King County, Washington",66271,4004
1500000US530330100023,530330100023,"Block Group 3, Census Tract 100.02, King County, Washington",89821,71133
1500000US530330100024,530330100024,"Block Group 4, Census Tract 100.02, King County, Washington",52303,15884
1500000US530330101001,530330101001,"Block Group 1, Census Tract 101, King County, Washington",84464,60671
1500000US530330101002,530330101002,"Block Group 2, Census Tract 101, King County, Washington",63295,35916
1500000US530330101003,530330101003,"Block Group 3, Census Tract 101, King County, Washington",59706,47821
1500000US530330101004,530330101004,"Block Group 4, Census Tract 101, King County, Washington",36875,38571
1500000US530330101005,530330101005,"Block Group 5, Census Tract 101, King County, Washington",72500,17954
1500000US530330102001,530330102001,"Block Group 1, Census Tract 102, King County, Washington",93864,14260
1500000US530330102002,530330102002,"Block Group 2, Census Tract 102, King County, Washington",111625,24354
1500000US530330102003,530330102003,"Block Group 3, Census Tract 102, King County, Washington",51964,42993
1500000US530330102004,530330102004,"Block Group 4, Census Tract 102, King County, Washington",79875,16976
1500000US530330103001,530330103001,"Block Group 1, Census Tract 103, King County, Washington",69123,10692
1500000US530330103002,530330103002,"Block Group 2, Census Tract 103, King County, Washington",51061,12208
1500000US530330103003,530330103003,"Block Group 3, Census Tract 103, King County, Washington",29206,8012
1500000US530330103004,530330103004,"Block Group 4, Census Tract 103, King County, Washington",31289,18651
1500000US530330103005,530330103005,"Block Group 5, Census Tract 103, King County, Washington",57461,11857
1500000US530330104011,530330104011,"Block Group 1, Census Tract 104.01, King County, Washington",65662,20651
1500000US530330104012,530330104012,"Block Group 2, Census Tract 104.01, King County, Washington",51250,36184
1500000US530330104013,530330104013,"Block Group 3, Census Tract 104.01, King County, Washington",67115,12707
1500000US530330104021,530330104021,"Block Group 1, Census Tract 104.02, King County, Washington",81944,62904
1500000US530330104022,530330104022,"Block Group 2, Census Tract 104.02, King County, Washington",80882,48979
1500000US530330104023,530330104023,"Block Group 3, Census Tract 104.02, King County, Washington",59010,31921
1500000US530330104024,530330104024,"Block Group 4, Census Tract 104.02, King County, Washington",79732,16177
1500000US530330105001,530330105001,"Block Group 1, Census Tract 105, King County, Washington",40063,19306
1500000US530330105002,530330105002,"Block Group 2, Census Tract 105, King County, Washington",69537,15811
1500000US530330105003,530330105003,"Block Group 3, Census Tract 105, King County, Washington",81319,43591
1500000US530330105004,530330105004,"Block Group 4, Census Tract 105, King County, Washington",49167,13511
1500000US530330105005,530330105005,"Block Group 5, Census Tract 105, King County, Washington",51685,18217
1500000US530330106001,530330106001,"Block Group 1, Census Tract 106, King County, Washington",139500,21036
1500000US530330106002,530330106002,"Block Group 2, Census Tract 106, King County, Washington",83173,51759
1500000US530330106003,530330106003,"Block Group 3, Census Tract 106, King County, Washington",70096,16781
1500000US530330106004,530330106004,"Block Group 4, Census Tract 106, King County, Washington",71667,41306
1500000US530330106005,530330106005,"Block Group 5, Census Tract 106, King County, Washington",100900,31415
1500000US530330106006,530330106006,"Block Group 6, Census Tract 106, King County, Washington",63125,36240
1500000US530330107011,530330107011,"Block Group 1, Census Tract 107.01, King County, Washington",41875,26831
1500000US530330107012,530330107012,"Block Group 2, Census Tract 107.01, King County, Washington",64432,28708
1500000US530330107021,530330107021,"Block Group 1, Census Tract 107.02, King County, Washington",84148,13648
1500000US530330107022,530330107022,"Block Group 2, Census Tract 107.02, King County, Washington",25547,13990
1500000US530330107023,530330107023,"Block Group 3, Census Tract 107.02, King County, Washington",26774,8751
1500000US530330108001,530330108001,"Block Group 1, Census Tract 108, King County, Washington",63750,27359
1500000US530330108002,530330108002,"Block Group 2, Census Tract 108, King County, Washington",54196,20454
1500000US530330108003,530330108003,"Block Group 3, Census Tract 108, King County, Washington",74904,5509
1500000US530330109001,530330109001,"Block Group 1, Census Tract 109, King County, Washington",38438,16994
1500000US530330109002,530330109002,"Block Group 2, Census Tract 109, King County, Washington",46771,14692
1500000US530330110011,530330110011,"Block Group 1, Census Tract 110.01, King County, Washington",42670,13001
1500000US530330110012,530330110012,"Block Group 2, Census Tract 110.01, King County, Washington",15833,12761
1500000US530330110013,530330110013,"Block Group 3, Census Tract 110.01, King County, Washington",29744,19394
1500000US530330110021,530330110021,"Block Group 1, Census Tract 110.02, King County, Washington",44531,12979
1500000US530330110022,530330110022,"Block Group 2, Census Tract 110.02, King County, Washington",27269,6610
1500000US530330110023,530330110023,"Block Group 3, Census Tract 110.02, King County, Washington",53235,11482
1500000US530330111011,530330111011,"Block Group 1, Census Tract 111.01, King County, Washington",32556,26217
1500000US530330111012,530330111012,"Block Group 2, Census Tract 111.01, King County, Washington",49669,11796
1500000US530330111013,530330111013,"Block Group 3, Census Tract 111.01, King County, Washington",59760,21581
1500000US530330111014,530330111014,"Block Group 4, Census Tract 111.01, King County, Washington",84297,13919
1500000US530330111021,530330111021,"Block Group 1, Census Tract 111.02, King County, Washington",107035,32463
1500000US530330111022,530330111022,"Block Group 2, Census Tract 111.02, King County, Washington",56583,15379
1500000US530330111023,530330111023,"Block Group 3, Census Tract 111.02, King County, Washington",25167,20137
1500000US530330111024,530330111024,"Block Group 4, Census Tract 111.02, King County, Washington",79167,17177
1500000US530330112001,530330112001,"Block Group 1, Census Tract 112, King County, Washington",37656,24805
1500000US530330112002,530330112002,"Block Group 2, Census Tract 112, King County, Washington",40769,7830
1500000US530330112003,530330112003,"Block Group 3, Census Tract 112, King County, Washington",31905,13824
1500000US530330113001,530330113001,"Block Group 1, Census Tract 113, King County, Washington",26803,6254
1500000US530330113002,530330113002,"Block Group 2, Census Tract 113, King County, Washington",63897,40278
1500000US530330113003,530330113003,"Block Group 3, Census Tract 113, King County, Washington",59503,8232
1500000US530330113004,530330113004,"Block Group 4, Census Tract 113, King County, Washington",91833,49140
1500000US530330113005,530330113005,"Block Group 5, Census Tract 113, King County, Washington",76591,10741
1500000US530330114011,530330114011,"Block Group 1, Census Tract 114.01, King County, Washington",48201,10965
1500000US530330114012,530330114012,"Block Group 2, Census Tract 114.01, King County, Washington",54479,21667
1500000US530330114013,530330114013,"Block Group 3, Census Tract 114.01, King County, Washington",70000,4806
1500000US530330114021,530330114021,"Block Group 1, Census Tract 114.02, King County, Washington",54896,14419
1500000US530330114022,530330114022,"Block Group 2, Census Tract 114.02, King County, Washington",45625,11663
1500000US530330114023,530330114023,"Block Group 3, Census Tract 114.02, King County, Washington",36154,11227
1500000US530330115001,530330115001,"Block Group 1, Census Tract 115, King County, Washington",74702,10754
1500000US530330115002,530330115002,"Block Group 2, Census Tract 115, King County, Washington",96000,20604
1500000US530330115003,530330115003,"Block Group 3, Census Tract 115, King County, Washington",50861,10122
1500000US530330116001,530330116001,"Block Group 1, Census Tract 116, King County, Washington",72153,45620
1500000US530330116002,530330116002,"Block Group 2, Census Tract 116, King County, Washington",107946,48340
1500000US530330116003,530330116003,"Block Group 3, Census Tract 116, King County, Washington",103875,16026
1500000US530330116004,530330116004,"Block Group 4, Census Tract 116, King County, Washington",97981,20917
1500000US530330116005,530330116005,"Block Group 5, Census Tract 116, King County, Washington",140515,11297
1500000US530330116006,530330116006,"Block Group 6, Census Tract 116, King County, Washington",70625,22581
1500000US530330117001,530330117001,"Block Group 1, Census Tract 117, King County, Washington",30804,6695
1500000US530330117002,530330117002,"Block Group 2, Census Tract 117, King County, Washington",61108,12383
1500000US530330117003,530330117003,"Block Group 3, Census Tract 117, King County, Washington",60729,49625
1500000US530330117004,530330117004,"Block Group 4, Census Tract 117, King County, Washington",81449,12060
1500000US530330118001,530330118001,"Block Group 1, Census Tract 118, King County, Washington",95292,10790
1500000US530330118002,530330118002,"Block Group 2, Census Tract 118, King County, Washington",45000,54331
1500000US530330118003,530330118003,"Block Group 3, Census Tract 118, King County, Washington",60313,11096
1500000US530330118004,530330118004,"Block Group 4, Census Tract 118, King County, Washington",15543,6346
1500000US530330118005,530330118005,"Block Group 5, Census Tract 118, King County, Washington",44018,9446
1500000US530330118006,530330118006,"Block Group 6, Census Tract 118, King County, Washington",26677,3243
1500000US530330119001,530330119001,"Block Group 1, Census Tract 119, King County, Washington",76801,20383
1500000US530330119002,530330119002,"Block Group 2, Census Tract 119, King County, Washington",68646,23289
1500000US530330119003,530330119003,"Block Group 3, Census Tract 119, King County, Washington",61705,31465
1500000US530330119004,530330119004,"Block Group 4, Census Tract 119, King County, Washington",48071,11617
1500000US530330119005,530330119005,"Block Group 5, Census Tract 119, King County, Washington",84583,33375
1500000US530330120001,530330120001,"Block Group 1, Census Tract 120, King County, Washington",56375,23848
1500000US530330120002,530330120002,"Block Group 2, Census Tract 120, King County, Washington",101406,21217
1500000US530330120003,530330120003,"Block Group 3, Census Tract 120, King County, Washington",97692,32552
1500000US530330121001,530330121001,"Block Group 1, Census Tract 121, King County, Washington",122031,33167
1500000US530330121002,530330121002,"Block Group 2, Census Tract 121, King County, Washington",95479,18723
1500000US530330201001,530330201001,"Block Group 1, Census Tract 201, King County, Washington",68036,19691
1500000US530330201002,530330201002,"Block Group 2, Census Tract 201, King County, Washington",54342,46588
1500000US530330201003,530330201003,"Block Group 3, Census Tract 201, King County, Washington",140536,22350
1500000US530330202001,530330202001,"Block Group 1, Census Tract 202, King County, Washington",108750,44683
1500000US530330202002,530330202002,"Block Group 2, Census Tract 202, King County, Washington",44429,8249
1500000US530330202003,530330202003,"Block Group 3, Census Tract 202, King County, Washington",62788,48045
1500000US530330202004,530330202004,"Block Group 4, Census Tract 202, King County, Washington",79954,28938
1500000US530330202005,530330202005,"Block Group 5, Census Tract 202, King County, Washington",76204,22858
1500000US530330203001,530330203001,"Block Group 1, Census Tract 203, King County, Washington",61230,10894
1500000US530330203002,530330203002,"Block Group 2, Census Tract 203, King County, Washington",91250,33571
1500000US530330203003,530330203003,"Block Group 3, Census Tract 203, King County, Washington",50208,14299
1500000US530330203004,530330203004,"Block Group 4, Census Tract 203, King County, Washington",71118,21201
1500000US530330203005,530330203005,"Block Group 5, Census Tract 203, King County, Washington",31949,11199
1500000US530330204011,530330204011,"Block Group 1, Census Tract 204.01, King County, Washington",54890,11144
1500000US530330204012,530330204012,"Block Group 2, Census Tract 204.01, King County, Washington",96389,32698
1500000US530330204013,530330204013,"Block Group 3, Census Tract 204.01, King County, Washington",83750,41137
1500000US530330204021,530330204021,"Block Group 1, Census Tract 204.02, King County, Washington",59044,7134
1500000US530330204022,530330204022,"Block Group 2, Census Tract 204.02, King County, Washington",97868,48252
1500000US530330204023,530330204023,"Block Group 3, Census Tract 204.02, King County, Washington",42940,29728
1500000US530330204024,530330204024,"Block Group 4, Census Tract 204.02, King County, Washington",124239,41862
1500000US530330204025,530330204025,"Block Group 5, Census Tract 204.02, King County, Washington",48536,19532
1500000US530330205001,530330205001,"Block Group 1, Census Tract 205, King County, Washington",26875,23096
1500000US530330205002,530330205002,"Block Group 2, Census Tract 205, King County, Washington",54464,29149
1500000US530330205003,530330205003,"Block Group 3, Census Tract 205, King County, Washington",77059,17017
1500000US530330205004,530330205004,"Block Group 4, Census Tract 205, King County, Washington",76667,34897
1500000US530330205005,530330205005,"Block Group 5, Census Tract 205, King County, Washington",59534,15713
1500000US530330205006,530330205006,"Block Group 6, Census Tract 205, King County, Washington",80703,31999
1500000US530330206001,530330206001,"Block Group 1, Census Tract 206, King County, Washington",127969,31884
1500000US530330206002,530330206002,"Block Group 2, Census Tract 206, King County, Washington",58125,24666
1500000US530330206003,530330206003,"Block Group 3, Census Tract 206, King County, Washington",62949,26556
1500000US530330206004,530330206004,"Block Group 4, Census Tract 206, King County, Washington",69250,25437
1500000US530330207001,530330207001,"Block Group 1, Census Tract 207, King County, Washington",45313,15966
1500000US530330207002,530330207002,"Block Group 2, Census Tract 207, King County, Washington",44464,23099
1500000US530330207003,530330207003,"Block Group 3, Census Tract 207, King County, Washington",64250,18791
1500000US530330208001,530330208001,"Block Group 1, Census Tract 208, King County, Washington",43472,39201
1500000US530330208002,530330208002,"Block Group 2, Census Tract 208, King County, Washington",86094,25966
1500000US530330208003,530330208003,"Block Group 3, Census Tract 208, King County, Washington",141250,29013
1500000US530330208004,530330208004,"Block Group 4, Census Tract 208, King County, Washington",99886,22591
1500000US530330209001,530330209001,"Block Group 1, Census Tract 209, King County, Washington",53307,6920
1500000US530330209002,530330209002,"Block Group 2, Census Tract 209, King County, Washington",69444,52606
1500000US530330209003,530330209003,"Block Group 3, Census Tract 209, King County, Washington",106250,93774
1500000US530330210001,530330210001,"Block Group 1, Census Tract 210, King County, Washington",79732,36858
1500000US530330210002,530330210002,"Block Group 2, Census Tract 210, King County, Washington",118594,17468
1500000US530330210003,530330210003,"Block Group 3, Census Tract 210, King County, Washington",49545,17485
1500000US530330210004,530330210004,"Block Group 4, Census Tract 210, King County, Washington",68689,3332
1500000US530330210005,530330210005,"Block Group 5, Census Tract 210, King County, Washington",83625,66701
1500000US530330211001,530330211001,"Block Group 1, Census Tract 211, King County, Washington",72470,23067
1500000US530330211002,530330211002,"Block Group 2, Census Tract 211, King County, Washington",84620,17891
1500000US530330211003,530330211003,"Block Group 3, Census Tract 211, King County, Washington",34583,12325
1500000US530330211004,530330211004,"Block Group 4, Census Tract 211, King County, Washington",-,**
1500000US530330213001,530330213001,"Block Group 1, Census Tract 213, King County, Washington",77697,18466
1500000US530330213002,530330213002,"Block Group 2, Census Tract 213, King County, Washington",55481,17044
1500000US530330213003,530330213003,"Block Group 3, Census Tract 213, King County, Washington",66597,18121
1500000US530330214001,530330214001,"Block Group 1, Census Tract 214, King County, Washington",87083,23251
1500000US530330214002,530330214002,"Block Group 2, Census Tract 214, King County, Washington",97596,15576
1500000US530330214003,530330214003,"Block Group 3, Census Tract 214, King County, Washington",115905,18205
1500000US530330215001,530330215001,"Block Group 1, Census Tract 215, King County, Washington",119107,18312
1500000US530330215002,530330215002,"Block Group 2, Census Tract 215, King County, Washington",101800,19071
1500000US530330215003,530330215003,"Block Group 3, Census Tract 215, King County, Washington",118750,23258
1500000US530330215004,530330215004,"Block Group 4, Census Tract 215, King County, Washington",73333,15588
1500000US530330216001,530330216001,"Block Group 1, Census Tract 216, King County, Washington",99444,9787
1500000US530330216002,530330216002,"Block Group 2, Census Tract 216, King County, Washington",47375,15734
1500000US530330216003,530330216003,"Block Group 3, Census Tract 216, King County, Washington",108889,37259
1500000US530330216004,530330216004,"Block Group 4, Census Tract 216, King County, Washington",101667,24248
1500000US530330217001,530330217001,"Block Group 1, Census Tract 217, King County, Washington",66985,21970
1500000US530330217002,530330217002,"Block Group 2, Census Tract 217, King County, Washington",118250,39227
1500000US530330217003,530330217003,"Block Group 3, Census Tract 217, King County, Washington",101122,7024
1500000US530330217004,530330217004,"Block Group 4, Census Tract 217, King County, Washington",30956,15522
1500000US530330217005,530330217005,"Block Group 5, Census Tract 217, King County, Washington",54541,6545
1500000US530330218021,530330218021,"Block Group 1, Census Tract 218.02, King County, Washington",98750,55714
1500000US530330218022,530330218022,"Block Group 2, Census Tract 218.02, King County, Washington",61010,25180
1500000US530330218023,530330218023,"Block Group 3, Census Tract 218.02, King County, Washington",96833,27839
1500000US530330218031,530330218031,"Block Group 1, Census Tract 218.03, King County, Washington",70898,25253
1500000US530330218032,530330218032,"Block Group 2, Census Tract 218.03, King County, Washington",81131,32737
1500000US530330218033,530330218033,"Block Group 3, Census Tract 218.03, King County, Washington",52727,17104
1500000US530330218034,530330218034,"Block Group 4, Census Tract 218.03, King County, Washington",87176,38951
1500000US530330218041,530330218041,"Block Group 1, Census Tract 218.04, King County, Washington",100694,19722
1500000US530330218042,530330218042,"Block Group 2, Census Tract 218.04, King County, Washington",51186,8944
1500000US530330218043,530330218043,"Block Group 3, Census Tract 218.04, King County, Washington",80682,32078
1500000US530330219031,530330219031,"Block Group 1, Census Tract 219.03, King County, Washington",60118,7541
1500000US530330219032,530330219032,"Block Group 2, Census Tract 219.03, King County, Washington",90208,43760
1500000US530330219033,530330219033,"Block Group 3, Census Tract 219.03, King County, Washington",100938,29618
1500000US530330219034,530330219034,"Block Group 4, Census Tract 219.03, King County, Washington",105781,74961
1500000US530330219035,530330219035,"Block Group 5, Census Tract 219.03, King County, Washington",49250,41456
1500000US530330219041,530330219041,"Block Group 1, Census Tract 219.04, King County, Washington",55982,11781
1500000US530330219042,530330219042,"Block Group 2, Census Tract 219.04, King County, Washington",116250,43180
1500000US530330219043,530330219043,"Block Group 3, Census Tract 219.04, King County, Washington",66750,12910
1500000US530330219044,530330219044,"Block Group 4, Census Tract 219.04, King County, Washington",116250,9945
1500000US530330219051,530330219051,"Block Group 1, Census Tract 219.05, King County, Washington",80750,22486
1500000US530330219052,530330219052,"Block Group 2, Census Tract 219.05, King County, Washington",105250,20191
1500000US530330219053,530330219053,"Block Group 3, Census Tract 219.05, King County, Washington",85000,42771
1500000US530330219054,530330219054,"Block Group 4, Census Tract 219.05, King County, Washington",86636,26904
1500000US530330219061,530330219061,"Block Group 1, Census Tract 219.06, King County, Washington",122656,34715
1500000US530330219062,530330219062,"Block Group 2, Census Tract 219.06, King County, Washington",112222,57334
1500000US530330219063,530330219063,"Block Group 3, Census Tract 219.06, King County, Washington",65329,10169
1500000US530330220011,530330220011,"Block Group 1, Census Tract 220.01, King County, Washington",107443,27975
1500000US530330220012,530330220012,"Block Group 2, Census Tract 220.01, King County, Washington",48205,14157
1500000US530330220013,530330220013,"Block Group 3, Census Tract 220.01, King County, Washington",99559,47048
1500000US530330220031,530330220031,"Block Group 1, Census Tract 220.03, King County, Washington",101486,9719
1500000US530330220032,530330220032,"Block Group 2, Census Tract 220.03, King County, Washington",58816,21686
1500000US530330220033,530330220033,"Block Group 3, Census Tract 220.03, King County, Washington",90956,19861
1500000US530330220034,530330220034,"Block Group 4, Census Tract 220.03, King County, Washington",73125,55546
1500000US530330220035,530330220035,"Block Group 5, Census Tract 220.03, King County, Washington",47373,17734
1500000US530330220051,530330220051,"Block Group 1, Census Tract 220.05, King County, Washington",69063,9164
1500000US530330220052,530330220052,"Block Group 2, Census Tract 220.05, King County, Washington",106957,21602
1500000US530330220053,530330220053,"Block Group 3, Census Tract 220.05, King County, Washington",63221,22272
1500000US530330220061,530330220061,"Block Group 1, Census Tract 220.06, King County, Washington",108625,15172
1500000US530330220062,530330220062,"Block Group 2, Census Tract 220.06, King County, Washington",101458,20608
1500000US530330220063,530330220063,"Block Group 3, Census Tract 220.06, King County, Washington",46510,8057
1500000US530330221011,530330221011,"Block Group 1, Census Tract 221.01, King County, Washington",80074,24523
1500000US530330221012,530330221012,"Block Group 2, Census Tract 221.01, King County, Washington",108375,36674
1500000US530330221013,530330221013,"Block Group 3, Census Tract 221.01, King County, Washington",103438,16153
1500000US530330221014,530330221014,"Block Group 4, Census Tract 221.01, King County, Washington",110000,20592
1500000US530330221021,530330221021,"Block Group 1, Census Tract 221.02, King County, Washington",97689,18546
1500000US530330221022,530330221022,"Block Group 2, Census Tract 221.02, King County, Washington",76343,17681
1500000US530330221023,530330221023,"Block Group 3, Census Tract 221.02, King County, Washington",97454,15953
1500000US530330221024,530330221024,"Block Group 4, Census Tract 221.02, King County, Washington",117125,16849
1500000US530330222011,530330222011,"Block Group 1, Census Tract 222.01, King County, Washington",82614,41133
1500000US530330222012,530330222012,"Block Group 2, Census Tract 222.01, King County, Washington",67656,25510
1500000US530330222013,530330222013,"Block Group 3, Census Tract 222.01, King County, Washington",54583,53810
1500000US530330222014,530330222014,"Block Group 4, Census Tract 222.01, King County, Washington",84375,8871
1500000US530330222021,530330222021,"Block Group 1, Census Tract 222.02, King County, Washington",110000,26023
1500000US530330222022,530330222022,"Block Group 2, Census Tract 222.02, King County, Washington",74138,28142
1500000US530330222023,530330222023,"Block Group 3, Census Tract 222.02, King County, Washington",110231,22333
1500000US530330222024,530330222024,"Block Group 4, Census Tract 222.02, King County, Washington",85365,13746
1500000US530330222025,530330222025,"Block Group 5, Census Tract 222.02, King County, Washington",69402,7530
1500000US530330222031,530330222031,"Block Group 1, Census Tract 222.03, King County, Washington",134917,19495
1500000US530330222032,530330222032,"Block Group 2, Census Tract 222.03, King County, Washington",125972,12997
1500000US530330222033,530330222033,"Block Group 3, Census Tract 222.03, King County, Washington",83333,46542
1500000US530330223001,530330223001,"Block Group 1, Census Tract 223, King County, Washington",101563,14103
1500000US530330223002,530330223002,"Block Group 2, Census Tract 223, King County, Washington",140893,48833
1500000US530330224001,530330224001,"Block Group 1, Census Tract 224, King County, Washington",104609,19278
1500000US530330224002,530330224002,"Block Group 2, Census Tract 224, King County, Washington",96553,41622
1500000US530330224003,530330224003,"Block Group 3, Census Tract 224, King County, Washington",133906,74063
1500000US530330224004,530330224004,"Block Group 4, Census Tract 224, King County, Washington",87261,29364
1500000US530330224005,530330224005,"Block Group 5, Census Tract 224, King County, Washington",118676,51196
1500000US530330224006,530330224006,"Block Group 6, Census Tract 224, King County, Washington",140060,59440
1500000US530330225001,530330225001,"Block Group 1, Census Tract 225, King County, Washington",93750,15232
1500000US530330225002,530330225002,"Block Group 2, Census Tract 225, King County, Washington",131602,33139
1500000US530330225003,530330225003,"Block Group 3, Census Tract 225, King County, Washington",55667,26187
1500000US530330225004,530330225004,"Block Group 4, Census Tract 225, King County, Washington",97298,19690
1500000US530330225005,530330225005,"Block Group 5, Census Tract 225, King County, Washington",94911,11900
1500000US530330226031,530330226031,"Block Group 1, Census Tract 226.03, King County, Washington",49609,47904
1500000US530330226032,530330226032,"Block Group 2, Census Tract 226.03, King County, Washington",125375,32694
1500000US530330226033,530330226033,"Block Group 3, Census Tract 226.03, King County, Washington",92333,42260
1500000US530330226034,530330226034,"Block Group 4, Census Tract 226.03, King County, Washington",106463,16794
1500000US530330226035,530330226035,"Block Group 5, Census Tract 226.03, King County, Washington",98239,38888
1500000US530330226041,530330226041,"Block Group 1, Census Tract 226.04, King County, Washington",81797,19789
1500000US530330226042,530330226042,"Block Group 2, Census Tract 226.04, King County, Washington",76000,24089
1500000US530330226043,530330226043,"Block Group 3, Census Tract 226.04, King County, Washington",107279,44867
1500000US530330226051,530330226051,"Block Group 1, Census Tract 226.05, King County, Washington",71847,34357
1500000US530330226052,530330226052,"Block Group 2, Census Tract 226.05, King County, Washington",83801,28025
1500000US530330226053,530330226053,"Block Group 3, Census Tract 226.05, King County, Washington",67417,8986
1500000US530330226061,530330226061,"Block Group 1, Census Tract 226.06, King County, Washington",137396,18904
1500000US530330226062,530330226062,"Block Group 2, Census Tract 226.06, King County, Washington",60553,8736
1500000US530330226063,530330226063,"Block Group 3, Census Tract 226.06, King County, Washington",116250,25385
1500000US530330226064,530330226064,"Block Group 4, Census Tract 226.06, King County, Washington",122286,34877
1500000US530330227011,530330227011,"Block Group 1, Census Tract 227.01, King County, Washington",82426,23122
1500000US530330227012,530330227012,"Block Group 2, Census Tract 227.01, King County, Washington",109393,22520
1500000US530330227021,530330227021,"Block Group 1, Census Tract 227.02, King County, Washington",109986,33250
