Id,Id2,Geography,Pc_income,Margin of Error; Per capita income in the past 12 months (in 2015 Inflation-adjusted dollars)
1500000US530330024003,530330024003,"Block Group 3, Census Tract 24, King County, Washington",47987,7176
1500000US530330025001,530330025001,"Block Group 1, Census Tract 25, King County, Washington",53951,7919
1500000US530330025002,530330025002,"Block Group 2, Census Tract 25, King County, Washington",46625,6498
1500000US530330026001,530330026001,"Block Group 1, Census Tract 26, King County, Washington",40256,5824
1500000US530330026002,530330026002,"Block Group 2, Census Tract 26, King County, Washington",52248,8992
1500000US530330026003,530330026003,"Block Group 3, Census Tract 26, King County, Washington",52688,9036
1500000US530330026004,530330026004,"Block Group 4, Census Tract 26, King County, Washington",44642,9763
1500000US530330027001,530330027001,"Block Group 1, Census Tract 27, King County, Washington",37855,6622
1500000US530330027002,530330027002,"Block Group 2, Census Tract 27, King County, Washington",51032,8109
1500000US530330027003,530330027003,"Block Group 3, Census Tract 27, King County, Washington",67981,18068
1500000US530330027004,530330027004,"Block Group 4, Census Tract 27, King County, Washington",69140,14261
1500000US530330028001,530330028001,"Block Group 1, Census Tract 28, King County, Washington",51826,11236
1500000US530330028002,530330028002,"Block Group 2, Census Tract 28, King County, Washington",33328,8237
1500000US530330028003,530330028003,"Block Group 3, Census Tract 28, King County, Washington",34375,7226
1500000US530330028004,530330028004,"Block Group 4, Census Tract 28, King County, Washington",34985,7346
1500000US530330029001,530330029001,"Block Group 1, Census Tract 29, King County, Washington",38953,6718
1500000US530330029002,530330029002,"Block Group 2, Census Tract 29, King County, Washington",47051,6028
1500000US530330029003,530330029003,"Block Group 3, Census Tract 29, King County, Washington",49804,6536
1500000US530330030001,530330030001,"Block Group 1, Census Tract 30, King County, Washington",47906,6351
1500000US530330030002,530330030002,"Block Group 2, Census Tract 30, King County, Washington",38586,6125
1500000US530330030003,530330030003,"Block Group 3, Census Tract 30, King County, Washington",43568,8225
1500000US530330030004,530330030004,"Block Group 4, Census Tract 30, King County, Washington",52650,8257
1500000US530330031001,530330031001,"Block Group 1, Census Tract 31, King County, Washington",43594,9640
1500000US530330031002,530330031002,"Block Group 2, Census Tract 31, King County, Washington",37679,9008
1500000US530330031003,530330031003,"Block Group 3, Census Tract 31, King County, Washington",39718,5833
1500000US530330031004,530330031004,"Block Group 4, Census Tract 31, King County, Washington",47912,8852
1500000US530330031005,530330031005,"Block Group 5, Census Tract 31, King County, Washington",40722,6807
1500000US530330032001,530330032001,"Block Group 1, Census Tract 32, King County, Washington",43232,9791
1500000US530330032002,530330032002,"Block Group 2, Census Tract 32, King County, Washington",39383,7155
1500000US530330032003,530330032003,"Block Group 3, Census Tract 32, King County, Washington",43400,7636
1500000US530330032004,530330032004,"Block Group 4, Census Tract 32, King County, Washington",39417,9842
1500000US530330032005,530330032005,"Block Group 5, Census Tract 32, King County, Washington",41405,4333
1500000US530330032006,530330032006,"Block Group 6, Census Tract 32, King County, Washington",43080,18048
1500000US530330032007,530330032007,"Block Group 7, Census Tract 32, King County, Washington",43909,8170
1500000US530330033001,530330033001,"Block Group 1, Census Tract 33, King County, Washington",38048,7105
1500000US530330033002,530330033002,"Block Group 2, Census Tract 33, King County, Washington",41632,8924
1500000US530330033003,530330033003,"Block Group 3, Census Tract 33, King County, Washington",42534,5533
1500000US530330033004,530330033004,"Block Group 4, Census Tract 33, King County, Washington",50200,7580
1500000US530330033005,530330033005,"Block Group 5, Census Tract 33, King County, Washington",42496,7928
1500000US530330034001,530330034001,"Block Group 1, Census Tract 34, King County, Washington",50253,7829
1500000US530330034002,530330034002,"Block Group 2, Census Tract 34, King County, Washington",51949,7452
1500000US530330034003,530330034003,"Block Group 3, Census Tract 34, King County, Washington",52994,8045
1500000US530330035001,530330035001,"Block Group 1, Census Tract 35, King County, Washington",49991,8738
1500000US530330035002,530330035002,"Block Group 2, Census Tract 35, King County, Washington",49362,7916
1500000US530330035003,530330035003,"Block Group 3, Census Tract 35, King County, Washington",43318,8219
1500000US530330036001,530330036001,"Block Group 1, Census Tract 36, King County, Washington",40834,9918
1500000US530330036002,530330036002,"Block Group 2, Census Tract 36, King County, Washington",60514,11753
1500000US530330036003,530330036003,"Block Group 3, Census Tract 36, King County, Washington",47145,8986
1500000US530330036004,530330036004,"Block Group 4, Census Tract 36, King County, Washington",47347,6858
1500000US530330038001,530330038001,"Block Group 1, Census Tract 38, King County, Washington",45883,6443
1500000US530330038002,530330038002,"Block Group 2, Census Tract 38, King County, Washington",49588,9390
1500000US530330039001,530330039001,"Block Group 1, Census Tract 39, King County, Washington",36006,4343
1500000US530330039002,530330039002,"Block Group 2, Census Tract 39, King County, Washington",53188,9086
1500000US530330040001,530330040001,"Block Group 1, Census Tract 40, King County, Washington",44166,11185
1500000US530330040002,530330040002,"Block Group 2, Census Tract 40, King County, Washington",60898,11883
1500000US530330041001,530330041001,"Block Group 1, Census Tract 41, King County, Washington",44072,10253
1500000US530330041002,530330041002,"Block Group 2, Census Tract 41, King County, Washington",65683,16488
1500000US530330041003,530330041003,"Block Group 3, Census Tract 41, King County, Washington",89505,18615
1500000US530330041004,530330041004,"Block Group 4, Census Tract 41, King County, Washington",55993,15175
1500000US530330041005,530330041005,"Block Group 5, Census Tract 41, King County, Washington",50688,14904
1500000US530330041006,530330041006,"Block Group 6, Census Tract 41, King County, Washington",92002,35701
1500000US530330042001,530330042001,"Block Group 1, Census Tract 42, King County, Washington",72761,13288
1500000US530330042002,530330042002,"Block Group 2, Census Tract 42, King County, Washington",52361,10984
1500000US530330042003,530330042003,"Block Group 3, Census Tract 42, King County, Washington",54584,19321
1500000US530330042004,530330042004,"Block Group 4, Census Tract 42, King County, Washington",48581,11263
1500000US530330042005,530330042005,"Block Group 5, Census Tract 42, King County, Washington",59344,25438
1500000US530330043011,530330043011,"Block Group 1, Census Tract 43.01, King County, Washington",21243,6432
1500000US530330043012,530330043012,"Block Group 2, Census Tract 43.01, King County, Washington",44602,12632
1500000US530330043013,530330043013,"Block Group 3, Census Tract 43.01, King County, Washington",64456,15734
1500000US530330043021,530330043021,"Block Group 1, Census Tract 43.02, King County, Washington",8839,2428
1500000US530330043022,530330043022,"Block Group 2, Census Tract 43.02, King County, Washington",14678,2929
1500000US530330044001,530330044001,"Block Group 1, Census Tract 44, King County, Washington",59576,15824
1500000US530330044002,530330044002,"Block Group 2, Census Tract 44, King County, Washington",51377,10600
1500000US530330044003,530330044003,"Block Group 3, Census Tract 44, King County, Washington",16920,8609
1500000US530330044004,530330044004,"Block Group 4, Census Tract 44, King County, Washington",18243,4883
1500000US530330045001,530330045001,"Block Group 1, Census Tract 45, King County, Washington",28343,6724
1500000US530330045002,530330045002,"Block Group 2, Census Tract 45, King County, Washington",51052,8734
1500000US530330046001,530330046001,"Block Group 1, Census Tract 46, King County, Washington",55822,10212
1500000US530330046002,530330046002,"Block Group 2, Census Tract 46, King County, Washington",50992,7196
1500000US530330046003,530330046003,"Block Group 3, Census Tract 46, King County, Washington",52517,13578
1500000US530330047001,530330047001,"Block Group 1, Census Tract 47, King County, Washington",37083,6659
1500000US530330047002,530330047002,"Block Group 2, Census Tract 47, King County, Washington",34471,5965
1500000US530330047003,530330047003,"Block Group 3, Census Tract 47, King County, Washington",44950,7063
1500000US530330047004,530330047004,"Block Group 4, Census Tract 47, King County, Washington",51656,6598
1500000US530330048001,530330048001,"Block Group 1, Census Tract 48, King County, Washington",48325,6573
1500000US530330048002,530330048002,"Block Group 2, Census Tract 48, King County, Washington",55441,9685
1500000US530330048003,530330048003,"Block Group 3, Census Tract 48, King County, Washington",32211,5995
1500000US530330048004,530330048004,"Block Group 4, Census Tract 48, King County, Washington",43773,7082
1500000US530330049001,530330049001,"Block Group 1, Census Tract 49, King County, Washington",47576,10135
1500000US530330049002,530330049002,"Block Group 2, Census Tract 49, King County, Washington",49840,8100
1500000US530330049003,530330049003,"Block Group 3, Census Tract 49, King County, Washington",56862,8477
1500000US530330049004,530330049004,"Block Group 4, Census Tract 49, King County, Washington",41874,6694
1500000US530330049005,530330049005,"Block Group 5, Census Tract 49, King County, Washington",43584,8648
1500000US530330050001,530330050001,"Block Group 1, Census Tract 50, King County, Washington",45457,6579
1500000US530330050002,530330050002,"Block Group 2, Census Tract 50, King County, Washington",66998,10809
1500000US530330050003,530330050003,"Block Group 3, Census Tract 50, King County, Washington",31897,6168
1500000US530330051001,530330051001,"Block Group 1, Census Tract 51, King County, Washington",53902,11484
1500000US530330051002,530330051002,"Block Group 2, Census Tract 51, King County, Washington",63908,9760
1500000US530330051003,530330051003,"Block Group 3, Census Tract 51, King County, Washington",60390,8826
1500000US530330052001,530330052001,"Block Group 1, Census Tract 52, King County, Washington",12180,2726
1500000US530330052002,530330052002,"Block Group 2, Census Tract 52, King County, Washington",21328,7847
1500000US530330052003,530330052003,"Block Group 3, Census Tract 52, King County, Washington",39020,13519
1500000US530330052004,530330052004,"Block Group 4, Census Tract 52, King County, Washington",36381,12213
1500000US530330052005,530330052005,"Block Group 5, Census Tract 52, King County, Washington",20363,6595
1500000US530330053011,530330053011,"Block Group 1, Census Tract 53.01, King County, Washington",5599,1938
1500000US530330053012,530330053012,"Block Group 2, Census Tract 53.01, King County, Washington",16253,5096
1500000US530330053013,530330053013,"Block Group 3, Census Tract 53.01, King County, Washington",13003,5831
1500000US530330053014,530330053014,"Block Group 4, Census Tract 53.01, King County, Washington",7678,3902
1500000US530330053021,530330053021,"Block Group 1, Census Tract 53.02, King County, Washington",3671,1439
1500000US530330053022,530330053022,"Block Group 2, Census Tract 53.02, King County, Washington",4512,1326
1500000US530330053023,530330053023,"Block Group 3, Census Tract 53.02, King County, Washington",2722,496
1500000US530330054001,530330054001,"Block Group 1, Census Tract 54, King County, Washington",48276,8020
1500000US530330054002,530330054002,"Block Group 2, Census Tract 54, King County, Washington",60819,12312
1500000US530330054003,530330054003,"Block Group 3, Census Tract 54, King County, Washington",41500,7967
1500000US530330054004,530330054004,"Block Group 4, Census Tract 54, King County, Washington",42448,4735
1500000US530330056001,530330056001,"Block Group 1, Census Tract 56, King County, Washington",76820,17035
1500000US530330056002,530330056002,"Block Group 2, Census Tract 56, King County, Washington",61542,9942
1500000US530330056003,530330056003,"Block Group 3, Census Tract 56, King County, Washington",83042,12102
1500000US530330056004,530330056004,"Block Group 4, Census Tract 56, King County, Washington",81494,18227
1500000US530330056005,530330056005,"Block Group 5, Census Tract 56, King County, Washington",76852,23391
1500000US530330057001,530330057001,"Block Group 1, Census Tract 57, King County, Washington",57853,42299
1500000US530330057002,530330057002,"Block Group 2, Census Tract 57, King County, Washington",53773,18245
1500000US530330057003,530330057003,"Block Group 3, Census Tract 57, King County, Washington",46979,18909
1500000US530330057004,530330057004,"Block Group 4, Census Tract 57, King County, Washington",52705,15983
1500000US530330057005,530330057005,"Block Group 5, Census Tract 57, King County, Washington",52132,8853
1500000US530330057006,530330057006,"Block Group 6, Census Tract 57, King County, Washington",50238,17614
1500000US530330058011,530330058011,"Block Group 1, Census Tract 58.01, King County, Washington",35885,6029
1500000US530330058012,530330058012,"Block Group 2, Census Tract 58.01, King County, Washington",45693,10886
1500000US530330058013,530330058013,"Block Group 3, Census Tract 58.01, King County, Washington",43724,7259
1500000US530330058014,530330058014,"Block Group 4, Census Tract 58.01, King County, Washington",42222,9278
1500000US530330058021,530330058021,"Block Group 1, Census Tract 58.02, King County, Washington",47259,10573
1500000US530330058022,530330058022,"Block Group 2, Census Tract 58.02, King County, Washington",45818,7431
1500000US530330058023,530330058023,"Block Group 3, Census Tract 58.02, King County, Washington",64002,27448
1500000US530330059001,530330059001,"Block Group 1, Census Tract 59, King County, Washington",35354,9592
1500000US530330059002,530330059002,"Block Group 2, Census Tract 59, King County, Washington",52425,16116
1500000US530330059003,530330059003,"Block Group 3, Census Tract 59, King County, Washington",11459,4496
1500000US530330059004,530330059004,"Block Group 4, Census Tract 59, King County, Washington",94237,30765
1500000US530330059005,530330059005,"Block Group 5, Census Tract 59, King County, Washington",51577,15523
1500000US530330060001,530330060001,"Block Group 1, Census Tract 60, King County, Washington",51928,10969
1500000US530330060002,530330060002,"Block Group 2, Census Tract 60, King County, Washington",59466,13587
1500000US530330060003,530330060003,"Block Group 3, Census Tract 60, King County, Washington",80517,30058
1500000US530330060004,530330060004,"Block Group 4, Census Tract 60, King County, Washington",40788,11189
1500000US530330061001,530330061001,"Block Group 1, Census Tract 61, King County, Washington",76846,17510
1500000US530330061002,530330061002,"Block Group 2, Census Tract 61, King County, Washington",71102,29226
1500000US530330061003,530330061003,"Block Group 3, Census Tract 61, King County, Washington",56271,6591
1500000US530330061004,530330061004,"Block Group 4, Census Tract 61, King County, Washington",46355,8227
1500000US530330062001,530330062001,"Block Group 1, Census Tract 62, King County, Washington",56669,10394
1500000US530330062002,530330062002,"Block Group 2, Census Tract 62, King County, Washington",68593,11834
1500000US530330062003,530330062003,"Block Group 3, Census Tract 62, King County, Washington",81351,30334
1500000US530330063001,530330063001,"Block Group 1, Census Tract 63, King County, Washington",61276,9157
1500000US530330063002,530330063002,"Block Group 2, Census Tract 63, King County, Washington",89969,20143
1500000US530330063003,530330063003,"Block Group 3, Census Tract 63, King County, Washington",119330,39154
1500000US530330063004,530330063004,"Block Group 4, Census Tract 63, King County, Washington",116879,35923
1500000US530330064001,530330064001,"Block Group 1, Census Tract 64, King County, Washington",62672,15043
1500000US530330064002,530330064002,"Block Group 2, Census Tract 64, King County, Washington",92557,25431
1500000US530330064003,530330064003,"Block Group 3, Census Tract 64, King County, Washington",83785,33686
1500000US530330065001,530330065001,"Block Group 1, Census Tract 65, King County, Washington",96545,34179
1500000US530330065002,530330065002,"Block Group 2, Census Tract 65, King County, Washington",61079,9298
1500000US530330065003,530330065003,"Block Group 3, Census Tract 65, King County, Washington",80337,20366
1500000US530330066001,530330066001,"Block Group 1, Census Tract 66, King County, Washington",51851,7165
1500000US530330066002,530330066002,"Block Group 2, Census Tract 66, King County, Washington",54484,8365
1500000US530330067001,530330067001,"Block Group 1, Census Tract 67, King County, Washington",56869,7348
1500000US530330067002,530330067002,"Block Group 2, Census Tract 67, King County, Washington",57312,8250
1500000US530330067003,530330067003,"Block Group 3, Census Tract 67, King County, Washington",79066,14584
1500000US530330067004,530330067004,"Block Group 4, Census Tract 67, King County, Washington",57940,15363
1500000US530330068001,530330068001,"Block Group 1, Census Tract 68, King County, Washington",69772,25906
1500000US530330068002,530330068002,"Block Group 2, Census Tract 68, King County, Washington",52911,7396
1500000US530330069001,530330069001,"Block Group 1, Census Tract 69, King County, Washington",75695,24443
1500000US530330069002,530330069002,"Block Group 2, Census Tract 69, King County, Washington",54563,11839
1500000US530330069003,530330069003,"Block Group 3, Census Tract 69, King County, Washington",53128,10618
1500000US530330069004,530330069004,"Block Group 4, Census Tract 69, King County, Washington",63760,15246
1500000US530330070001,530330070001,"Block Group 1, Census Tract 70, King County, Washington",74993,17767
1500000US530330070002,530330070002,"Block Group 2, Census Tract 70, King County, Washington",45733,9828
1500000US530330070003,530330070003,"Block Group 3, Census Tract 70, King County, Washington",53997,11478
1500000US530330070004,530330070004,"Block Group 4, Census Tract 70, King County, Washington",72735,18283
1500000US530330070005,530330070005,"Block Group 5, Census Tract 70, King County, Washington",38292,6934
1500000US530330070006,530330070006,"Block Group 6, Census Tract 70, King County, Washington",65778,24802
1500000US530330071001,530330071001,"Block Group 1, Census Tract 71, King County, Washington",56674,15065
1500000US530330071002,530330071002,"Block Group 2, Census Tract 71, King County, Washington",64093,7431
1500000US530330072001,530330072001,"Block Group 1, Census Tract 72, King County, Washington",44721,6085
1500000US530330072002,530330072002,"Block Group 2, Census Tract 72, King County, Washington",51972,17610
1500000US530330072003,530330072003,"Block Group 3, Census Tract 72, King County, Washington",60403,11611
1500000US530330073001,530330073001,"Block Group 1, Census Tract 73, King County, Washington",44634,6623
1500000US530330073002,530330073002,"Block Group 2, Census Tract 73, King County, Washington",57839,22929
1500000US530330073003,530330073003,"Block Group 3, Census Tract 73, King County, Washington",85922,14762
1500000US530330074011,530330074011,"Block Group 1, Census Tract 74.01, King County, Washington",60035,17808
1500000US530330074012,530330074012,"Block Group 2, Census Tract 74.01, King County, Washington",65860,13639
1500000US530330074013,530330074013,"Block Group 3, Census Tract 74.01, King County, Washington",55281,13947
1500000US530330074014,530330074014,"Block Group 4, Census Tract 74.01, King County, Washington",48173,13766
1500000US530330074021,530330074021,"Block Group 1, Census Tract 74.02, King County, Washington",38988,6306
1500000US530330074022,530330074022,"Block Group 2, Census Tract 74.02, King County, Washington",31959,7027
1500000US530330074023,530330074023,"Block Group 3, Census Tract 74.02, King County, Washington",33982,6321
1500000US530330075001,530330075001,"Block Group 1, Census Tract 75, King County, Washington",56440,20112
1500000US530330075002,530330075002,"Block Group 2, Census Tract 75, King County, Washington",42037,5760
1500000US530330075003,530330075003,"Block Group 3, Census Tract 75, King County, Washington",39234,9474
1500000US530330075004,530330075004,"Block Group 4, Census Tract 75, King County, Washington",46634,11263
1500000US530330075005,530330075005,"Block Group 5, Census Tract 75, King County, Washington",35181,8991
1500000US530330076001,530330076001,"Block Group 1, Census Tract 76, King County, Washington",47090,8198
1500000US530330076002,530330076002,"Block Group 2, Census Tract 76, King County, Washington",36177,6381
1500000US530330076003,530330076003,"Block Group 3, Census Tract 76, King County, Washington",45872,7603
1500000US530330077001,530330077001,"Block Group 1, Census Tract 77, King County, Washington",50161,9860
1500000US530330077002,530330077002,"Block Group 2, Census Tract 77, King County, Washington",55599,18440
1500000US530330077003,530330077003,"Block Group 3, Census Tract 77, King County, Washington",36260,12693
1500000US530330077004,530330077004,"Block Group 4, Census Tract 77, King County, Washington",57361,9784
1500000US530330078001,530330078001,"Block Group 1, Census Tract 78, King County, Washington",146527,62029
1500000US530330078002,530330078002,"Block Group 2, Census Tract 78, King County, Washington",77376,18287
1500000US530330078003,530330078003,"Block Group 3, Census Tract 78, King County, Washington",50848,17587
1500000US530330078004,530330078004,"Block Group 4, Census Tract 78, King County, Washington",80227,19893
1500000US530330079001,530330079001,"Block Group 1, Census Tract 79, King County, Washington",42653,13275
1500000US530330079002,530330079002,"Block Group 2, Census Tract 79, King County, Washington",32754,9849
1500000US530330079003,530330079003,"Block Group 3, Census Tract 79, King County, Washington",44370,8338
1500000US530330079004,530330079004,"Block Group 4, Census Tract 79, King County, Washington",55627,23236
1500000US530330079005,530330079005,"Block Group 5, Census Tract 79, King County, Washington",37512,6047
1500000US530330080011,530330080011,"Block Group 1, Census Tract 80.01, King County, Washington",87184,21010
1500000US530330080012,530330080012,"Block Group 2, Census Tract 80.01, King County, Washington",37890,11248
1500000US530330080013,530330080013,"Block Group 3, Census Tract 80.01, King County, Washington",72978,28067
1500000US530330080014,530330080014,"Block Group 4, Census Tract 80.01, King County, Washington",60470,14556
1500000US530330080015,530330080015,"Block Group 5, Census Tract 80.01, King County, Washington",63250,25325
1500000US530330080021,530330080021,"Block Group 1, Census Tract 80.02, King County, Washington",42014,13900
1500000US530330080022,530330080022,"Block Group 2, Census Tract 80.02, King County, Washington",92697,47824
1500000US530330081001,530330081001,"Block Group 1, Census Tract 81, King County, Washington",84852,13871
1500000US530330081002,530330081002,"Block Group 2, Census Tract 81, King County, Washington",41599,26542
1500000US530330081003,530330081003,"Block Group 3, Census Tract 81, King County, Washington",54948,19943
1500000US530330082001,530330082001,"Block Group 1, Census Tract 82, King County, Washington",70009,19969
1500000US530330082002,530330082002,"Block Group 2, Census Tract 82, King County, Washington",50423,21441
1500000US530330082003,530330082003,"Block Group 3, Census Tract 82, King County, Washington",46326,7608
1500000US530330083001,530330083001,"Block Group 1, Census Tract 83, King County, Washington",44179,7622
1500000US530330083002,530330083002,"Block Group 2, Census Tract 83, King County, Washington",48467,11135
1500000US530330084001,530330084001,"Block Group 1, Census Tract 84, King County, Washington",46194,17539
1500000US530330084002,530330084002,"Block Group 2, Census Tract 84, King County, Washington",59086,10457
1500000US530330084003,530330084003,"Block Group 3, Census Tract 84, King County, Washington",49892,9271
1500000US530330085001,530330085001,"Block Group 1, Census Tract 85, King County, Washington",39064,9235
1500000US530330085002,530330085002,"Block Group 2, Census Tract 85, King County, Washington",17070,5444
1500000US530330085003,530330085003,"Block Group 3, Census Tract 85, King County, Washington",9077,2317
1500000US530330086001,530330086001,"Block Group 1, Census Tract 86, King County, Washington",38106,6347
1500000US530330086002,530330086002,"Block Group 2, Census Tract 86, King County, Washington",11127,2432
1500000US530330086003,530330086003,"Block Group 3, Census Tract 86, King County, Washington",15219,4361
