Id,Id2,Geography,Pc_income,Margin of Error; Per capita income in the past 12 months (in 2015 Inflation-adjusted dollars)
1500000US530330022002,530330022002,"Block Group 2, Census Tract 22, King County, Washington",46731,12893
1500000US530330022003,530330022003,"Block Group 3, Census Tract 22, King County, Washington",60251,9520
1500000US530330022004,530330022004,"Block Group 4, Census Tract 22, King County, Washington",71902,16529
1500000US530330024001,530330024001,"Block Group 1, Census Tract 24, King County, Washington",50901,8386
1500000US530330024002,530330024002,"Block Group 2, Census Tract 24, King County, Washington",42050,8963
1500000US530330024003,530330024003,"Block Group 3, Census Tract 24, King County, Washington",47212,7556
1500000US530330025001,530330025001,"Block Group 1, Census Tract 25, King County, Washington",53640,7906
1500000US530330025002,530330025002,"Block Group 2, Census Tract 25, King County, Washington",47225,6846
1500000US530330026001,530330026001,"Block Group 1, Census Tract 26, King County, Washington",42221,5982
1500000US530330026002,530330026002,"Block Group 2, Census Tract 26, King County, Washington",49720,7171
1500000US530330026003,530330026003,"Block Group 3, Census Tract 26, King County, Washington",53337,8191
1500000US530330026004,530330026004,"Block Group 4, Census Tract 26, King County, Washington",36629,8480
1500000US530330027001,530330027001,"Block Group 1, Census Tract 27, King County, Washington",39588,7592
1500000US530330027002,530330027002,"Block Group 2, Census Tract 27, King County, Washington",53408,10202
1500000US530330027003,530330027003,"Block Group 3, Census Tract 27, King County, Washington",68008,20444
1500000US530330027004,530330027004,"Block Group 4, Census Tract 27, King County, Washington",65351,11893
1500000US530330028001,530330028001,"Block Group 1, Census Tract 28, King County, Washington",53199,9819
1500000US530330028002,530330028002,"Block Group 2, Census Tract 28, King County, Washington",37864,8279
1500000US530330028003,530330028003,"Block Group 3, Census Tract 28, King County, Washington",40159,13678
1500000US530330028004,530330028004,"Block Group 4, Census Tract 28, King County, Washington",37588,7950
1500000US530330029001,530330029001,"Block Group 1, Census Tract 29, King County, Washington",38061,5284
1500000US530330029002,530330029002,"Block Group 2, Census Tract 29, King County, Washington",52025,7027
1500000US530330029003,530330029003,"Block Group 3, Census Tract 29, King County, Washington",51536,8582
1500000US530330030001,530330030001,"Block Group 1, Census Tract 30, King County, Washington",47723,7461
1500000US530330030002,530330030002,"Block Group 2, Census Tract 30, King County, Washington",40143,6033
1500000US530330030003,530330030003,"Block Group 3, Census Tract 30, King County, Washington",39263,8407
1500000US530330030004,530330030004,"Block Group 4, Census Tract 30, King County, Washington",53103,8726
1500000US530330031001,530330031001,"Block Group 1, Census Tract 31, King County, Washington",50223,12324
1500000US530330031002,530330031002,"Block Group 2, Census Tract 31, King County, Washington",42410,11498
1500000US530330031003,530330031003,"Block Group 3, Census Tract 31, King County, Washington",39521,5692
1500000US530330031004,530330031004,"Block Group 4, Census Tract 31, King County, Washington",45533,8199
1500000US530330031005,530330031005,"Block Group 5, Census Tract 31, King County, Washington",44083,6228
1500000US530330032001,530330032001,"Block Group 1, Census Tract 32, King County, Washington",42202,9810
1500000US530330032002,530330032002,"Block Group 2, Census Tract 32, King County, Washington",46044,10638
1500000US530330032003,530330032003,"Block Group 3, Census Tract 32, King County, Washington",43613,9079
1500000US530330032004,530330032004,"Block Group 4, Census Tract 32, King County, Washington",42456,8650
1500000US530330032005,530330032005,"Block Group 5, Census Tract 32, King County, Washington",39565,6378
1500000US530330032006,530330032006,"Block Group 6, Census Tract 32, King County, Washington",46673,19230
1500000US530330032007,530330032007,"Block Group 7, Census Tract 32, King County, Washington",51033,10674
1500000US530330033001,530330033001,"Block Group 1, Census Tract 33, King County, Washington",43137,7988
1500000US530330033002,530330033002,"Block Group 2, Census Tract 33, King County, Washington",41011,7525
1500000US530330033003,530330033003,"Block Group 3, Census Tract 33, King County, Washington",45270,5944
1500000US530330033004,530330033004,"Block Group 4, Census Tract 33, King County, Washington",48271,7690
1500000US530330033005,530330033005,"Block Group 5, Census Tract 33, King County, Washington",47186,6254
1500000US530330034001,530330034001,"Block Group 1, Census Tract 34, King County, Washington",50208,6834
1500000US530330034002,530330034002,"Block Group 2, Census Tract 34, King County, Washington",51684,7171
1500000US530330034003,530330034003,"Block Group 3, Census Tract 34, King County, Washington",50276,7267
1500000US530330035001,530330035001,"Block Group 1, Census Tract 35, King County, Washington",45273,6447
1500000US530330035002,530330035002,"Block Group 2, Census Tract 35, King County, Washington",51185,7858
1500000US530330035003,530330035003,"Block Group 3, Census Tract 35, King County, Washington",38776,6597
1500000US530330036001,530330036001,"Block Group 1, Census Tract 36, King County, Washington",39599,8428
1500000US530330036002,530330036002,"Block Group 2, Census Tract 36, King County, Washington",54505,15330
1500000US530330036003,530330036003,"Block Group 3, Census Tract 36, King County, Washington",46310,8763
1500000US530330036004,530330036004,"Block Group 4, Census Tract 36, King County, Washington",51461,10931
1500000US530330038001,530330038001,"Block Group 1, Census Tract 38, King County, Washington",51234,7945
1500000US530330038002,530330038002,"Block Group 2, Census Tract 38, King County, Washington",48187,8452
1500000US530330039001,530330039001,"Block Group 1, Census Tract 39, King County, Washington",39388,4526
1500000US530330039002,530330039002,"Block Group 2, Census Tract 39, King County, Washington",60999,9306
1500000US530330040001,530330040001,"Block Group 1, Census Tract 40, King County, Washington",50737,10540
1500000US530330040002,530330040002,"Block Group 2, Census Tract 40, King County, Washington",57442,9194
1500000US530330041001,530330041001,"Block Group 1, Census Tract 41, King County, Washington",44833,10959
1500000US530330041002,530330041002,"Block Group 2, Census Tract 41, King County, Washington",67212,15070
1500000US530330041003,530330041003,"Block Group 3, Census Tract 41, King County, Washington",88077,22065
1500000US530330041004,530330041004,"Block Group 4, Census Tract 41, King County, Washington",57907,17326
1500000US530330041005,530330041005,"Block Group 5, Census Tract 41, King County, Washington",51484,16045
1500000US530330041006,530330041006,"Block Group 6, Census Tract 41, King County, Washington",91436,34003
1500000US530330042001,530330042001,"Block Group 1, Census Tract 42, King County, Washington",66327,10024
1500000US530330042002,530330042002,"Block Group 2, Census Tract 42, King County, Washington",48897,11967
1500000US530330042003,530330042003,"Block Group 3, Census Tract 42, King County, Washington",58987,22236
1500000US530330042004,530330042004,"Block Group 4, Census Tract 42, King County, Washington",45096,9682
1500000US530330042005,530330042005,"Block Group 5, Census Tract 42, King County, Washington",52726,8412
1500000US530330043011,530330043011,"Block Group 1, Census Tract 43.01, King County, Washington",24511,8862
1500000US530330043012,530330043012,"Block Group 2, Census Tract 43.01, King County, Washington",44358,11609
1500000US530330043013,530330043013,"Block Group 3, Census Tract 43.01, King County, Washington",61680,15151
1500000US530330043021,530330043021,"Block Group 1, Census Tract 43.02, King County, Washington",9157,2204
1500000US530330043022,530330043022,"Block Group 2, Census Tract 43.02, King County, Washington",14155,2669
1500000US530330044001,530330044001,"Block Group 1, Census Tract 44, King County, Washington",48796,15138
1500000US530330044002,530330044002,"Block Group 2, Census Tract 44, King County, Washington",49401,11724
1500000US530330044003,530330044003,"Block Group 3, Census Tract 44, King County, Washington",15990,6651
1500000US530330044004,530330044004,"Block Group 4, Census Tract 44, King County, Washington",18987,6086
1500000US530330045001,530330045001,"Block Group 1, Census Tract 45, King County, Washington",29616,6839
1500000US530330045002,530330045002,"Block Group 2, Census Tract 45, King County, Washington",48825,9222
1500000US530330046001,530330046001,"Block Group 1, Census Tract 46, King County, Washington",51977,9427
1500000US530330046002,530330046002,"Block Group 2, Census Tract 46, King County, Washington",53123,7645
1500000US530330046003,530330046003,"Block Group 3, Census Tract 46, King County, Washington",60185,14739
1500000US530330047001,530330047001,"Block Group 1, Census Tract 47, King County, Washington",35272,8441
1500000US530330047002,530330047002,"Block Group 2, Census Tract 47, King County, Washington",36231,6804
1500000US530330047003,530330047003,"Block Group 3, Census Tract 47, King County, Washington",48108,8023
1500000US530330047004,530330047004,"Block Group 4, Census Tract 47, King County, Washington",62233,15101
1500000US530330048001,530330048001,"Block Group 1, Census Tract 48, King County, Washington",46628,7142
1500000US530330048002,530330048002,"Block Group 2, Census Tract 48, King County, Washington",59203,11508
1500000US530330048003,530330048003,"Block Group 3, Census Tract 48, King County, Washington",40280,9395
1500000US530330048004,530330048004,"Block Group 4, Census Tract 48, King County, Washington",44088,6270
1500000US530330049001,530330049001,"Block Group 1, Census Tract 49, King County, Washington",49119,9686
1500000US530330049002,530330049002,"Block Group 2, Census Tract 49, King County, Washington",44473,7817
1500000US530330049003,530330049003,"Block Group 3, Census Tract 49, King County, Washington",62451,7751
1500000US530330049004,530330049004,"Block Group 4, Census Tract 49, King County, Washington",42825,7845
1500000US530330049005,530330049005,"Block Group 5, Census Tract 49, King County, Washington",38004,6785
1500000US530330050001,530330050001,"Block Group 1, Census Tract 50, King County, Washington",49748,8905
1500000US530330050002,530330050002,"Block Group 2, Census Tract 50, King County, Washington",64156,9910
1500000US530330050003,530330050003,"Block Group 3, Census Tract 50, King County, Washington",32898,6524
1500000US530330051001,530330051001,"Block Group 1, Census Tract 51, King County, Washington",53821,10654
1500000US530330051002,530330051002,"Block Group 2, Census Tract 51, King County, Washington",62839,8669
1500000US530330051003,530330051003,"Block Group 3, Census Tract 51, King County, Washington",55986,8074
1500000US530330052001,530330052001,"Block Group 1, Census Tract 52, King County, Washington",11473,3629
1500000US530330052002,530330052002,"Block Group 2, Census Tract 52, King County, Washington",20288,8260
1500000US530330052003,530330052003,"Block Group 3, Census Tract 52, King County, Washington",32670,9841
1500000US530330052004,530330052004,"Block Group 4, Census Tract 52, King County, Washington",32885,9823
1500000US530330052005,530330052005,"Block Group 5, Census Tract 52, King County, Washington",26095,7598
1500000US530330053011,530330053011,"Block Group 1, Census Tract 53.01, King County, Washington",6675,2147
1500000US530330053012,530330053012,"Block Group 2, Census Tract 53.01, King County, Washington",15385,4532
1500000US530330053013,530330053013,"Block Group 3, Census Tract 53.01, King County, Washington",12772,4858
1500000US530330053014,530330053014,"Block Group 4, Census Tract 53.01, King County, Washington",8947,2894
1500000US530330053021,530330053021,"Block Group 1, Census Tract 53.02, King County, Washington",3949,1751
1500000US530330053022,530330053022,"Block Group 2, Census Tract 53.02, King County, Washington",5284,1757
1500000US530330053023,530330053023,"Block Group 3, Census Tract 53.02, King County, Washington",2616,491
1500000US530330054001,530330054001,"Block Group 1, Census Tract 54, King County, Washington",58572,9177
1500000US530330054002,530330054002,"Block Group 2, Census Tract 54, King County, Washington",62034,13602
1500000US530330054003,530330054003,"Block Group 3, Census Tract 54, King County, Washington",48673,8975
1500000US530330054004,530330054004,"Block Group 4, Census Tract 54, King County, Washington",44210,6693
1500000US530330056001,530330056001,"Block Group 1, Census Tract 56, King County, Washington",78812,15145
1500000US530330056002,530330056002,"Block Group 2, Census Tract 56, King County, Washington",67913,12592
1500000US530330056003,530330056003,"Block Group 3, Census Tract 56, King County, Washington",93177,16913
1500000US530330056004,530330056004,"Block Group 4, Census Tract 56, King County, Washington",69387,13061
1500000US530330056005,530330056005,"Block Group 5, Census Tract 56, King County, Washington",57301,11767
1500000US530330057001,530330057001,"Block Group 1, Census Tract 57, King County, Washington",57986,42555
1500000US530330057002,530330057002,"Block Group 2, Census Tract 57, King County, Washington",59428,22471
1500000US530330057003,530330057003,"Block Group 3, Census Tract 57, King County, Washington",64571,17963
1500000US530330057004,530330057004,"Block Group 4, Census Tract 57, King County, Washington",44521,14212
1500000US530330057005,530330057005,"Block Group 5, Census Tract 57, King County, Washington",48245,8405
1500000US530330057006,530330057006,"Block Group 6, Census Tract 57, King County, Washington",53423,28253
1500000US530330058011,530330058011,"Block Group 1, Census Tract 58.01, King County, Washington",35109,5621
1500000US530330058012,530330058012,"Block Group 2, Census Tract 58.01, King County, Washington",40791,7055
1500000US530330058013,530330058013,"Block Group 3, Census Tract 58.01, King County, Washington",45643,10824
1500000US530330058014,530330058014,"Block Group 4, Census Tract 58.01, King County, Washington",40277,9982
1500000US530330058021,530330058021,"Block Group 1, Census Tract 58.02, King County, Washington",46323,9330
1500000US530330058022,530330058022,"Block Group 2, Census Tract 58.02, King County, Washington",48547,8152
1500000US530330058023,530330058023,"Block Group 3, Census Tract 58.02, King County, Washington",42346,6596
1500000US530330059001,530330059001,"Block Group 1, Census Tract 59, King County, Washington",40279,10497
1500000US530330059002,530330059002,"Block Group 2, Census Tract 59, King County, Washington",56956,16343
1500000US530330059003,530330059003,"Block Group 3, Census Tract 59, King County, Washington",12191,4890
1500000US530330059004,530330059004,"Block Group 4, Census Tract 59, King County, Washington",95247,31012
1500000US530330059005,530330059005,"Block Group 5, Census Tract 59, King County, Washington",65781,17191
1500000US530330060001,530330060001,"Block Group 1, Census Tract 60, King County, Washington",62312,12508
1500000US530330060002,530330060002,"Block Group 2, Census Tract 60, King County, Washington",64901,15180
1500000US530330060003,530330060003,"Block Group 3, Census Tract 60, King County, Washington",95753,38105
1500000US530330060004,530330060004,"Block Group 4, Census Tract 60, King County, Washington",37317,10936
1500000US530330061001,530330061001,"Block Group 1, Census Tract 61, King County, Washington",84746,23692
1500000US530330061002,530330061002,"Block Group 2, Census Tract 61, King County, Washington",66407,27389
1500000US530330061003,530330061003,"Block Group 3, Census Tract 61, King County, Washington",59165,7392
1500000US530330061004,530330061004,"Block Group 4, Census Tract 61, King County, Washington",47841,7780
1500000US530330062001,530330062001,"Block Group 1, Census Tract 62, King County, Washington",51141,7941
1500000US530330062002,530330062002,"Block Group 2, Census Tract 62, King County, Washington",67565,12993
1500000US530330062003,530330062003,"Block Group 3, Census Tract 62, King County, Washington",82516,22499
1500000US530330063001,530330063001,"Block Group 1, Census Tract 63, King County, Washington",65443,11706
1500000US530330063002,530330063002,"Block Group 2, Census Tract 63, King County, Washington",101485,24769
1500000US530330063003,530330063003,"Block Group 3, Census Tract 63, King County, Washington",123745,42531
1500000US530330063004,530330063004,"Block Group 4, Census Tract 63, King County, Washington",104723,33234
1500000US530330064001,530330064001,"Block Group 1, Census Tract 64, King County, Washington",71022,14267
1500000US530330064002,530330064002,"Block Group 2, Census Tract 64, King County, Washington",87258,21047
1500000US530330064003,530330064003,"Block Group 3, Census Tract 64, King County, Washington",82662,23339
1500000US530330065001,530330065001,"Block Group 1, Census Tract 65, King County, Washington",150004,36555
1500000US530330065002,530330065002,"Block Group 2, Census Tract 65, King County, Washington",66204,8208
1500000US530330065003,530330065003,"Block Group 3, Census Tract 65, King County, Washington",78844,20478
1500000US530330066001,530330066001,"Block Group 1, Census Tract 66, King County, Washington",59610,12117
1500000US530330066002,530330066002,"Block Group 2, Census Tract 66, King County, Washington",61498,14448
1500000US530330067001,530330067001,"Block Group 1, Census Tract 67, King County, Washington",63648,6869
1500000US530330067002,530330067002,"Block Group 2, Census Tract 67, King County, Washington",55289,9318
1500000US530330067003,530330067003,"Block Group 3, Census Tract 67, King County, Washington",65612,12611
1500000US530330067004,530330067004,"Block Group 4, Census Tract 67, King County, Washington",57791,16214
1500000US530330068001,530330068001,"Block Group 1, Census Tract 68, King County, Washington",76318,26387
1500000US530330068002,530330068002,"Block Group 2, Census Tract 68, King County, Washington",55033,6641
1500000US530330069001,530330069001,"Block Group 1, Census Tract 69, King County, Washington",65054,18334
1500000US530330069002,530330069002,"Block Group 2, Census Tract 69, King County, Washington",58880,14655
1500000US530330069003,530330069003,"Block Group 3, Census Tract 69, King County, Washington",59946,10876
1500000US530330069004,530330069004,"Block Group 4, Census Tract 69, King County, Washington",67713,14622
1500000US530330070001,530330070001,"Block Group 1, Census Tract 70, King County, Washington",74780,15616
1500000US530330070002,530330070002,"Block Group 2, Census Tract 70, King County, Washington",49039,9821
1500000US530330070003,530330070003,"Block Group 3, Census Tract 70, King County, Washington",59803,12159
1500000US530330070004,530330070004,"Block Group 4, Census Tract 70, King County, Washington",86151,22660
1500000US530330070005,530330070005,"Block Group 5, Census Tract 70, King County, Washington",43487,8295
1500000US530330070006,530330070006,"Block Group 6, Census Tract 70, King County, Washington",93945,25722
1500000US530330071001,530330071001,"Block Group 1, Census Tract 71, King County, Washington",59298,15561
1500000US530330071002,530330071002,"Block Group 2, Census Tract 71, King County, Washington",69937,8593
1500000US530330072001,530330072001,"Block Group 1, Census Tract 72, King County, Washington",58396,8770
1500000US530330072002,530330072002,"Block Group 2, Census Tract 72, King County, Washington",62522,24462
1500000US530330072003,530330072003,"Block Group 3, Census Tract 72, King County, Washington",67447,13115
1500000US530330073001,530330073001,"Block Group 1, Census Tract 73, King County, Washington",47434,6748
1500000US530330073002,530330073002,"Block Group 2, Census Tract 73, King County, Washington",60881,25347
1500000US530330073003,530330073003,"Block Group 3, Census Tract 73, King County, Washington",90259,16533
1500000US530330074011,530330074011,"Block Group 1, Census Tract 74.01, King County, Washington",61303,20891
1500000US530330074012,530330074012,"Block Group 2, Census Tract 74.01, King County, Washington",67000,11835
1500000US530330074013,530330074013,"Block Group 3, Census Tract 74.01, King County, Washington",54425,9150
1500000US530330074014,530330074014,"Block Group 4, Census Tract 74.01, King County, Washington",52393,13089
1500000US530330074021,530330074021,"Block Group 1, Census Tract 74.02, King County, Washington",43589,7073
1500000US530330074022,530330074022,"Block Group 2, Census Tract 74.02, King County, Washington",36589,7911
1500000US530330074023,530330074023,"Block Group 3, Census Tract 74.02, King County, Washington",38222,7872
1500000US530330075001,530330075001,"Block Group 1, Census Tract 75, King County, Washington",43817,18976
1500000US530330075002,530330075002,"Block Group 2, Census Tract 75, King County, Washington",48736,9305
1500000US530330075003,530330075003,"Block Group 3, Census Tract 75, King County, Washington",39947,12813
1500000US530330075004,530330075004,"Block Group 4, Census Tract 75, King County, Washington",48383,10657
1500000US530330075005,530330075005,"Block Group 5, Census Tract 75, King County, Washington",39339,10577
1500000US530330076001,530330076001,"Block Group 1, Census Tract 76, King County, Washington",54715,10491
1500000US530330076002,530330076002,"Block Group 2, Census Tract 76, King County, Washington",36935,7189
1500000US530330076003,530330076003,"Block Group 3, Census Tract 76, King County, Washington",49604,7515
1500000US530330077001,530330077001,"Block Group 1, Census Tract 77, King County, Washington",53578,12131
1500000US530330077002,530330077002,"Block Group 2, Census Tract 77, King County, Washington",59712,14005
1500000US530330077003,530330077003,"Block Group 3, Census Tract 77, King County, Washington",38034,15986
1500000US530330077004,530330077004,"Block Group 4, Census Tract 77, King County, Washington",56864,10971
1500000US530330078001,530330078001,"Block Group 1, Census Tract 78, King County, Washington",151067,55509
1500000US530330078002,530330078002,"Block Group 2, Census Tract 78, King County, Washington",76015,21530
1500000US530330078003,530330078003,"Block Group 3, Census Tract 78, King County, Washington",48447,19183
1500000US530330078004,530330078004,"Block Group 4, Census Tract 78, King County, Washington",73135,17204
1500000US530330079001,530330079001,"Block Group 1, Census Tract 79, King County, Washington",34612,13774
1500000US530330079002,530330079002,"Block Group 2, Census Tract 79, King County, Washington",38144,10578
1500000US530330079003,530330079003,"Block Group 3, Census Tract 79, King County, Washington",48042,9181
1500000US530330079004,530330079004,"Block Group 4, Census Tract 79, King County, Washington",56426,23379
1500000US530330079005,530330079005,"Block Group 5, Census Tract 79, King County, Washington",42143,8358
1500000US530330080011,530330080011,"Block Group 1, Census Tract 80.01, King County, Washington",78229,16955
1500000US530330080012,530330080012,"Block Group 2, Census Tract 80.01, King County, Washington",48652,17516
1500000US530330080013,530330080013,"Block Group 3, Census Tract 80.01, King County, Washington",58540,16571
1500000US530330080014,530330080014,"Block Group 4, Census Tract 80.01, King County, Washington",62964,13247
1500000US530330080015,530330080015,"Block Group 5, Census Tract 80.01, King County, Washington",72512,15302
1500000US530330080021,530330080021,"Block Group 1, Census Tract 80.02, King County, Washington",40271,11390
1500000US530330080022,530330080022,"Block Group 2, Census Tract 80.02, King County, Washington",83590,39490
1500000US530330081001,530330081001,"Block Group 1, Census Tract 81, King County, Washington",89540,19806
1500000US530330081002,530330081002,"Block Group 2, Census Tract 81, King County, Washington",25872,12883
1500000US530330081003,530330081003,"Block Group 3, Census Tract 81, King County, Washington",65697,26846
1500000US530330082001,530330082001,"Block Group 1, Census Tract 82, King County, Washington",76216,19179
1500000US530330082002,530330082002,"Block Group 2, Census Tract 82, King County, Washington",47725,12230
1500000US530330082003,530330082003,"Block Group 3, Census Tract 82, King County, Washington",43499,8054
1500000US530330083001,530330083001,"Block Group 1, Census Tract 83, King County, Washington",47931,6939
1500000US530330083002,530330083002,"Block Group 2, Census Tract 83, King County, Washington",49949,9800
1500000US530330084001,530330084001,"Block Group 1, Census Tract 84, King County, Washington",44336,16468
1500000US530330084002,530330084002,"Block Group 2, Census Tract 84, King County, Washington",58924,12034
1500000US530330084003,530330084003,"Block Group 3, Census Tract 84, King County, Washington",49601,8780
1500000US530330085001,530330085001,"Block Group 1, Census Tract 85, King County, Washington",49518,10863
1500000US530330085002,530330085002,"Block Group 2, Census Tract 85, King County, Washington",20674,6153
1500000US530330085003,530330085003,"Block Group 3, Census Tract 85, King County, Washington",7825,1568
1500000US530330086001,530330086001,"Block Group 1, Census Tract 86, King County, Washington",34452,6670
1500000US530330086002,530330086002,"Block Group 2, Census Tract 86, King County, Washington",18607,4764
1500000US530330086003,530330086003,"Block Group 3, Census Tract 86, King County, Washington",18911,5689
