Id,Id2,Geography,Med_Hh_Income,Margin of Error; Median household income in the past 12 months (in 2016 inflation-adjusted dollars)
1500000US530330035001,530330035001,"Block Group 1, Census Tract 35, King County, Washington",83636,11561
1500000US530330035002,530330035002,"Block Group 2, Census Tract 35, King County, Washington",84875,38031
1500000US530330035003,530330035003,"Block Group 3, Census Tract 35, King County, Washington",81406,25387
1500000US530330036001,530330036001,"Block Group 1, Census Tract 36, King County, Washington",52174,15594
1500000US530330036002,530330036002,"Block Group 2, Census Tract 36, King County, Washington",91542,43234
1500000US530330036003,530330036003,"Block Group 3, Census Tract 36, King County, Washington",118281,57900
1500000US530330036004,530330036004,"Block Group 4, Census Tract 36, King County, Washington",60462,8132
1500000US530330038001,530330038001,"Block Group 1, Census Tract 38, King County, Washington",81063,19779
1500000US530330038002,530330038002,"Block Group 2, Census Tract 38, King County, Washington",105000,27650
1500000US530330039001,530330039001,"Block Group 1, Census Tract 39, King County, Washington",99177,12012
1500000US530330039002,530330039002,"Block Group 2, Census Tract 39, King County, Washington",183125,48292
1500000US530330040001,530330040001,"Block Group 1, Census Tract 40, King County, Washington",66250,13051
1500000US530330040002,530330040002,"Block Group 2, Census Tract 40, King County, Washington",158611,20398
1500000US530330041001,530330041001,"Block Group 1, Census Tract 41, King County, Washington",83103,23123
1500000US530330041002,530330041002,"Block Group 2, Census Tract 41, King County, Washington",172422,39494
1500000US530330041003,530330041003,"Block Group 3, Census Tract 41, King County, Washington",237305,36307
1500000US530330041004,530330041004,"Block Group 4, Census Tract 41, King County, Washington",103269,55453
1500000US530330041005,530330041005,"Block Group 5, Census Tract 41, King County, Washington",96765,79192
1500000US530330041006,530330041006,"Block Group 6, Census Tract 41, King County, Washington",240469,121059
1500000US530330042001,530330042001,"Block Group 1, Census Tract 42, King County, Washington",116484,46152
1500000US530330042002,530330042002,"Block Group 2, Census Tract 42, King County, Washington",111181,14500
1500000US530330042003,530330042003,"Block Group 3, Census Tract 42, King County, Washington",87264,14448
1500000US530330042004,530330042004,"Block Group 4, Census Tract 42, King County, Washington",125500,31098
1500000US530330042005,530330042005,"Block Group 5, Census Tract 42, King County, Washington",158571,31098
1500000US530330043011,530330043011,"Block Group 1, Census Tract 43.01, King County, Washington",27794,6631
1500000US530330043012,530330043012,"Block Group 2, Census Tract 43.01, King County, Washington",102031,31446
1500000US530330043013,530330043013,"Block Group 3, Census Tract 43.01, King County, Washington",100104,17526
1500000US530330043021,530330043021,"Block Group 1, Census Tract 43.02, King County, Washington",-,**
1500000US530330043022,530330043022,"Block Group 2, Census Tract 43.02, King County, Washington",24457,4585
1500000US530330044001,530330044001,"Block Group 1, Census Tract 44, King County, Washington",106974,68609
1500000US530330044002,530330044002,"Block Group 2, Census Tract 44, King County, Washington",63681,21412
1500000US530330044003,530330044003,"Block Group 3, Census Tract 44, King County, Washington",71541,25598
1500000US530330044004,530330044004,"Block Group 4, Census Tract 44, King County, Washington",30625,14881
1500000US530330045001,530330045001,"Block Group 1, Census Tract 45, King County, Washington",67969,17133
1500000US530330045002,530330045002,"Block Group 2, Census Tract 45, King County, Washington",103750,20329
1500000US530330046001,530330046001,"Block Group 1, Census Tract 46, King County, Washington",87857,40410
1500000US530330046002,530330046002,"Block Group 2, Census Tract 46, King County, Washington",129643,24857
1500000US530330046003,530330046003,"Block Group 3, Census Tract 46, King County, Washington",160568,65315
1500000US530330047001,530330047001,"Block Group 1, Census Tract 47, King County, Washington",76607,47878
1500000US530330047002,530330047002,"Block Group 2, Census Tract 47, King County, Washington",65512,14651
1500000US530330047003,530330047003,"Block Group 3, Census Tract 47, King County, Washington",83401,5447
1500000US530330047004,530330047004,"Block Group 4, Census Tract 47, King County, Washington",70852,16024
1500000US530330048001,530330048001,"Block Group 1, Census Tract 48, King County, Washington",117838,22480
1500000US530330048002,530330048002,"Block Group 2, Census Tract 48, King County, Washington",105417,4279
1500000US530330048003,530330048003,"Block Group 3, Census Tract 48, King County, Washington",71402,20878
1500000US530330048004,530330048004,"Block Group 4, Census Tract 48, King County, Washington",118086,20891
1500000US530330049001,530330049001,"Block Group 1, Census Tract 49, King County, Washington",67083,33033
1500000US530330049002,530330049002,"Block Group 2, Census Tract 49, King County, Washington",65441,15484
1500000US530330049003,530330049003,"Block Group 3, Census Tract 49, King County, Washington",72857,21649
1500000US530330049004,530330049004,"Block Group 4, Census Tract 49, King County, Washington",78646,16806
1500000US530330049005,530330049005,"Block Group 5, Census Tract 49, King County, Washington",69375,28225
1500000US530330050001,530330050001,"Block Group 1, Census Tract 50, King County, Washington",65375,16105
1500000US530330050002,530330050002,"Block Group 2, Census Tract 50, King County, Washington",94375,26528
1500000US530330050003,530330050003,"Block Group 3, Census Tract 50, King County, Washington",62833,16307
1500000US530330051001,530330051001,"Block Group 1, Census Tract 51, King County, Washington",80809,15610
1500000US530330051002,530330051002,"Block Group 2, Census Tract 51, King County, Washington",121304,26563
1500000US530330051003,530330051003,"Block Group 3, Census Tract 51, King County, Washington",100139,21417
1500000US530330052001,530330052001,"Block Group 1, Census Tract 52, King County, Washington",-,**
1500000US530330052002,530330052002,"Block Group 2, Census Tract 52, King County, Washington",-,**
1500000US530330052003,530330052003,"Block Group 3, Census Tract 52, King County, Washington",53906,40496
1500000US530330052004,530330052004,"Block Group 4, Census Tract 52, King County, Washington",92109,49057
1500000US530330052005,530330052005,"Block Group 5, Census Tract 52, King County, Washington",22344,17639
1500000US530330053011,530330053011,"Block Group 1, Census Tract 53.01, King County, Washington",30179,20463
1500000US530330053012,530330053012,"Block Group 2, Census Tract 53.01, King County, Washington",14871,11728
1500000US530330053013,530330053013,"Block Group 3, Census Tract 53.01, King County, Washington",15905,6891
1500000US530330053014,530330053014,"Block Group 4, Census Tract 53.01, King County, Washington",-,**
1500000US530330053021,530330053021,"Block Group 1, Census Tract 53.02, King County, Washington",-,**
1500000US530330053022,530330053022,"Block Group 2, Census Tract 53.02, King County, Washington",41250,9048
1500000US530330053023,530330053023,"Block Group 3, Census Tract 53.02, King County, Washington",-,**
1500000US530330054001,530330054001,"Block Group 1, Census Tract 54, King County, Washington",108672,33122
1500000US530330054002,530330054002,"Block Group 2, Census Tract 54, King County, Washington",97982,18950
1500000US530330054003,530330054003,"Block Group 3, Census Tract 54, King County, Washington",69223,32355
1500000US530330054004,530330054004,"Block Group 4, Census Tract 54, King County, Washington",72679,22885
1500000US530330056001,530330056001,"Block Group 1, Census Tract 56, King County, Washington",153047,29063
1500000US530330056002,530330056002,"Block Group 2, Census Tract 56, King County, Washington",156213,48312
1500000US530330056003,530330056003,"Block Group 3, Census Tract 56, King County, Washington",203750,83261
1500000US530330056004,530330056004,"Block Group 4, Census Tract 56, King County, Washington",175078,10766
1500000US530330056005,530330056005,"Block Group 5, Census Tract 56, King County, Washington",139219,34075
1500000US530330057001,530330057001,"Block Group 1, Census Tract 57, King County, Washington",-,**
1500000US530330057002,530330057002,"Block Group 2, Census Tract 57, King County, Washington",130469,54106
1500000US530330057003,530330057003,"Block Group 3, Census Tract 57, King County, Washington",94418,42389
1500000US530330057004,530330057004,"Block Group 4, Census Tract 57, King County, Washington",106696,75202
1500000US530330057005,530330057005,"Block Group 5, Census Tract 57, King County, Washington",87500,70228
1500000US530330057006,530330057006,"Block Group 6, Census Tract 57, King County, Washington",87361,45317
1500000US530330058011,530330058011,"Block Group 1, Census Tract 58.01, King County, Washington",69891,15320
1500000US530330058012,530330058012,"Block Group 2, Census Tract 58.01, King County, Washington",57460,13314
1500000US530330058013,530330058013,"Block Group 3, Census Tract 58.01, King County, Washington",75374,9801
1500000US530330058014,530330058014,"Block Group 4, Census Tract 58.01, King County, Washington",70758,26970
1500000US530330058021,530330058021,"Block Group 1, Census Tract 58.02, King County, Washington",76328,17620
1500000US530330058022,530330058022,"Block Group 2, Census Tract 58.02, King County, Washington",66639,11801
1500000US530330058023,530330058023,"Block Group 3, Census Tract 58.02, King County, Washington",54227,13979
1500000US530330059001,530330059001,"Block Group 1, Census Tract 59, King County, Washington",75114,23264
1500000US530330059002,530330059002,"Block Group 2, Census Tract 59, King County, Washington",81458,23051
1500000US530330059003,530330059003,"Block Group 3, Census Tract 59, King County, Washington",39625,38264
1500000US530330059004,530330059004,"Block Group 4, Census Tract 59, King County, Washington",144333,77919
1500000US530330059005,530330059005,"Block Group 5, Census Tract 59, King County, Washington",156111,93047
1500000US530330060001,530330060001,"Block Group 1, Census Tract 60, King County, Washington",85162,8356
1500000US530330060002,530330060002,"Block Group 2, Census Tract 60, King County, Washington",133611,42641
1500000US530330060003,530330060003,"Block Group 3, Census Tract 60, King County, Washington",236098,48389
1500000US530330060004,530330060004,"Block Group 4, Census Tract 60, King County, Washington",72285,12647
1500000US530330061001,530330061001,"Block Group 1, Census Tract 61, King County, Washington",116094,17037
1500000US530330061002,530330061002,"Block Group 2, Census Tract 61, King County, Washington",105313,15085
1500000US530330061003,530330061003,"Block Group 3, Census Tract 61, King County, Washington",71696,22745
1500000US530330061004,530330061004,"Block Group 4, Census Tract 61, King County, Washington",63542,11622
1500000US530330062001,530330062001,"Block Group 1, Census Tract 62, King County, Washington",127292,40405
1500000US530330062002,530330062002,"Block Group 2, Census Tract 62, King County, Washington",145750,23225
1500000US530330062003,530330062003,"Block Group 3, Census Tract 62, King County, Washington",171188,33675
1500000US530330063001,530330063001,"Block Group 1, Census Tract 63, King County, Washington",140455,41285
1500000US530330063002,530330063002,"Block Group 2, Census Tract 63, King County, Washington",128919,34420
1500000US530330063003,530330063003,"Block Group 3, Census Tract 63, King County, Washington",156328,79301
1500000US530330063004,530330063004,"Block Group 4, Census Tract 63, King County, Washington","250,000+",***
1500000US530330064001,530330064001,"Block Group 1, Census Tract 64, King County, Washington",152443,17850
1500000US530330064002,530330064002,"Block Group 2, Census Tract 64, King County, Washington",193750,38644
1500000US530330064003,530330064003,"Block Group 3, Census Tract 64, King County, Washington",136071,32246
1500000US530330065001,530330065001,"Block Group 1, Census Tract 65, King County, Washington",206307,145163
1500000US530330065002,530330065002,"Block Group 2, Census Tract 65, King County, Washington",93651,13718
1500000US530330065003,530330065003,"Block Group 3, Census Tract 65, King County, Washington",65541,24786
1500000US530330066001,530330066001,"Block Group 1, Census Tract 66, King County, Washington",78683,20508
1500000US530330066002,530330066002,"Block Group 2, Census Tract 66, King County, Washington",86946,15160
1500000US530330067001,530330067001,"Block Group 1, Census Tract 67, King County, Washington",107185,19305
1500000US530330067002,530330067002,"Block Group 2, Census Tract 67, King County, Washington",90278,17074
1500000US530330067003,530330067003,"Block Group 3, Census Tract 67, King County, Washington",83735,16001
1500000US530330067004,530330067004,"Block Group 4, Census Tract 67, King County, Washington",112102,45061
1500000US530330068001,530330068001,"Block Group 1, Census Tract 68, King County, Washington",120536,25532
1500000US530330068002,530330068002,"Block Group 2, Census Tract 68, King County, Washington",99688,34218
1500000US530330069001,530330069001,"Block Group 1, Census Tract 69, King County, Washington",80859,36214
1500000US530330069002,530330069002,"Block Group 2, Census Tract 69, King County, Washington",140242,14051
1500000US530330069003,530330069003,"Block Group 3, Census Tract 69, King County, Washington",98807,41710
1500000US530330069004,530330069004,"Block Group 4, Census Tract 69, King County, Washington",101484,40841
1500000US530330070001,530330070001,"Block Group 1, Census Tract 70, King County, Washington",86595,28547
1500000US530330070002,530330070002,"Block Group 2, Census Tract 70, King County, Washington",47822,16788
1500000US530330070003,530330070003,"Block Group 3, Census Tract 70, King County, Washington",77741,14324
1500000US530330070004,530330070004,"Block Group 4, Census Tract 70, King County, Washington",75703,16851
1500000US530330070005,530330070005,"Block Group 5, Census Tract 70, King County, Washington",44777,24788
1500000US530330070006,530330070006,"Block Group 6, Census Tract 70, King County, Washington",104821,23528
1500000US530330071001,530330071001,"Block Group 1, Census Tract 71, King County, Washington",68359,18757
1500000US530330071002,530330071002,"Block Group 2, Census Tract 71, King County, Washington",89051,9036
1500000US530330072001,530330072001,"Block Group 1, Census Tract 72, King County, Washington",95417,12029
1500000US530330072002,530330072002,"Block Group 2, Census Tract 72, King County, Washington",80474,24317
1500000US530330072003,530330072003,"Block Group 3, Census Tract 72, King County, Washington",84291,12808
1500000US530330073001,530330073001,"Block Group 1, Census Tract 73, King County, Washington",85307,18592
1500000US530330073002,530330073002,"Block Group 2, Census Tract 73, King County, Washington",35906,6395
1500000US530330073003,530330073003,"Block Group 3, Census Tract 73, King County, Washington",135757,51103
1500000US530330074011,530330074011,"Block Group 1, Census Tract 74.01, King County, Washington",67061,6679
1500000US530330074012,530330074012,"Block Group 2, Census Tract 74.01, King County, Washington",61162,11259
1500000US530330074013,530330074013,"Block Group 3, Census Tract 74.01, King County, Washington",74240,20523
1500000US530330074014,530330074014,"Block Group 4, Census Tract 74.01, King County, Washington",76821,28912
1500000US530330074021,530330074021,"Block Group 1, Census Tract 74.02, King County, Washington",75957,8503
1500000US530330074022,530330074022,"Block Group 2, Census Tract 74.02, King County, Washington",36906,12091
1500000US530330074023,530330074023,"Block Group 3, Census Tract 74.02, King County, Washington",41369,12612
1500000US530330075001,530330075001,"Block Group 1, Census Tract 75, King County, Washington",55580,30667
1500000US530330075002,530330075002,"Block Group 2, Census Tract 75, King County, Washington",63631,26220
1500000US530330075003,530330075003,"Block Group 3, Census Tract 75, King County, Washington",54264,17274
1500000US530330075004,530330075004,"Block Group 4, Census Tract 75, King County, Washington",61756,12069
1500000US530330075005,530330075005,"Block Group 5, Census Tract 75, King County, Washington",83500,11138
1500000US530330076001,530330076001,"Block Group 1, Census Tract 76, King County, Washington",102778,40668
1500000US530330076002,530330076002,"Block Group 2, Census Tract 76, King County, Washington",62768,14717
1500000US530330076003,530330076003,"Block Group 3, Census Tract 76, King County, Washington",61591,19392
1500000US530330077001,530330077001,"Block Group 1, Census Tract 77, King County, Washington",108309,14518
1500000US530330077002,530330077002,"Block Group 2, Census Tract 77, King County, Washington",133750,14651
1500000US530330077003,530330077003,"Block Group 3, Census Tract 77, King County, Washington",111612,31608
1500000US530330077004,530330077004,"Block Group 4, Census Tract 77, King County, Washington",94896,28033
1500000US530330078001,530330078001,"Block Group 1, Census Tract 78, King County, Washington",215526,91211
1500000US530330078002,530330078002,"Block Group 2, Census Tract 78, King County, Washington",167045,44492
1500000US530330078003,530330078003,"Block Group 3, Census Tract 78, King County, Washington",135522,34284
1500000US530330078004,530330078004,"Block Group 4, Census Tract 78, King County, Washington",156607,30665
1500000US530330079001,530330079001,"Block Group 1, Census Tract 79, King County, Washington",100521,60833
1500000US530330079002,530330079002,"Block Group 2, Census Tract 79, King County, Washington",54133,27335
1500000US530330079003,530330079003,"Block Group 3, Census Tract 79, King County, Washington",90789,19673
1500000US530330079004,530330079004,"Block Group 4, Census Tract 79, King County, Washington",29651,10985
1500000US530330079005,530330079005,"Block Group 5, Census Tract 79, King County, Washington",74529,15379
1500000US530330080011,530330080011,"Block Group 1, Census Tract 80.01, King County, Washington",107607,30492
1500000US530330080012,530330080012,"Block Group 2, Census Tract 80.01, King County, Washington",34350,30210
1500000US530330080013,530330080013,"Block Group 3, Census Tract 80.01, King County, Washington",113894,66460
1500000US530330080014,530330080014,"Block Group 4, Census Tract 80.01, King County, Washington",92875,29862
1500000US530330080015,530330080015,"Block Group 5, Census Tract 80.01, King County, Washington",101610,23531
1500000US530330080021,530330080021,"Block Group 1, Census Tract 80.02, King County, Washington",-,**
1500000US530330080022,530330080022,"Block Group 2, Census Tract 80.02, King County, Washington",49250,12922
1500000US530330081001,530330081001,"Block Group 1, Census Tract 81, King County, Washington",111352,18146
1500000US530330081002,530330081002,"Block Group 2, Census Tract 81, King County, Washington",-,**
1500000US530330081003,530330081003,"Block Group 3, Census Tract 81, King County, Washington",32167,23733
1500000US530330082001,530330082001,"Block Group 1, Census Tract 82, King County, Washington",93857,8011
1500000US530330082002,530330082002,"Block Group 2, Census Tract 82, King County, Washington",56558,10693
1500000US530330082003,530330082003,"Block Group 3, Census Tract 82, King County, Washington",52177,16791
1500000US530330083001,530330083001,"Block Group 1, Census Tract 83, King County, Washington",58235,11519
1500000US530330083002,530330083002,"Block Group 2, Census Tract 83, King County, Washington",50568,4634
1500000US530330084001,530330084001,"Block Group 1, Census Tract 84, King County, Washington",45880,18077
1500000US530330084002,530330084002,"Block Group 2, Census Tract 84, King County, Washington",50328,5393
1500000US530330084003,530330084003,"Block Group 3, Census Tract 84, King County, Washington",50893,41351
1500000US530330085001,530330085001,"Block Group 1, Census Tract 85, King County, Washington",55000,6505
1500000US530330085002,530330085002,"Block Group 2, Census Tract 85, King County, Washington",26719,9976
1500000US530330085003,530330085003,"Block Group 3, Census Tract 85, King County, Washington",12686,3153
1500000US530330086001,530330086001,"Block Group 1, Census Tract 86, King County, Washington",60619,7209
1500000US530330086002,530330086002,"Block Group 2, Census Tract 86, King County, Washington",45096,14244
1500000US530330086003,530330086003,"Block Group 3, Census Tract 86, King County, Washington",-,**
1500000US530330087001,530330087001,"Block Group 1, Census Tract 87, King County, Washington",70278,31881
