Id,Id2,Geography,Med_Hh_Income,Margin of Error; Median household income in the past 12 months (in 2013 inflation-adjusted dollars)
1500000US530330017024,530330017024,"Block Group 4, Census Tract 17.02, King County, Washington",74167,38755
1500000US530330018001,530330018001,"Block Group 1, Census Tract 18, King County, Washington",94107,9514
1500000US530330018002,530330018002,"Block Group 2, Census Tract 18, King County, Washington",92180,17034
1500000US530330018003,530330018003,"Block Group 3, Census Tract 18, King County, Washington",79598,25298
1500000US530330019001,530330019001,"Block Group 1, Census Tract 19, King County, Washington",47228,12168
1500000US530330019002,530330019002,"Block Group 2, Census Tract 19, King County, Washington",84091,21415
1500000US530330019003,530330019003,"Block Group 3, Census Tract 19, King County, Washington",90705,29688
1500000US530330020001,530330020001,"Block Group 1, Census Tract 20, King County, Washington",53958,25170
1500000US530330020002,530330020002,"Block Group 2, Census Tract 20, King County, Washington",75227,15858
1500000US530330020003,530330020003,"Block Group 3, Census Tract 20, King County, Washington",81250,13960
1500000US530330021001,530330021001,"Block Group 1, Census Tract 21, King County, Washington",102738,18903
1500000US530330021002,530330021002,"Block Group 2, Census Tract 21, King County, Washington",78077,9013
1500000US530330021003,530330021003,"Block Group 3, Census Tract 21, King County, Washington",81705,19241
1500000US530330022001,530330022001,"Block Group 1, Census Tract 22, King County, Washington",84135,29465
1500000US530330022002,530330022002,"Block Group 2, Census Tract 22, King County, Washington",62333,60799
1500000US530330022003,530330022003,"Block Group 3, Census Tract 22, King County, Washington",123861,16437
1500000US530330022004,530330022004,"Block Group 4, Census Tract 22, King County, Washington",105104,48129
1500000US530330024001,530330024001,"Block Group 1, Census Tract 24, King County, Washington",106797,28107
1500000US530330024002,530330024002,"Block Group 2, Census Tract 24, King County, Washington",64408,23450
1500000US530330024003,530330024003,"Block Group 3, Census Tract 24, King County, Washington",107500,25829
1500000US530330025001,530330025001,"Block Group 1, Census Tract 25, King County, Washington",108011,9915
1500000US530330025002,530330025002,"Block Group 2, Census Tract 25, King County, Washington",94087,15607
1500000US530330026001,530330026001,"Block Group 1, Census Tract 26, King County, Washington",80945,20346
1500000US530330026002,530330026002,"Block Group 2, Census Tract 26, King County, Washington",112386,34384
1500000US530330026003,530330026003,"Block Group 3, Census Tract 26, King County, Washington",88750,25971
1500000US530330026004,530330026004,"Block Group 4, Census Tract 26, King County, Washington",99412,21048
1500000US530330027001,530330027001,"Block Group 1, Census Tract 27, King County, Washington",70734,22943
1500000US530330027002,530330027002,"Block Group 2, Census Tract 27, King County, Washington",136667,34577
1500000US530330027003,530330027003,"Block Group 3, Census Tract 27, King County, Washington",110938,56220
1500000US530330027004,530330027004,"Block Group 4, Census Tract 27, King County, Washington",105284,15758
1500000US530330028001,530330028001,"Block Group 1, Census Tract 28, King County, Washington",126016,65093
1500000US530330028002,530330028002,"Block Group 2, Census Tract 28, King County, Washington",75577,26649
1500000US530330028003,530330028003,"Block Group 3, Census Tract 28, King County, Washington",54574,27147
1500000US530330028004,530330028004,"Block Group 4, Census Tract 28, King County, Washington",74554,20750
1500000US530330029001,530330029001,"Block Group 1, Census Tract 29, King County, Washington",72064,20279
1500000US530330029002,530330029002,"Block Group 2, Census Tract 29, King County, Washington",95707,9287
1500000US530330029003,530330029003,"Block Group 3, Census Tract 29, King County, Washington",102500,34534
